Value,Iteration,Seed,Scheduler
1,1,11,1D
1,2,11,1D
5,3,11,1D
5,4,11,1D
8,5,11,1D
12,6,11,1D
16,7,11,1D
21,8,11,1D
26,9,11,1D
0,10,11,1D
0,11,11,1D
3,12,11,1D
4,13,11,1D
7,14,11,1D
8,15,11,1D
12,16,11,1D
14,17,11,1D
18,18,11,1D
20,19,11,1D
0,20,11,1D
3,21,11,1D
5,22,11,1D
7,23,11,1D
7,24,11,1D
10,25,11,1D
13,26,11,1D
17,27,11,1D
19,28,11,1D
20,29,11,1D
0,30,11,1D
1,31,11,1D
6,32,11,1D
8,33,11,1D
12,34,11,1D
14,35,11,1D
18,36,11,1D
22,37,11,1D
22,38,11,1D
22,39,11,1D
0,40,11,1D
2,41,11,1D
4,42,11,1D
5,43,11,1D
6,44,11,1D
8,45,11,1D
12,46,11,1D
15,47,11,1D
17,48,11,1D
17,49,11,1D
0,50,11,1D
7,51,11,1D
8,52,11,1D
8,53,11,1D
9,54,11,1D
11,55,11,1D
11,56,11,1D
11,57,11,1D
12,58,11,1D
13,59,11,1D
0,60,11,1D
2,61,11,1D
4,62,11,1D
5,63,11,1D
5,64,11,1D
9,65,11,1D
11,66,11,1D
16,67,11,1D
19,68,11,1D
19,69,11,1D
0,70,11,1D
1,71,11,1D
3,72,11,1D
6,73,11,1D
8,74,11,1D
13,75,11,1D
16,76,11,1D
17,77,11,1D
20,78,11,1D
23,79,11,1D
0,80,11,1D
5,81,11,1D
5,82,11,1D
7,83,11,1D
9,84,11,1D
9,85,11,1D
14,86,11,1D
17,87,11,1D
17,88,11,1D
22,89,11,1D
0,90,11,1D
0,91,11,1D
2,92,11,1D
4,93,11,1D
7,94,11,1D
7,95,11,1D
8,96,11,1D
9,97,11,1D
10,98,11,1D
12,99,11,1D
0,100,11,1D
1,101,11,1D
1,102,11,1D
2,103,11,1D
6,104,11,1D
9,105,11,1D
15,106,11,1D
17,107,11,1D
19,108,11,1D
20,109,11,1D
0,110,11,1D
4,111,11,1D
5,112,11,1D
7,113,11,1D
9,114,11,1D
9,115,11,1D
9,116,11,1D
13,117,11,1D
17,118,11,1D
19,119,11,1D
0,120,11,1D
3,121,11,1D
7,122,11,1D
8,123,11,1D
11,124,11,1D
11,125,11,1D
13,126,11,1D
16,127,11,1D
19,128,11,1D
22,129,11,1D
0,130,11,1D
2,131,11,1D
4,132,11,1D
5,133,11,1D
7,134,11,1D
9,135,11,1D
10,136,11,1D
12,137,11,1D
14,138,11,1D
15,139,11,1D
0,140,11,1D
2,141,11,1D
3,142,11,1D
5,143,11,1D
9,144,11,1D
10,145,11,1D
12,146,11,1D
16,147,11,1D
22,148,11,1D
24,149,11,1D
0,150,11,1D
2,151,11,1D
5,152,11,1D
8,153,11,1D
12,154,11,1D
14,155,11,1D
16,156,11,1D
20,157,11,1D
27,158,11,1D
29,159,11,1D
0,160,11,1D
2,161,11,1D
4,162,11,1D
7,163,11,1D
