Value,Iteration,Seed,Scheduler
0,1,21,1D
2,2,21,1D
2,3,21,1D
3,4,21,1D
5,5,21,1D
7,6,21,1D
11,7,21,1D
13,8,21,1D
15,9,21,1D
0,10,21,1D
2,11,21,1D
7,12,21,1D
8,13,21,1D
10,14,21,1D
12,15,21,1D
15,16,21,1D
18,17,21,1D
21,18,21,1D
21,19,21,1D
0,20,21,1D
2,21,21,1D
5,22,21,1D
6,23,21,1D
10,24,21,1D
12,25,21,1D
12,26,21,1D
14,27,21,1D
16,28,21,1D
17,29,21,1D
0,30,21,1D
2,31,21,1D
3,32,21,1D
5,33,21,1D
7,34,21,1D
11,35,21,1D
12,36,21,1D
16,37,21,1D
20,38,21,1D
23,39,21,1D
0,40,21,1D
1,41,21,1D
2,42,21,1D
4,43,21,1D
8,44,21,1D
11,45,21,1D
13,46,21,1D
16,47,21,1D
18,48,21,1D
20,49,21,1D
0,50,21,1D
3,51,21,1D
5,52,21,1D
7,53,21,1D
9,54,21,1D
9,55,21,1D
9,56,21,1D
11,57,21,1D
14,58,21,1D
16,59,21,1D
0,60,21,1D
2,61,21,1D
4,62,21,1D
8,63,21,1D
9,64,21,1D
9,65,21,1D
11,66,21,1D
14,67,21,1D
18,68,21,1D
19,69,21,1D
0,70,21,1D
1,71,21,1D
5,72,21,1D
5,73,21,1D
9,74,21,1D
9,75,21,1D
12,76,21,1D
13,77,21,1D
16,78,21,1D
18,79,21,1D
0,80,21,1D
3,81,21,1D
4,82,21,1D
6,83,21,1D
7,84,21,1D
7,85,21,1D
11,86,21,1D
11,87,21,1D
12,88,21,1D
15,89,21,1D
0,90,21,1D
0,91,21,1D
4,92,21,1D
6,93,21,1D
7,94,21,1D
9,95,21,1D
11,96,21,1D
13,97,21,1D
15,98,21,1D
16,99,21,1D
0,100,21,1D
2,101,21,1D
3,102,21,1D
7,103,21,1D
10,104,21,1D
13,105,21,1D
14,106,21,1D
15,107,21,1D
17,108,21,1D
18,109,21,1D
0,110,21,1D
1,111,21,1D
3,112,21,1D
8,113,21,1D
10,114,21,1D
12,115,21,1D
13,116,21,1D
14,117,21,1D
15,118,21,1D
19,119,21,1D
0,120,21,1D
4,121,21,1D
5,122,21,1D
7,123,21,1D
9,124,21,1D
13,125,21,1D
14,126,21,1D
16,127,21,1D
18,128,21,1D
20,129,21,1D
0,130,21,1D
1,131,21,1D
2,132,21,1D
4,133,21,1D
10,134,21,1D
11,135,21,1D
14,136,21,1D
16,137,21,1D
17,138,21,1D
19,139,21,1D
0,140,21,1D
1,141,21,1D
7,142,21,1D
10,143,21,1D
12,144,21,1D
16,145,21,1D
16,146,21,1D
16,147,21,1D
18,148,21,1D
22,149,21,1D
0,150,21,1D
3,151,21,1D
4,152,21,1D
7,153,21,1D
7,154,21,1D
9,155,21,1D
9,156,21,1D
10,157,21,1D
11,158,21,1D
14,159,21,1D
0,160,21,1D
3,161,21,1D
3,162,21,1D
5,163,21,1D
5,164,21,1D
11,165,21,1D
11,166,21,1D
13,167,21,1D
17,168,21,1D
18,169,21,1D
0,170,21,1D
2,171,21,1D
3,172,21,1D
6,173,21,1D
8,174,21,1D
11,175,21,1D
12,176,21,1D
12,177,21,1D
13,178,21,1D
15,179,21,1D
0,180,21,1D
1,181,21,1D
2,182,21,1D
3,183,21,1D
5,184,21,1D
8,185,21,1D
10,186,21,1D
12,187,21,1D
12,188,21,1D
12,189,21,1D
0,190,21,1D
0,191,21,1D
0,192,21,1D
3,193,21,1D
5,194,21,1D
8,195,21,1D
9,196,21,1D
10,197,21,1D
12,198,21,1D
14,199,21,1D
0,200,21,1D
0,1,21,4D
2,2,21,4D
2,3,21,4D
3,4,21,4D
5,5,21,4D
7,6,21,4D
11,7,21,4D
13,8,21,4D
15,9,21,4D
0,10,21,4D
2,11,21,4D
7,12,21,4D
8,13,21,4D
10,14,21,4D
12,15,21,4D
15,16,21,4D
18,17,21,4D
21,18,21,4D
21,19,21,4D
0,20,21,4D
2,21,21,4D
5,22,21,4D
6,23,21,4D
10,24,21,4D
12,25,21,4D
12,26,21,4D
14,27,21,4D
16,28,21,4D
17,29,21,4D
0,30,21,4D
2,31,21,4D
3,32,21,4D
5,33,21,4D
7,34,21,4D
11,35,21,4D
12,36,21,4D
16,37,21,4D
20,38,21,4D
23,39,21,4D
0,40,21,4D
1,41,21,4D
2,42,21,4D
4,43,21,4D
8,44,21,4D
11,45,21,4D
13,46,21,4D
16,47,21,4D
18,48,21,4D
20,49,21,4D
0,50,21,4D
3,51,21,4D
5,52,21,4D
7,53,21,4D
9,54,21,4D
9,55,21,4D
9,56,21,4D
11,57,21,4D
14,58,21,4D
16,59,21,4D
0,60,21,4D
2,61,21,4D
4,62,21,4D
8,63,21,4D
9,64,21,4D
9,65,21,4D
11,66,21,4D
14,67,21,4D
18,68,21,4D
19,69,21,4D
0,70,21,4D
1,71,21,4D
5,72,21,4D
5,73,21,4D
9,74,21,4D
9,75,21,4D
12,76,21,4D
13,77,21,4D
16,78,21,4D
18,79,21,4D
0,80,21,4D
3,81,21,4D
4,82,21,4D
6,83,21,4D
7,84,21,4D
7,85,21,4D
11,86,21,4D
11,87,21,4D
12,88,21,4D
15,89,21,4D
0,90,21,4D
0,91,21,4D
4,92,21,4D
6,93,21,4D
7,94,21,4D
9,95,21,4D
11,96,21,4D
13,97,21,4D
15,98,21,4D
16,99,21,4D
0,100,21,4D
2,101,21,4D
3,102,21,4D
7,103,21,4D
10,104,21,4D
13,105,21,4D
14,106,21,4D
15,107,21,4D
17,108,21,4D
18,109,21,4D
0,110,21,4D
1,111,21,4D
3,112,21,4D
8,113,21,4D
10,114,21,4D
12,115,21,4D
13,116,21,4D
14,117,21,4D
15,118,21,4D
19,119,21,4D
0,120,21,4D
4,121,21,4D
5,122,21,4D
7,123,21,4D
9,124,21,4D
13,125,21,4D
14,126,21,4D
16,127,21,4D
18,128,21,4D
20,129,21,4D
0,130,21,4D
1,131,21,4D
2,132,21,4D
4,133,21,4D
10,134,21,4D
11,135,21,4D
14,136,21,4D
16,137,21,4D
17,138,21,4D
19,139,21,4D
0,140,21,4D
1,141,21,4D
7,142,21,4D
10,143,21,4D
12,144,21,4D
16,145,21,4D
16,146,21,4D
16,147,21,4D
18,148,21,4D
22,149,21,4D
0,150,21,4D
3,151,21,4D
4,152,21,4D
7,153,21,4D
7,154,21,4D
9,155,21,4D
9,156,21,4D
10,157,21,4D
11,158,21,4D
14,159,21,4D
0,160,21,4D
3,161,21,4D
3,162,21,4D
5,163,21,4D
5,164,21,4D
11,165,21,4D
11,166,21,4D
13,167,21,4D
17,168,21,4D
18,169,21,4D
0,170,21,4D
2,171,21,4D
3,172,21,4D
6,173,21,4D
8,174,21,4D
11,175,21,4D
12,176,21,4D
12,177,21,4D
13,178,21,4D
15,179,21,4D
0,180,21,4D
1,181,21,4D
2,182,21,4D
3,183,21,4D
5,184,21,4D
8,185,21,4D
10,186,21,4D
12,187,21,4D
12,188,21,4D
12,189,21,4D
0,190,21,4D
0,191,21,4D
0,192,21,4D
3,193,21,4D
5,194,21,4D
8,195,21,4D
9,196,21,4D
10,197,21,4D
12,198,21,4D
14,199,21,4D
0,200,21,4D
0,1,21,Defult
0,2,21,Defult
0,3,21,Defult
0,4,21,Defult
0,5,21,Defult
0,6,21,Defult
0,7,21,Defult
0,8,21,Defult
0,9,21,Defult
0,10,21,Defult
0,11,21,Defult
0,12,21,Defult
0,13,21,Defult
0,14,21,Defult
0,15,21,Defult
0,16,21,Defult
0,17,21,Defult
0,18,21,Defult
0,19,21,Defult
0,20,21,Defult
0,21,21,Defult
0,22,21,Defult
0,23,21,Defult
0,24,21,Defult
0,25,21,Defult
0,26,21,Defult
0,27,21,Defult
0,28,21,Defult
0,29,21,Defult
0,30,21,Defult
0,31,21,Defult
0,32,21,Defult
0,33,21,Defult
0,34,21,Defult
0,35,21,Defult
0,36,21,Defult
0,37,21,Defult
0,38,21,Defult
0,39,21,Defult
0,40,21,Defult
