Value,Iteration,Seed,Scheduler
1,1,2,1D
2,2,2,1D
2,3,2,1D
3,4,2,1D
3,5,2,1D
4,6,2,1D
5,7,2,1D
8,8,2,1D
11,9,2,1D
0,10,2,1D
2,11,2,1D
5,12,2,1D
9,13,2,1D
10,14,2,1D
11,15,2,1D
14,16,2,1D
14,17,2,1D
16,18,2,1D
19,19,2,1D
0,20,2,1D
4,21,2,1D
7,22,2,1D
8,23,2,1D
10,24,2,1D
11,25,2,1D
12,26,2,1D
12,27,2,1D
13,28,2,1D
15,29,2,1D
0,30,2,1D
1,31,2,1D
3,32,2,1D
3,33,2,1D
4,34,2,1D
5,35,2,1D
8,36,2,1D
10,37,2,1D
13,38,2,1D
15,39,2,1D
0,40,2,1D
5,41,2,1D
8,42,2,1D
10,43,2,1D
13,44,2,1D
16,45,2,1D
17,46,2,1D
17,47,2,1D
19,48,2,1D
20,49,2,1D
0,50,2,1D
2,51,2,1D
3,52,2,1D
5,53,2,1D
9,54,2,1D
10,55,2,1D
12,56,2,1D
13,57,2,1D
15,58,2,1D
16,59,2,1D
0,60,2,1D
0,61,2,1D
2,62,2,1D
3,63,2,1D
4,64,2,1D
5,65,2,1D
6,66,2,1D
9,67,2,1D
11,68,2,1D
13,69,2,1D
0,70,2,1D
2,71,2,1D
5,72,2,1D
9,73,2,1D
11,74,2,1D
13,75,2,1D
17,76,2,1D
19,77,2,1D
21,78,2,1D
23,79,2,1D
0,80,2,1D
2,81,2,1D
3,82,2,1D
6,83,2,1D
6,84,2,1D
7,85,2,1D
8,86,2,1D
8,87,2,1D
8,88,2,1D
9,89,2,1D
0,90,2,1D
1,91,2,1D
3,92,2,1D
6,93,2,1D
7,94,2,1D
9,95,2,1D
11,96,2,1D
15,97,2,1D
18,98,2,1D
20,99,2,1D
0,100,2,1D
1,101,2,1D
4,102,2,1D
6,103,2,1D
8,104,2,1D
8,105,2,1D
11,106,2,1D
12,107,2,1D
13,108,2,1D
14,109,2,1D
0,110,2,1D
0,111,2,1D
1,112,2,1D
2,113,2,1D
7,114,2,1D
9,115,2,1D
11,116,2,1D
13,117,2,1D
15,118,2,1D
17,119,2,1D
0,120,2,1D
3,121,2,1D
4,122,2,1D
10,123,2,1D
11,124,2,1D
12,125,2,1D
14,126,2,1D
14,127,2,1D
16,128,2,1D
17,129,2,1D
0,130,2,1D
3,131,2,1D
4,132,2,1D
5,133,2,1D
6,134,2,1D
9,135,2,1D
12,136,2,1D
13,137,2,1D
14,138,2,1D
17,139,2,1D
0,140,2,1D
1,141,2,1D
2,142,2,1D
2,143,2,1D
3,144,2,1D
6,145,2,1D
9,146,2,1D
9,147,2,1D
11,148,2,1D
14,149,2,1D
0,150,2,1D
0,151,2,1D
2,152,2,1D
4,153,2,1D
5,154,2,1D
5,155,2,1D
7,156,2,1D
9,157,2,1D
10,158,2,1D
12,159,2,1D
0,160,2,1D
1,161,2,1D
6,162,2,1D
9,163,2,1D
12,164,2,1D
12,165,2,1D
14,166,2,1D
16,167,2,1D
17,168,2,1D
20,169,2,1D
0,170,2,1D
0,171,2,1D
2,172,2,1D
3,173,2,1D
3,174,2,1D
6,175,2,1D
7,176,2,1D
8,177,2,1D
11,178,2,1D
12,179,2,1D
0,180,2,1D
4,181,2,1D
5,182,2,1D
5,183,2,1D
8,184,2,1D
10,185,2,1D
12,186,2,1D
12,187,2,1D
14,188,2,1D
17,189,2,1D
0,190,2,1D
0,191,2,1D
1,192,2,1D
3,193,2,1D
5,194,2,1D
7,195,2,1D
8,196,2,1D
9,197,2,1D
9,198,2,1D
10,199,2,1D
0,200,2,1D
1,1,2,4D
2,2,2,4D
2,3,2,4D
3,4,2,4D
3,5,2,4D
4,6,2,4D
5,7,2,4D
8,8,2,4D
11,9,2,4D
0,10,2,4D
2,11,2,4D
5,12,2,4D
9,13,2,4D
10,14,2,4D
11,15,2,4D
14,16,2,4D
14,17,2,4D
16,18,2,4D
19,19,2,4D
0,20,2,4D
4,21,2,4D
7,22,2,4D
8,23,2,4D
10,24,2,4D
11,25,2,4D
12,26,2,4D
12,27,2,4D
13,28,2,4D
15,29,2,4D
0,30,2,4D
1,31,2,4D
3,32,2,4D
3,33,2,4D
4,34,2,4D
5,35,2,4D
8,36,2,4D
10,37,2,4D
13,38,2,4D
15,39,2,4D
0,40,2,4D
5,41,2,4D
8,42,2,4D
10,43,2,4D
13,44,2,4D
16,45,2,4D
17,46,2,4D
17,47,2,4D
19,48,2,4D
20,49,2,4D
0,50,2,4D
2,51,2,4D
3,52,2,4D
5,53,2,4D
9,54,2,4D
