Value,Iteration,Seed,Scheduler
0,1,7,1D
4,2,7,1D
5,3,7,1D
7,4,7,1D
8,5,7,1D
11,6,7,1D
12,7,7,1D
16,8,7,1D
20,9,7,1D
0,10,7,1D
1,11,7,1D
4,12,7,1D
4,13,7,1D
6,14,7,1D
6,15,7,1D
10,16,7,1D
12,17,7,1D
15,18,7,1D
18,19,7,1D
0,20,7,1D
2,21,7,1D
4,22,7,1D
8,23,7,1D
11,24,7,1D
14,25,7,1D
16,26,7,1D
20,27,7,1D
20,28,7,1D
21,29,7,1D
0,30,7,1D
0,31,7,1D
3,32,7,1D
4,33,7,1D
5,34,7,1D
8,35,7,1D
11,36,7,1D
14,37,7,1D
16,38,7,1D
19,39,7,1D
0,40,7,1D
0,41,7,1D
2,42,7,1D
3,43,7,1D
5,44,7,1D
8,45,7,1D
12,46,7,1D
14,47,7,1D
14,48,7,1D
15,49,7,1D
0,50,7,1D
2,51,7,1D
3,52,7,1D
5,53,7,1D
8,54,7,1D
11,55,7,1D
13,56,7,1D
14,57,7,1D
14,58,7,1D
17,59,7,1D
0,60,7,1D
1,61,7,1D
3,62,7,1D
5,63,7,1D
6,64,7,1D
9,65,7,1D
11,66,7,1D
14,67,7,1D
15,68,7,1D
18,69,7,1D
0,70,7,1D
4,71,7,1D
7,72,7,1D
8,73,7,1D
11,74,7,1D
13,75,7,1D
15,76,7,1D
18,77,7,1D
21,78,7,1D
24,79,7,1D
0,80,7,1D
2,81,7,1D
3,82,7,1D
5,83,7,1D
7,84,7,1D
10,85,7,1D
10,86,7,1D
10,87,7,1D
13,88,7,1D
13,89,7,1D
0,90,7,1D
0,91,7,1D
3,92,7,1D
4,93,7,1D
5,94,7,1D
7,95,7,1D
11,96,7,1D
11,97,7,1D
14,98,7,1D
15,99,7,1D
0,100,7,1D
1,101,7,1D
2,102,7,1D
3,103,7,1D
5,104,7,1D
7,105,7,1D
11,106,7,1D
11,107,7,1D
12,108,7,1D
15,109,7,1D
0,110,7,1D
0,111,7,1D
5,112,7,1D
7,113,7,1D
11,114,7,1D
13,115,7,1D
14,116,7,1D
15,117,7,1D
15,118,7,1D
16,119,7,1D
0,120,7,1D
0,121,7,1D
2,122,7,1D
3,123,7,1D
