Value,Iteration,Seed,Scheduler
598.2733919025546,1,20,1D
598.2733919025546,2,20,1D
598.2733919025546,3,20,1D
598.2733919025546,4,20,1D
598.2733919025546,5,20,1D
0.0,6,20,1D
0.0,7,20,1D
0.0,8,20,1D
0.0,9,20,1D
0.0,10,20,1D
677.7311851177798,11,20,1D
677.7311851177798,12,20,1D
677.7311851177798,13,20,1D
677.7311851177798,14,20,1D
677.7311851177798,15,20,1D
0.0,16,20,1D
0.0,17,20,1D
0.0,18,20,1D
0.0,19,20,1D
0.0,20,20,1D
340.160092654499,21,20,1D
340.160092654499,22,20,1D
340.160092654499,23,20,1D
340.160092654499,24,20,1D
340.160092654499,25,20,1D
0.0,26,20,1D
0.0,27,20,1D
0.0,28,20,1D
0.0,29,20,1D
0.0,30,20,1D
361.48854733379,31,20,1D
361.48854733379,32,20,1D
361.48854733379,33,20,1D
361.48854733379,34,20,1D
361.48854733379,35,20,1D
0.0,36,20,1D
0.0,37,20,1D
0.0,38,20,1D
0.0,39,20,1D
0.0,40,20,1D
259.68977352613564,41,20,1D
259.68977352613564,42,20,1D
259.68977352613564,43,20,1D
259.68977352613564,44,20,1D
259.68977352613564,45,20,1D
0.0,46,20,1D
0.0,47,20,1D
0.0,48,20,1D
0.0,49,20,1D
0.0,50,20,1D
313.6256353682912,51,20,1D
313.6256353682912,52,20,1D
313.6256353682912,53,20,1D
313.6256353682912,54,20,1D
313.6256353682912,55,20,1D
0.0,56,20,1D
0.0,57,20,1D
0.0,58,20,1D
0.0,59,20,1D
0.0,60,20,1D
450.3637599772259,61,20,1D
450.3637599772259,62,20,1D
450.3637599772259,63,20,1D
450.3637599772259,64,20,1D
450.3637599772259,65,20,1D
0.0,66,20,1D
0.0,67,20,1D
0.0,68,20,1D
0.0,69,20,1D
0.0,70,20,1D
306.61737413663815,71,20,1D
306.61737413663815,72,20,1D
306.61737413663815,73,20,1D
306.61737413663815,74,20,1D
306.61737413663815,75,20,1D
0.0,76,20,1D
0.0,77,20,1D
0.0,78,20,1D
0.0,79,20,1D
0.0,80,20,1D
201.7532057804517,81,20,1D
201.7532057804517,82,20,1D
201.7532057804517,83,20,1D
201.7532057804517,84,20,1D
201.7532057804517,85,20,1D
0.0,86,20,1D
0.0,87,20,1D
0.0,88,20,1D
0.0,89,20,1D
0.0,90,20,1D
223.31618868402256,91,20,1D
223.31618868402256,92,20,1D
223.31618868402256,93,20,1D
223.31618868402256,94,20,1D
223.31618868402256,95,20,1D
0.0,96,20,1D
0.0,97,20,1D
0.0,98,20,1D
0.0,99,20,1D
0.0,100,20,1D
310.82046978583446,101,20,1D
310.82046978583446,102,20,1D
310.82046978583446,103,20,1D
310.82046978583446,104,20,1D
310.82046978583446,105,20,1D
0.0,106,20,1D
0.0,107,20,1D
0.0,108,20,1D
0.0,109,20,1D
0.0,110,20,1D
533.1388814903606,111,20,1D
533.1388814903606,112,20,1D
533.1388814903606,113,20,1D
533.1388814903606,114,20,1D
533.1388814903606,115,20,1D
0.0,116,20,1D
0.0,117,20,1D
0.0,118,20,1D
0.0,119,20,1D
0.0,120,20,1D
264.66429897760287,121,20,1D
264.66429897760287,122,20,1D
264.66429897760287,123,20,1D
264.66429897760287,124,20,1D
264.66429897760287,125,20,1D
0.0,126,20,1D
0.0,127,20,1D
0.0,128,20,1D
0.0,129,20,1D
0.0,130,20,1D
344.6104364534443,131,20,1D
344.6104364534443,132,20,1D
344.6104364534443,133,20,1D
344.6104364534443,134,20,1D
344.6104364534443,135,20,1D
0.0,136,20,1D
0.0,137,20,1D
0.0,138,20,1D
0.0,139,20,1D
0.0,140,20,1D
501.698839801358,141,20,1D
501.698839801358,142,20,1D
501.698839801358,143,20,1D
501.698839801358,144,20,1D
501.698839801358,145,20,1D
0.0,146,20,1D
0.0,147,20,1D
0.0,148,20,1D
0.0,149,20,1D
0.0,150,20,1D
347.9437954244074,151,20,1D
347.9437954244074,152,20,1D
347.9437954244074,153,20,1D
347.9437954244074,154,20,1D
347.9437954244074,155,20,1D
0.0,156,20,1D
0.0,157,20,1D
0.0,158,20,1D
0.0,159,20,1D
0.0,160,20,1D
287.21173265364894,161,20,1D
287.21173265364894,162,20,1D
287.21173265364894,163,20,1D
287.21173265364894,164,20,1D
287.21173265364894,165,20,1D
0.0,166,20,1D
0.0,167,20,1D
