Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1385
11,1385
12,1385
13,1385
14,1385
15,938
16,938
17,938
18,938
19,938
20,1403
21,1403
22,1403
23,1403
24,1403
25,938
26,938
27,938
28,938
29,938
30,1150
31,1150
32,1150
33,1150
34,1150
35,938
36,938
37,938
38,938
39,938
40,1983
41,1983
42,1983
43,1983
44,1983
45,1340
46,1340
47,1340
48,1340
49,1340
50,1807
51,1807
52,1807
53,1807
54,1807
55,1340
56,1340
57,1340
58,1340
59,1340
60,1998
61,1998
62,1998
63,1998
64,1998
65,1340
66,1340
67,1340
68,1340
69,1340
70,1836
71,1836
72,1836
73,1836
74,1836
75,1340
76,1340
77,1340
78,1340
79,1340
80,1949
81,1949
82,1949
83,1949
84,1949
85,1340
86,1340
87,1340
88,1340
89,1340
90,1980
91,1980
92,1980
93,1980
94,1980
95,1340
96,1340
97,1340
98,1340
99,1340
100,1936
101,1936
102,1936
103,1936
104,1936
105,1340
106,1340
107,1340
108,1340
109,1340
110,2047
111,2047
112,2047
113,2047
114,2047
115,1340
116,1340
117,1340
118,1340
119,1340
120,1611
121,1611
122,1611
123,1611
124,1611
125,1340
126,1340
127,1340
128,1340
129,1340
130,1820
131,1820
132,1820
133,1820
134,1820
135,1340
136,1340
137,1340
138,1340
139,1340
140,1742
141,1742
142,1742
143,1742
144,1742
145,1340
146,1340
147,1340
148,1340
149,1340
150,1791
151,1791
152,1791
153,1791
154,1791
155,1340
156,1340
157,1340
158,1340
159,1340
160,1694
161,1694
162,1694
163,1694
164,1694
165,1340
166,1340
167,1340
168,1340
169,1340
170,1992
171,1992
172,1992
173,1992
174,1992
175,1340
176,1340
177,1340
178,1340
179,1340
180,1668
181,1668
182,1668
183,1668
184,1668
185,1340
186,1340
187,1340
188,1340
189,1340
190,1801
191,1801
192,1801
193,1801
194,1801
195,1340
196,1340
197,1340
198,1340
199,1340
200,1707
