Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1408
11,1408
12,1408
13,1408
14,1408
15,938
16,938
17,938
18,938
19,938
20,1543
21,1543
22,1543
23,1543
24,1543
25,1072
26,1072
27,1072
28,1072
29,1072
30,1501
31,1501
32,1501
33,1501
34,1501
35,1072
36,1072
37,1072
38,1072
39,1072
40,1929
41,1929
42,1929
43,1929
44,1929
45,1340
46,1340
47,1340
48,1340
49,1340
50,1830
51,1830
52,1830
53,1830
54,1830
55,1340
56,1340
57,1340
58,1340
59,1340
60,1769
61,1769
62,1769
63,1769
64,1769
65,1340
66,1340
67,1340
68,1340
69,1340
70,1840
71,1840
72,1840
73,1840
74,1840
75,1340
76,1340
77,1340
78,1340
79,1340
80,1731
81,1731
82,1731
83,1731
84,1731
85,1340
86,1340
87,1340
88,1340
89,1340
90,1767
91,1767
92,1767
93,1767
94,1767
95,1340
96,1340
97,1340
98,1340
99,1340
100,1812
101,1812
102,1812
103,1812
104,1812
105,1340
106,1340
107,1340
108,1340
109,1340
110,1886
111,1886
112,1886
113,1886
114,1886
115,1340
116,1340
117,1340
118,1340
119,1340
120,1878
121,1878
122,1878
123,1878
124,1878
125,1340
126,1340
127,1340
128,1340
129,1340
130,1960
131,1960
132,1960
133,1960
134,1960
135,1340
136,1340
137,1340
138,1340
139,1340
140,1795
141,1795
142,1795
143,1795
144,1795
145,1340
146,1340
147,1340
148,1340
149,1340
150,1818
151,1818
152,1818
153,1818
154,1818
155,1340
156,1340
157,1340
158,1340
159,1340
160,1728
161,1728
162,1728
163,1728
164,1728
165,1340
166,1340
167,1340
168,1340
169,1340
170,1850
171,1850
172,1850
173,1850
174,1850
175,1340
176,1340
177,1340
178,1340
179,1340
180,1890
181,1890
182,1890
183,1890
184,1890
185,1340
186,1340
187,1340
188,1340
189,1340
190,1669
191,1669
192,1669
193,1669
194,1669
195,1340
196,1340
197,1340
198,1340
199,1340
200,1788
