Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1411
11,1411
12,1411
13,1411
14,1411
15,938
16,938
17,938
18,938
19,938
20,1595
21,1595
22,1595
23,1595
24,1595
25,1072
26,1072
27,1072
28,1072
29,1072
30,1989
31,1989
32,1989
33,1989
34,1989
35,1340
36,1340
37,1340
38,1340
39,1340
40,1886
41,1886
42,1886
43,1886
44,1886
45,1340
46,1340
47,1340
48,1340
49,1340
50,1913
51,1913
52,1913
53,1913
54,1913
55,1340
56,1340
57,1340
58,1340
59,1340
60,1687
61,1687
62,1687
63,1687
64,1687
65,1340
66,1340
67,1340
68,1340
69,1340
70,1810
71,1810
72,1810
73,1810
74,1810
75,1340
76,1340
77,1340
78,1340
79,1340
80,2059
81,2059
82,2059
83,2059
84,2059
85,1340
86,1340
87,1340
88,1340
89,1340
90,1911
91,1911
92,1911
93,1911
94,1911
95,1340
96,1340
97,1340
98,1340
99,1340
100,1968
101,1968
102,1968
103,1968
104,1968
105,1340
106,1340
107,1340
108,1340
109,1340
110,1784
111,1784
112,1784
113,1784
114,1784
115,1340
116,1340
117,1340
118,1340
119,1340
120,1808
121,1808
122,1808
123,1808
124,1808
125,1340
126,1340
127,1340
128,1340
129,1340
130,1741
131,1741
132,1741
133,1741
134,1741
135,1340
136,1340
137,1340
138,1340
139,1340
140,1705
141,1705
142,1705
143,1705
144,1705
145,1340
146,1340
147,1340
148,1340
149,1340
150,1769
151,1769
152,1769
153,1769
154,1769
155,1340
156,1340
157,1340
158,1340
159,1340
160,1881
161,1881
162,1881
163,1881
164,1881
165,1340
166,1340
167,1340
168,1340
169,1340
170,1785
171,1785
172,1785
173,1785
174,1785
175,1340
176,1340
177,1340
178,1340
179,1340
180,1934
181,1934
182,1934
183,1934
184,1934
185,1340
186,1340
187,1340
188,1340
189,1340
190,1807
191,1807
192,1807
193,1807
194,1807
195,1340
196,1340
197,1340
198,1340
199,1340
200,1563
