Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1456
11,1456
12,1456
13,1456
14,1456
15,938
16,938
17,938
18,938
19,938
20,1406
21,1406
22,1406
23,1406
24,1406
25,938
26,938
27,938
28,938
29,938
30,1821
31,1821
32,1821
33,1821
34,1821
35,1206
36,1206
37,1206
38,1206
39,1206
40,1399
41,1399
42,1399
43,1399
44,1399
45,1206
46,1206
47,1206
48,1206
49,1206
50,1792
51,1792
52,1792
53,1792
54,1792
55,1206
56,1206
57,1206
58,1206
59,1206
60,2220
61,2220
62,2220
63,2220
64,2220
65,1474
66,1474
67,1474
68,1474
69,1474
70,1850
71,1850
72,1850
73,1850
74,1850
75,1474
76,1474
77,1474
78,1474
79,1474
80,2070
81,2070
82,2070
83,2070
84,2070
85,1474
86,1474
87,1474
88,1474
89,1474
90,1918
91,1918
92,1918
93,1918
94,1918
95,1474
96,1474
97,1474
98,1474
99,1474
100,1858
101,1858
102,1858
103,1858
104,1858
105,1474
106,1474
107,1474
108,1474
109,1474
110,2576
111,2576
112,2576
113,2576
114,2576
115,1742
116,1742
117,1742
118,1742
119,1742
120,2374
121,2374
122,2374
123,2374
124,2374
125,1742
126,1742
127,1742
128,1742
129,1742
130,2182
131,2182
132,2182
133,2182
134,2182
135,1742
136,1742
137,1742
138,1742
139,1742
140,2190
141,2190
142,2190
143,2190
144,2190
145,1742
146,1742
147,1742
148,1742
149,1742
150,2097
151,2097
152,2097
153,2097
154,2097
155,1742
156,1742
157,1742
158,1742
159,1742
160,2058
161,2058
162,2058
163,2058
164,2058
165,1742
166,1742
167,1742
168,1742
169,1742
170,2189
171,2189
172,2189
173,2189
174,2189
175,1742
176,1742
177,1742
178,1742
179,1742
180,2172
181,2172
182,2172
183,2172
184,2172
185,1742
186,1742
187,1742
188,1742
189,1742
190,2372
191,2372
192,2372
193,2372
194,2372
195,1742
196,1742
197,1742
198,1742
199,1742
200,2271
