Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1401
11,1401
12,1401
13,1401
14,1401
15,938
16,938
17,938
18,938
19,938
20,1649
21,1649
22,1649
23,1649
24,1649
25,1072
26,1072
27,1072
28,1072
29,1072
30,1503
31,1503
32,1503
33,1503
34,1503
35,1072
36,1072
37,1072
38,1072
39,1072
40,1517
41,1517
42,1517
43,1517
44,1517
45,1072
46,1072
47,1072
48,1072
49,1072
50,1500
51,1500
52,1500
53,1500
54,1500
55,1072
56,1072
57,1072
58,1072
59,1072
60,1416
61,1416
62,1416
63,1416
64,1416
65,1072
66,1072
67,1072
68,1072
69,1072
70,1341
71,1341
72,1341
73,1341
74,1341
75,1072
76,1072
77,1072
78,1072
79,1072
80,1568
81,1568
82,1568
83,1568
84,1568
85,1072
86,1072
87,1072
88,1072
89,1072
90,1927
91,1927
92,1927
93,1927
94,1927
95,1340
96,1340
97,1340
98,1340
99,1340
100,1768
101,1768
102,1768
103,1768
104,1768
105,1340
106,1340
107,1340
108,1340
109,1340
110,1746
111,1746
112,1746
113,1746
114,1746
115,1340
116,1340
117,1340
118,1340
119,1340
120,1824
121,1824
122,1824
123,1824
124,1824
125,1340
126,1340
127,1340
128,1340
129,1340
130,1705
131,1705
132,1705
133,1705
134,1705
135,1340
136,1340
137,1340
138,1340
139,1340
140,1757
141,1757
142,1757
143,1757
144,1757
145,1340
146,1340
147,1340
148,1340
149,1340
150,1777
151,1777
152,1777
153,1777
154,1777
155,1340
156,1340
157,1340
158,1340
159,1340
160,1670
161,1670
162,1670
163,1670
164,1670
165,1340
166,1340
167,1340
168,1340
169,1340
170,1794
171,1794
172,1794
173,1794
174,1794
175,1340
176,1340
177,1340
178,1340
179,1340
180,1712
181,1712
182,1712
183,1712
184,1712
185,1340
186,1340
187,1340
188,1340
189,1340
190,1888
191,1888
192,1888
193,1888
194,1888
195,1340
196,1340
197,1340
198,1340
199,1340
200,1646
