Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1226
11,1226
12,1226
13,1226
14,1226
15,804
16,804
17,804
18,804
19,804
20,1805
21,1805
22,1805
23,1805
24,1805
25,1206
26,1206
27,1206
28,1206
29,1206
30,1645
31,1645
32,1645
33,1645
34,1645
35,1206
36,1206
37,1206
38,1206
39,1206
40,1717
41,1717
42,1717
43,1717
44,1717
45,1206
46,1206
47,1206
48,1206
49,1206
50,1621
51,1621
52,1621
53,1621
54,1621
55,1206
56,1206
57,1206
58,1206
59,1206
60,1652
61,1652
62,1652
63,1652
64,1652
65,1206
66,1206
67,1206
68,1206
69,1206
70,1818
71,1818
72,1818
73,1818
74,1818
75,1206
76,1206
77,1206
78,1206
79,1206
80,1673
81,1673
82,1673
83,1673
84,1673
85,1206
86,1206
87,1206
88,1206
89,1206
90,2001
91,2001
92,2001
93,2001
94,2001
95,1340
96,1340
97,1340
98,1340
99,1340
100,1812
101,1812
102,1812
103,1812
104,1812
105,1340
106,1340
107,1340
108,1340
109,1340
110,1782
111,1782
112,1782
113,1782
114,1782
115,1340
116,1340
117,1340
118,1340
119,1340
120,2203
121,2203
122,2203
123,2203
124,2203
125,1474
126,1474
127,1474
128,1474
129,1474
130,2100
131,2100
132,2100
133,2100
134,2100
135,1474
136,1474
137,1474
138,1474
139,1474
140,1835
141,1835
142,1835
143,1835
144,1835
145,1474
146,1474
147,1474
148,1474
149,1474
150,2008
151,2008
152,2008
153,2008
154,2008
155,1474
156,1474
157,1474
158,1474
159,1474
160,1859
161,1859
162,1859
163,1859
164,1859
165,1474
166,1474
167,1474
168,1474
169,1474
170,2023
171,2023
172,2023
173,2023
174,2023
175,1474
176,1474
177,1474
178,1474
179,1474
180,1891
181,1891
182,1891
183,1891
184,1891
185,1474
186,1474
187,1474
188,1474
189,1474
190,2110
191,2110
192,2110
193,2110
194,2110
195,1474
196,1474
197,1474
198,1474
199,1474
200,1950
