Value,Iteration,Seed,Scheduler
2,1,28,1D
4,2,28,1D
8,3,28,1D
10,4,28,1D
13,5,28,1D
14,6,28,1D
16,7,28,1D
22,8,28,1D
24,9,28,1D
0,10,28,1D
3,11,28,1D
4,12,28,1D
5,13,28,1D
7,14,28,1D
9,15,28,1D
11,16,28,1D
13,17,28,1D
14,18,28,1D
17,19,28,1D
0,20,28,1D
3,21,28,1D
6,22,28,1D
6,23,28,1D
8,24,28,1D
10,25,28,1D
13,26,28,1D
16,27,28,1D
18,28,28,1D
22,29,28,1D
0,30,28,1D
3,31,28,1D
5,32,28,1D
5,33,28,1D
7,34,28,1D
8,35,28,1D
13,36,28,1D
13,37,28,1D
17,38,28,1D
19,39,28,1D
0,40,28,1D
2,41,28,1D
3,42,28,1D
5,43,28,1D
6,44,28,1D
7,45,28,1D
9,46,28,1D
13,47,28,1D
16,48,28,1D
18,49,28,1D
0,50,28,1D
0,51,28,1D
0,52,28,1D
1,53,28,1D
2,54,28,1D
3,55,28,1D
3,56,28,1D
3,57,28,1D
3,58,28,1D
6,59,28,1D
0,60,28,1D
4,61,28,1D
5,62,28,1D
9,63,28,1D
12,64,28,1D
14,65,28,1D
16,66,28,1D
20,67,28,1D
23,68,28,1D
24,69,28,1D
0,70,28,1D
1,71,28,1D
1,72,28,1D
4,73,28,1D
7,74,28,1D
9,75,28,1D
12,76,28,1D
16,77,28,1D
19,78,28,1D
22,79,28,1D
0,80,28,1D
1,81,28,1D
2,82,28,1D
3,83,28,1D
3,84,28,1D
3,85,28,1D
5,86,28,1D
6,87,28,1D
6,88,28,1D
8,89,28,1D
0,90,28,1D
0,91,28,1D
2,92,28,1D
5,93,28,1D
8,94,28,1D
10,95,28,1D
12,96,28,1D
15,97,28,1D
16,98,28,1D
19,99,28,1D
0,100,28,1D
3,101,28,1D
5,102,28,1D
7,103,28,1D
8,104,28,1D
11,105,28,1D
13,106,28,1D
13,107,28,1D
17,108,28,1D
17,109,28,1D
0,110,28,1D
1,111,28,1D
2,112,28,1D
5,113,28,1D
8,114,28,1D
12,115,28,1D
13,116,28,1D
14,117,28,1D
16,118,28,1D
20,119,28,1D
0,120,28,1D
3,121,28,1D
6,122,28,1D
8,123,28,1D
8,124,28,1D
11,125,28,1D
13,126,28,1D
15,127,28,1D
16,128,28,1D
18,129,28,1D
0,130,28,1D
1,131,28,1D
5,132,28,1D
8,133,28,1D
10,134,28,1D
10,135,28,1D
15,136,28,1D
17,137,28,1D
18,138,28,1D
19,139,28,1D
0,140,28,1D
1,141,28,1D
2,142,28,1D
5,143,28,1D
6,144,28,1D
7,145,28,1D
8,146,28,1D
12,147,28,1D
17,148,28,1D
20,149,28,1D
0,150,28,1D
6,151,28,1D
7,152,28,1D
10,153,28,1D
14,154,28,1D
19,155,28,1D
21,156,28,1D
23,157,28,1D
26,158,28,1D
27,159,28,1D
0,160,28,1D
1,161,28,1D
3,162,28,1D
6,163,28,1D
6,164,28,1D
7,165,28,1D
10,166,28,1D
14,167,28,1D
16,168,28,1D
17,169,28,1D
0,170,28,1D
3,171,28,1D
6,172,28,1D
9,173,28,1D
12,174,28,1D
13,175,28,1D
15,176,28,1D
16,177,28,1D
19,178,28,1D
20,179,28,1D
0,180,28,1D
3,181,28,1D
3,182,28,1D
3,183,28,1D
6,184,28,1D
6,185,28,1D
7,186,28,1D
9,187,28,1D
10,188,28,1D
12,189,28,1D
0,190,28,1D
0,191,28,1D
0,192,28,1D
3,193,28,1D
6,194,28,1D
10,195,28,1D
12,196,28,1D
14,197,28,1D
17,198,28,1D
19,199,28,1D
0,200,28,1D
2,1,28,4D
4,2,28,4D
8,3,28,4D
10,4,28,4D
13,5,28,4D
14,6,28,4D
16,7,28,4D
22,8,28,4D
24,9,28,4D
0,10,28,4D
3,11,28,4D
4,12,28,4D
5,13,28,4D
7,14,28,4D
9,15,28,4D
11,16,28,4D
13,17,28,4D
14,18,28,4D
17,19,28,4D
0,20,28,4D
3,21,28,4D
6,22,28,4D
6,23,28,4D
8,24,28,4D
10,25,28,4D
13,26,28,4D
16,27,28,4D
18,28,28,4D
22,29,28,4D
0,30,28,4D
3,31,28,4D
5,32,28,4D
5,33,28,4D
7,34,28,4D
8,35,28,4D
13,36,28,4D
13,37,28,4D
17,38,28,4D
19,39,28,4D
0,40,28,4D
2,41,28,4D
3,42,28,4D
5,43,28,4D
6,44,28,4D
7,45,28,4D
9,46,28,4D
13,47,28,4D
16,48,28,4D
18,49,28,4D
0,50,28,4D
0,51,28,4D
0,52,28,4D
1,53,28,4D
2,54,28,4D
3,55,28,4D
3,56,28,4D
3,57,28,4D
3,58,28,4D
6,59,28,4D
0,60,28,4D
4,61,28,4D
5,62,28,4D
9,63,28,4D
12,64,28,4D
14,65,28,4D
16,66,28,4D
20,67,28,4D
23,68,28,4D
24,69,28,4D
0,70,28,4D
1,71,28,4D
1,72,28,4D
4,73,28,4D
7,74,28,4D
9,75,28,4D
12,76,28,4D
16,77,28,4D
19,78,28,4D
22,79,28,4D
0,80,28,4D
1,81,28,4D
2,82,28,4D
3,83,28,4D
3,84,28,4D
3,85,28,4D
5,86,28,4D
6,87,28,4D
6,88,28,4D
8,89,28,4D
0,90,28,4D
0,91,28,4D
2,92,28,4D
5,93,28,4D
8,94,28,4D
10,95,28,4D
12,96,28,4D
15,97,28,4D
16,98,28,4D
19,99,28,4D
0,100,28,4D
3,101,28,4D
5,102,28,4D
7,103,28,4D
8,104,28,4D
11,105,28,4D
13,106,28,4D
13,107,28,4D
17,108,28,4D
17,109,28,4D
0,110,28,4D
1,111,28,4D
2,112,28,4D
5,113,28,4D
8,114,28,4D
12,115,28,4D
13,116,28,4D
14,117,28,4D
16,118,28,4D
20,119,28,4D
0,120,28,4D
3,121,28,4D
6,122,28,4D
8,123,28,4D
8,124,28,4D
11,125,28,4D
13,126,28,4D
15,127,28,4D
16,128,28,4D
18,129,28,4D
0,130,28,4D
1,131,28,4D
5,132,28,4D
8,133,28,4D
10,134,28,4D
10,135,28,4D
15,136,28,4D
17,137,28,4D
18,138,28,4D
19,139,28,4D
0,140,28,4D
1,141,28,4D
2,142,28,4D
5,143,28,4D
6,144,28,4D
7,145,28,4D
8,146,28,4D
12,147,28,4D
17,148,28,4D
20,149,28,4D
0,150,28,4D
6,151,28,4D
7,152,28,4D
10,153,28,4D
14,154,28,4D
19,155,28,4D
21,156,28,4D
23,157,28,4D
26,158,28,4D
27,159,28,4D
0,160,28,4D
1,161,28,4D
3,162,28,4D
6,163,28,4D
6,164,28,4D
7,165,28,4D
10,166,28,4D
14,167,28,4D
16,168,28,4D
17,169,28,4D
0,170,28,4D
3,171,28,4D
6,172,28,4D
9,173,28,4D
12,174,28,4D
13,175,28,4D
15,176,28,4D
16,177,28,4D
19,178,28,4D
20,179,28,4D
0,180,28,4D
3,181,28,4D
3,182,28,4D
3,183,28,4D
6,184,28,4D
6,185,28,4D
7,186,28,4D
9,187,28,4D
10,188,28,4D
12,189,28,4D
0,190,28,4D
0,191,28,4D
0,192,28,4D
3,193,28,4D
6,194,28,4D
10,195,28,4D
12,196,28,4D
14,197,28,4D
17,198,28,4D
19,199,28,4D
0,200,28,4D
0,1,28,Defult
0,2,28,Defult
0,3,28,Defult
0,4,28,Defult
0,5,28,Defult
0,6,28,Defult
0,7,28,Defult
0,8,28,Defult
0,9,28,Defult
0,10,28,Defult
0,11,28,Defult
0,12,28,Defult
0,13,28,Defult
0,14,28,Defult
0,15,28,Defult
0,16,28,Defult
0,17,28,Defult
0,18,28,Defult
0,19,28,Defult
0,20,28,Defult
0,21,28,Defult
0,22,28,Defult
0,23,28,Defult
0,24,28,Defult
0,25,28,Defult
0,26,28,Defult
0,27,28,Defult
0,28,28,Defult
0,29,28,Defult
0,30,28,Defult
0,31,28,Defult
0,32,28,Defult
0,33,28,Defult
0,34,28,Defult
0,35,28,Defult
0,36,28,Defult
0,37,28,Defult
0,38,28,Defult
0,39,28,Defult
0,40,28,Defult
0,41,28,Defult
0,42,28,Defult
0,43,28,Defult
0,44,28,Defult
0,45,28,Defult
0,46,28,Defult
0,47,28,Defult
0,48,28,Defult
0,49,28,Defult
0,50,28,Defult
0,51,28,Defult
0,52,28,Defult
0,53,28,Defult
0,54,28,Defult
0,55,28,Defult
0,56,28,Defult
0,57,28,Defult
0,58,28,Defult
0,59,28,Defult
0,60,28,Defult
0,61,28,Defult
0,62,28,Defult
0,63,28,Defult
0,64,28,Defult
0,65,28,Defult
0,66,28,Defult
0,67,28,Defult
0,68,28,Defult
0,69,28,Defult
0,70,28,Defult
0,71,28,Defult
0,72,28,Defult
0,73,28,Defult
0,74,28,Defult
0,75,28,Defult
0,76,28,Defult
0,77,28,Defult
0,78,28,Defult
0,79,28,Defult
0,80,28,Defult
0,81,28,Defult
0,82,28,Defult
0,83,28,Defult
0,84,28,Defult
0,85,28,Defult
0,86,28,Defult
0,87,28,Defult
0,88,28,Defult
0,89,28,Defult
0,90,28,Defult
0,91,28,Defult
0,92,28,Defult
0,93,28,Defult
0,94,28,Defult
0,95,28,Defult
0,96,28,Defult
0,97,28,Defult
0,98,28,Defult
0,99,28,Defult
0,100,28,Defult
0,101,28,Defult
0,102,28,Defult
0,103,28,Defult
0,104,28,Defult
0,105,28,Defult
0,106,28,Defult
0,107,28,Defult
0,108,28,Defult
0,109,28,Defult
0,110,28,Defult
0,111,28,Defult
0,112,28,Defult
0,113,28,Defult
0,114,28,Defult
0,115,28,Defult
0,116,28,Defult
0,117,28,Defult
0,118,28,Defult
0,119,28,Defult
0,120,28,Defult
0,121,28,Defult
0,122,28,Defult
0,123,28,Defult
0,124,28,Defult
0,125,28,Defult
0,126,28,Defult
0,127,28,Defult
0,128,28,Defult
0,129,28,Defult
0,130,28,Defult
0,131,28,Defult
0,132,28,Defult
0,133,28,Defult
0,134,28,Defult
0,135,28,Defult
0,136,28,Defult
0,137,28,Defult
0,138,28,Defult
0,139,28,Defult
0,140,28,Defult
0,141,28,Defult
0,142,28,Defult
0,143,28,Defult
0,144,28,Defult
0,145,28,Defult
0,146,28,Defult
0,147,28,Defult
0,148,28,Defult
0,149,28,Defult
0,150,28,Defult
0,151,28,Defult
0,152,28,Defult
0,153,28,Defult
0,154,28,Defult
0,155,28,Defult
0,156,28,Defult
0,157,28,Defult
0,158,28,Defult
0,159,28,Defult
0,160,28,Defult
0,161,28,Defult
0,162,28,Defult
0,163,28,Defult
0,164,28,Defult
0,165,28,Defult
0,166,28,Defult
0,167,28,Defult
0,168,28,Defult
0,169,28,Defult
0,170,28,Defult
0,171,28,Defult
0,172,28,Defult
0,173,28,Defult
0,174,28,Defult
0,175,28,Defult
0,176,28,Defult
0,177,28,Defult
0,178,28,Defult
0,179,28,Defult
0,180,28,Defult
0,181,28,Defult
0,182,28,Defult
0,183,28,Defult
0,184,28,Defult
0,185,28,Defult
0,186,28,Defult
0,187,28,Defult
0,188,28,Defult
0,189,28,Defult
0,190,28,Defult
0,191,28,Defult
0,192,28,Defult
0,193,28,Defult
0,194,28,Defult
0,195,28,Defult
0,196,28,Defult
0,197,28,Defult
0,198,28,Defult
0,199,28,Defult
0,200,28,Defult
