Value,Iteration,Seed,Scheduler
514.6813699454864,1,17,1D
514.6813699454864,2,17,1D
514.6813699454864,3,17,1D
514.6813699454864,4,17,1D
514.6813699454864,5,17,1D
0.0,6,17,1D
0.0,7,17,1D
0.0,8,17,1D
0.0,9,17,1D
0.0,10,17,1D
512.0061010977201,11,17,1D
512.0061010977201,12,17,1D
512.0061010977201,13,17,1D
512.0061010977201,14,17,1D
512.0061010977201,15,17,1D
0.0,16,17,1D
0.0,17,17,1D
0.0,18,17,1D
0.0,19,17,1D
0.0,20,17,1D
393.79120001818575,21,17,1D
393.79120001818575,22,17,1D
393.79120001818575,23,17,1D
393.79120001818575,24,17,1D
393.79120001818575,25,17,1D
0.0,26,17,1D
0.0,27,17,1D
0.0,28,17,1D
0.0,29,17,1D
0.0,30,17,1D
342.70810379551074,31,17,1D
342.70810379551074,32,17,1D
342.70810379551074,33,17,1D
342.70810379551074,34,17,1D
342.70810379551074,35,17,1D
0.0,36,17,1D
0.0,37,17,1D
0.0,38,17,1D
0.0,39,17,1D
0.0,40,17,1D
282.722025021566,41,17,1D
282.722025021566,42,17,1D
282.722025021566,43,17,1D
282.722025021566,44,17,1D
282.722025021566,45,17,1D
0.0,46,17,1D
0.0,47,17,1D
0.0,48,17,1D
0.0,49,17,1D
0.0,50,17,1D
291.98983530621206,51,17,1D
291.98983530621206,52,17,1D
291.98983530621206,53,17,1D
291.98983530621206,54,17,1D
291.98983530621206,55,17,1D
0.0,56,17,1D
0.0,57,17,1D
0.0,58,17,1D
0.0,59,17,1D
0.0,60,17,1D
498.691659727145,61,17,1D
498.691659727145,62,17,1D
498.691659727145,63,17,1D
498.691659727145,64,17,1D
498.691659727145,65,17,1D
0.0,66,17,1D
0.0,67,17,1D
0.0,68,17,1D
0.0,69,17,1D
0.0,70,17,1D
443.45606484048864,71,17,1D
443.45606484048864,72,17,1D
443.45606484048864,73,17,1D
443.45606484048864,74,17,1D
443.45606484048864,75,17,1D
0.0,76,17,1D
0.0,77,17,1D
0.0,78,17,1D
0.0,79,17,1D
0.0,80,17,1D
366.18809686192657,81,17,1D
366.18809686192657,82,17,1D
366.18809686192657,83,17,1D
366.18809686192657,84,17,1D
366.18809686192657,85,17,1D
0.0,86,17,1D
0.0,87,17,1D
0.0,88,17,1D
0.0,89,17,1D
0.0,90,17,1D
257.36836331214823,91,17,1D
257.36836331214823,92,17,1D
257.36836331214823,93,17,1D
257.36836331214823,94,17,1D
257.36836331214823,95,17,1D
0.0,96,17,1D
0.0,97,17,1D
0.0,98,17,1D
0.0,99,17,1D
0.0,100,17,1D
374.3353327738629,101,17,1D
374.3353327738629,102,17,1D
374.3353327738629,103,17,1D
374.3353327738629,104,17,1D
374.3353327738629,105,17,1D
0.0,106,17,1D
0.0,107,17,1D
0.0,108,17,1D
0.0,109,17,1D
0.0,110,17,1D
319.68711168051647,111,17,1D
319.68711168051647,112,17,1D
319.68711168051647,113,17,1D
319.68711168051647,114,17,1D
319.68711168051647,115,17,1D
0.0,116,17,1D
0.0,117,17,1D
0.0,118,17,1D
0.0,119,17,1D
0.0,120,17,1D
368.2658071577262,121,17,1D
368.2658071577262,122,17,1D
368.2658071577262,123,17,1D
368.2658071577262,124,17,1D
368.2658071577262,125,17,1D
0.0,126,17,1D
0.0,127,17,1D
0.0,128,17,1D
0.0,129,17,1D
0.0,130,17,1D
404.51594594304265,131,17,1D
