Value,Iteration,Seed,Scheduler
0.0,1,2,1D
0.0,2,2,1D
0.0,3,2,1D
0.0,4,2,1D
0.0,5,2,1D
0.0,6,2,1D
0.0,7,2,1D
0.0,8,2,1D
0.0,9,2,1D
255.65647083125825,10,2,1D
255.65647083125825,11,2,1D
255.65647083125825,12,2,1D
255.65647083125825,13,2,1D
255.65647083125825,14,2,1D
0.0,15,2,1D
0.0,16,2,1D
0.0,17,2,1D
0.0,18,2,1D
0.0,19,2,1D
388.9848549387467,20,2,1D
388.9848549387467,21,2,1D
388.9848549387467,22,2,1D
388.9848549387467,23,2,1D
388.9848549387467,24,2,1D
0.0,25,2,1D
0.0,26,2,1D
0.0,27,2,1D
0.0,28,2,1D
0.0,29,2,1D
433.81238535479406,30,2,1D
433.81238535479406,31,2,1D
433.81238535479406,32,2,1D
433.81238535479406,33,2,1D
433.81238535479406,34,2,1D
0.0,35,2,1D
0.0,36,2,1D
0.0,37,2,1D
0.0,38,2,1D
0.0,39,2,1D
289.9325700294001,40,2,1D
289.9325700294001,41,2,1D
289.9325700294001,42,2,1D
289.9325700294001,43,2,1D
289.9325700294001,44,2,1D
0.0,45,2,1D
0.0,46,2,1D
0.0,47,2,1D
0.0,48,2,1D
0.0,49,2,1D
493.6061649256261,50,2,1D
493.6061649256261,51,2,1D
493.6061649256261,52,2,1D
493.6061649256261,53,2,1D
493.6061649256261,54,2,1D
0.0,55,2,1D
0.0,56,2,1D
0.0,57,2,1D
0.0,58,2,1D
0.0,59,2,1D
293.6382165306195,60,2,1D
293.6382165306195,61,2,1D
293.6382165306195,62,2,1D
293.6382165306195,63,2,1D
293.6382165306195,64,2,1D
0.0,65,2,1D
0.0,66,2,1D
0.0,67,2,1D
0.0,68,2,1D
0.0,69,2,1D
272.5838164469424,70,2,1D
272.5838164469424,71,2,1D
272.5838164469424,72,2,1D
272.5838164469424,73,2,1D
272.5838164469424,74,2,1D
0.0,75,2,1D
0.0,76,2,1D
0.0,77,2,1D
0.0,78,2,1D
0.0,79,2,1D
503.5397234601714,80,2,1D
503.5397234601714,81,2,1D
503.5397234601714,82,2,1D
503.5397234601714,83,2,1D
503.5397234601714,84,2,1D
0.0,85,2,1D
0.0,86,2,1D
0.0,87,2,1D
0.0,88,2,1D
0.0,89,2,1D
149.05566800946488,90,2,1D
149.05566800946488,91,2,1D
149.05566800946488,92,2,1D
149.05566800946488,93,2,1D
149.05566800946488,94,2,1D
0.0,95,2,1D
0.0,96,2,1D
0.0,97,2,1D
0.0,98,2,1D
0.0,99,2,1D
478.73863385608064,100,2,1D
478.73863385608064,101,2,1D
478.73863385608064,102,2,1D
478.73863385608064,103,2,1D
478.73863385608064,104,2,1D
0.0,105,2,1D
0.0,106,2,1D
0.0,107,2,1D
0.0,108,2,1D
0.0,109,2,1D
281.6711080998002,110,2,1D
281.6711080998002,111,2,1D
281.6711080998002,112,2,1D
281.6711080998002,113,2,1D
281.6711080998002,114,2,1D
0.0,115,2,1D
0.0,116,2,1D
0.0,117,2,1D
0.0,118,2,1D
0.0,119,2,1D
343.12051766756235,120,2,1D
343.12051766756235,121,2,1D
343.12051766756235,122,2,1D
343.12051766756235,123,2,1D
343.12051766756235,124,2,1D
0.0,125,2,1D
0.0,126,2,1D
0.0,127,2,1D
0.0,128,2,1D
0.0,129,2,1D
334.0935938283861,130,2,1D
334.0935938283861,131,2,1D
334.0935938283861,132,2,1D
334.0935938283861,133,2,1D
334.0935938283861,134,2,1D
0.0,135,2,1D
0.0,136,2,1D
0.0,137,2,1D
0.0,138,2,1D
0.0,139,2,1D
313.6971724410289,140,2,1D
313.6971724410289,141,2,1D
313.6971724410289,142,2,1D
313.6971724410289,143,2,1D
313.6971724410289,144,2,1D
0.0,145,2,1D
0.0,146,2,1D
0.0,147,2,1D
0.0,148,2,1D
0.0,149,2,1D
258.34523886258324,150,2,1D
258.34523886258324,151,2,1D
258.34523886258324,152,2,1D
258.34523886258324,153,2,1D
258.34523886258324,154,2,1D
0.0,155,2,1D
0.0,156,2,1D
0.0,157,2,1D
0.0,158,2,1D
0.0,159,2,1D
270.51260222346053,160,2,1D
270.51260222346053,161,2,1D
270.51260222346053,162,2,1D
270.51260222346053,163,2,1D
270.51260222346053,164,2,1D
0.0,165,2,1D
0.0,166,2,1D
0.0,167,2,1D
0.0,168,2,1D
0.0,169,2,1D
453.6306907880148,170,2,1D
453.6306907880148,171,2,1D
453.6306907880148,172,2,1D
453.6306907880148,173,2,1D
453.6306907880148,174,2,1D
0.0,175,2,1D
0.0,176,2,1D
0.0,177,2,1D
0.0,178,2,1D
0.0,179,2,1D
262.00456912551374,180,2,1D
