Time_Step,Energy_Consumed
1,60400
2,60400
3,60400
4,60400
5,60400
6,60400
7,60400
8,60400
9,60400
10,61016
11,61016
12,61016
13,61016
14,61016
15,60400
16,60400
17,60400
18,60400
19,60400
20,60899
21,60899
22,60899
23,60899
24,60899
25,60400
26,60400
27,60400
28,60400
29,60400
30,60818
31,60818
32,60818
33,60818
34,60818
35,60400
36,60400
37,60400
38,60400
39,60400
40,60821
41,60821
42,60821
43,60821
44,60821
45,60400
46,60400
47,60400
48,60400
49,60400
50,60792
51,60792
52,60792
53,60792
54,60792
55,60400
56,60400
57,60400
58,60400
59,60400
60,60892
61,60892
62,60892
63,60892
64,60892
65,60400
66,60400
67,60400
68,60400
69,60400
70,60672
71,60672
72,60672
73,60672
74,60672
75,60400
76,60400
77,60400
78,60400
79,60400
80,60605
81,60605
82,60605
83,60605
84,60605
85,60400
86,60400
87,60400
88,60400
89,60400
90,60882
91,60882
92,60882
93,60882
94,60882
95,60400
96,60400
97,60400
98,60400
99,60400
100,60881
101,60881
102,60881
103,60881
104,60881
105,60400
106,60400
107,60400
108,60400
109,60400
110,60701
111,60701
112,60701
113,60701
114,60701
115,60400
116,60400
117,60400
118,60400
119,60400
120,60995
121,60995
122,60995
123,60995
124,60995
125,60400
126,60400
127,60400
128,60400
129,60400
130,60816
131,60816
132,60816
133,60816
134,60816
135,60400
136,60400
137,60400
138,60400
139,60400
140,60864
141,60864
142,60864
143,60864
144,60864
145,60400
146,60400
147,60400
148,60400
149,60400
150,60992
151,60992
152,60992
153,60992
154,60992
155,60400
156,60400
157,60400
158,60400
159,60400
160,60846
161,60846
162,60846
163,60846
164,60846
165,60400
166,60400
167,60400
168,60400
169,60400
170,60969
171,60969
172,60969
173,60969
174,60969
175,60400
176,60400
177,60400
178,60400
179,60400
180,60966
181,60966
182,60966
183,60966
184,60966
185,60400
186,60400
187,60400
188,60400
189,60400
190,61024
191,61024
192,61024
193,61024
194,61024
195,60400
196,60400
197,60400
198,60400
199,60400
200,60728
