Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1653
11,1653
12,1653
13,1653
14,1653
15,1072
16,1072
17,1072
18,1072
19,1072
20,1843
21,1843
22,1843
23,1843
24,1843
25,1206
26,1206
27,1206
28,1206
29,1206
30,1707
31,1707
32,1707
33,1707
34,1707
35,1206
36,1206
37,1206
38,1206
39,1206
40,1947
41,1947
42,1947
43,1947
44,1947
45,1340
46,1340
47,1340
48,1340
49,1340
50,1862
51,1862
52,1862
53,1862
54,1862
55,1340
56,1340
57,1340
58,1340
59,1340
60,1718
61,1718
62,1718
63,1718
64,1718
65,1340
66,1340
67,1340
68,1340
69,1340
70,1805
71,1805
72,1805
73,1805
74,1805
75,1340
76,1340
77,1340
78,1340
79,1340
80,1968
81,1968
82,1968
83,1968
84,1968
85,1340
86,1340
87,1340
88,1340
89,1340
90,1771
91,1771
92,1771
93,1771
94,1771
95,1340
96,1340
97,1340
98,1340
99,1340
100,1941
101,1941
102,1941
103,1941
104,1941
105,1340
106,1340
107,1340
108,1340
109,1340
110,1588
111,1588
112,1588
113,1588
114,1588
115,1340
116,1340
117,1340
118,1340
119,1340
120,1651
121,1651
122,1651
123,1651
124,1651
125,1340
126,1340
127,1340
128,1340
129,1340
130,1831
131,1831
132,1831
133,1831
134,1831
135,1340
136,1340
137,1340
138,1340
139,1340
140,1785
141,1785
142,1785
143,1785
144,1785
145,1340
146,1340
147,1340
148,1340
149,1340
150,1905
151,1905
152,1905
153,1905
154,1905
155,1340
156,1340
157,1340
158,1340
159,1340
160,1873
161,1873
162,1873
163,1873
164,1873
165,1340
166,1340
167,1340
168,1340
169,1340
170,1820
171,1820
172,1820
173,1820
174,1820
175,1340
176,1340
177,1340
178,1340
179,1340
180,1932
181,1932
182,1932
183,1932
184,1932
185,1340
186,1340
187,1340
188,1340
189,1340
190,1870
191,1870
192,1870
193,1870
194,1870
195,1340
196,1340
197,1340
198,1340
199,1340
200,1984
