Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1455
11,1455
12,1455
13,1455
14,1455
15,938
16,938
17,938
18,938
19,938
20,1508
21,1508
22,1508
23,1508
24,1508
25,938
26,938
27,938
28,938
29,938
30,1320
31,1320
32,1320
33,1320
34,1320
35,938
36,938
37,938
38,938
39,938
40,1342
41,1342
42,1342
43,1342
44,1342
45,938
46,938
47,938
48,938
49,938
50,1372
51,1372
52,1372
53,1372
54,1372
55,938
56,938
57,938
58,938
59,938
60,1288
61,1288
62,1288
63,1288
64,1288
65,938
66,938
67,938
68,938
69,938
70,1174
71,1174
72,1174
73,1174
74,1174
75,938
76,938
77,938
78,938
79,938
80,1647
81,1647
82,1647
83,1647
84,1647
85,1072
86,1072
87,1072
88,1072
89,1072
90,1619
91,1619
92,1619
93,1619
94,1619
95,1072
96,1072
97,1072
98,1072
99,1072
100,1434
101,1434
102,1434
103,1434
104,1434
105,1072
106,1072
107,1072
108,1072
109,1072
110,1459
111,1459
112,1459
113,1459
114,1459
115,1072
116,1072
117,1072
118,1072
119,1072
120,1527
121,1527
122,1527
123,1527
124,1527
125,1072
126,1072
127,1072
128,1072
129,1072
130,1475
131,1475
132,1475
133,1475
134,1475
135,1072
136,1072
137,1072
138,1072
139,1072
140,1418
141,1418
142,1418
143,1418
144,1418
145,1072
146,1072
147,1072
148,1072
149,1072
150,1540
151,1540
152,1540
153,1540
154,1540
155,1072
156,1072
157,1072
158,1072
159,1072
160,1451
161,1451
162,1451
163,1451
164,1451
165,1072
166,1072
167,1072
168,1072
169,1072
170,1549
171,1549
172,1549
173,1549
174,1549
175,1072
176,1072
177,1072
178,1072
179,1072
180,1467
181,1467
182,1467
183,1467
184,1467
185,1072
186,1072
187,1072
188,1072
189,1072
190,1575
191,1575
192,1575
193,1575
194,1575
195,1072
196,1072
197,1072
198,1072
199,1072
200,1381
