Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1439
11,1439
12,1439
13,1439
14,1439
15,938
16,938
17,938
18,938
19,938
20,1411
21,1411
22,1411
23,1411
24,1411
25,938
26,938
27,938
28,938
29,938
30,1354
31,1354
32,1354
33,1354
34,1354
35,938
36,938
37,938
38,938
39,938
40,1844
41,1844
42,1844
43,1844
44,1844
45,1206
46,1206
47,1206
48,1206
49,1206
50,1530
51,1530
52,1530
53,1530
54,1530
55,1206
56,1206
57,1206
58,1206
59,1206
60,1625
61,1625
62,1625
63,1625
64,1625
65,1206
66,1206
67,1206
68,1206
69,1206
70,1677
71,1677
72,1677
73,1677
74,1677
75,1206
76,1206
77,1206
78,1206
79,1206
80,1707
81,1707
82,1707
83,1707
84,1707
85,1206
86,1206
87,1206
88,1206
89,1206
90,1753
91,1753
92,1753
93,1753
94,1753
95,1206
96,1206
97,1206
98,1206
99,1206
100,1690
101,1690
102,1690
103,1690
104,1690
105,1206
106,1206
107,1206
108,1206
109,1206
110,2430
111,2430
112,2430
113,2430
114,2430
115,1608
116,1608
117,1608
118,1608
119,1608
120,2098
121,2098
122,2098
123,2098
124,2098
125,1608
126,1608
127,1608
128,1608
129,1608
130,2069
131,2069
132,2069
133,2069
134,2069
135,1608
136,1608
137,1608
138,1608
139,1608
140,2362
141,2362
142,2362
143,2362
144,2362
145,1608
146,1608
147,1608
148,1608
149,1608
150,1893
151,1893
152,1893
153,1893
154,1893
155,1608
156,1608
157,1608
158,1608
159,1608
160,2203
161,2203
162,2203
163,2203
164,2203
165,1608
166,1608
167,1608
168,1608
169,1608
170,1956
171,1956
172,1956
173,1956
174,1956
175,1608
176,1608
177,1608
178,1608
179,1608
180,2190
181,2190
182,2190
183,2190
184,2190
185,1608
186,1608
187,1608
188,1608
189,1608
190,1906
191,1906
192,1906
193,1906
194,1906
195,1608
196,1608
197,1608
198,1608
199,1608
200,2166
