Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1438
11,1438
12,1438
13,1438
14,1438
15,938
16,938
17,938
18,938
19,938
20,1456
21,1456
22,1456
23,1456
24,1456
25,938
26,938
27,938
28,938
29,938
30,1332
31,1332
32,1332
33,1332
34,1332
35,938
36,938
37,938
38,938
39,938
40,1399
41,1399
42,1399
43,1399
44,1399
45,938
46,938
47,938
48,938
49,938
50,1988
51,1988
52,1988
53,1988
54,1988
55,1340
56,1340
57,1340
58,1340
59,1340
60,1681
61,1681
62,1681
63,1681
64,1681
65,1340
66,1340
67,1340
68,1340
69,1340
70,1780
71,1780
72,1780
73,1780
74,1780
75,1340
76,1340
77,1340
78,1340
79,1340
80,1851
81,1851
82,1851
83,1851
84,1851
85,1340
86,1340
87,1340
88,1340
89,1340
90,1826
91,1826
92,1826
93,1826
94,1826
95,1340
96,1340
97,1340
98,1340
99,1340
100,1756
101,1756
102,1756
103,1756
104,1756
105,1340
106,1340
107,1340
108,1340
109,1340
110,1912
111,1912
112,1912
113,1912
114,1912
115,1340
116,1340
117,1340
118,1340
119,1340
120,1889
121,1889
122,1889
123,1889
124,1889
125,1340
126,1340
127,1340
128,1340
129,1340
130,1621
131,1621
132,1621
133,1621
134,1621
135,1340
136,1340
137,1340
138,1340
139,1340
140,2059
141,2059
142,2059
143,2059
144,2059
145,1340
146,1340
147,1340
148,1340
149,1340
150,1775
151,1775
152,1775
153,1775
154,1775
155,1340
156,1340
157,1340
158,1340
159,1340
160,1843
161,1843
162,1843
163,1843
164,1843
165,1340
166,1340
167,1340
168,1340
169,1340
170,2038
171,2038
172,2038
173,2038
174,2038
175,1340
176,1340
177,1340
178,1340
179,1340
180,1560
181,1560
182,1560
183,1560
184,1560
185,1340
186,1340
187,1340
188,1340
189,1340
190,1683
191,1683
192,1683
193,1683
194,1683
195,1340
196,1340
197,1340
198,1340
199,1340
200,1864
