Time_Step,Energy_Consumed
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1401
11,1401
12,1401
13,1401
14,1401
15,938
16,938
17,938
18,938
19,938
20,1726
21,1726
22,1726
23,1726
24,1726
25,1206
26,1206
27,1206
28,1206
29,1206
30,1644
31,1644
32,1644
33,1644
34,1644
35,1206
36,1206
37,1206
38,1206
39,1206
40,1681
41,1681
42,1681
43,1681
44,1681
45,1206
46,1206
47,1206
48,1206
49,1206
50,1577
51,1577
52,1577
53,1577
54,1577
55,1206
56,1206
57,1206
58,1206
59,1206
60,1523
61,1523
62,1523
63,1523
64,1523
65,1206
66,1206
67,1206
68,1206
69,1206
70,1768
71,1768
72,1768
73,1768
74,1768
75,1206
76,1206
77,1206
78,1206
79,1206
80,1755
81,1755
82,1755
83,1755
84,1755
85,1206
86,1206
87,1206
88,1206
89,1206
90,1603
91,1603
92,1603
93,1603
94,1603
95,1206
96,1206
97,1206
98,1206
99,1206
100,1715
101,1715
102,1715
103,1715
104,1715
105,1206
106,1206
107,1206
108,1206
109,1206
110,1640
111,1640
112,1640
113,1640
114,1640
115,1206
116,1206
117,1206
118,1206
119,1206
120,1639
121,1639
122,1639
123,1639
124,1639
125,1206
126,1206
127,1206
128,1206
129,1206
130,1665
131,1665
132,1665
133,1665
134,1665
135,1206
136,1206
137,1206
138,1206
139,1206
140,1702
141,1702
142,1702
143,1702
144,1702
145,1206
146,1206
147,1206
148,1206
149,1206
150,1614
151,1614
152,1614
153,1614
154,1614
155,1206
156,1206
157,1206
158,1206
159,1206
160,1553
161,1553
162,1553
163,1553
164,1553
165,1206
166,1206
167,1206
168,1206
169,1206
170,1643
171,1643
172,1643
173,1643
174,1643
175,1206
176,1206
177,1206
178,1206
179,1206
180,1617
181,1617
182,1617
183,1617
184,1617
185,1206
186,1206
187,1206
188,1206
189,1206
190,1511
191,1511
192,1511
193,1511
194,1511
195,1206
196,1206
197,1206
198,1206
199,1206
200,1777
