Value,Iteration,Seed,Scheduler
0.0,1,12,1D
0.0,2,12,1D
0.0,3,12,1D
0.0,4,12,1D
0.0,5,12,1D
0.0,6,12,1D
0.0,7,12,1D
0.0,8,12,1D
0.0,9,12,1D
451.9469069108772,10,12,1D
451.9469069108772,11,12,1D
451.9469069108772,12,12,1D
451.9469069108772,13,12,1D
451.9469069108772,14,12,1D
0.0,15,12,1D
0.0,16,12,1D
0.0,17,12,1D
0.0,18,12,1D
0.0,19,12,1D
354.81647027203377,20,12,1D
354.81647027203377,21,12,1D
354.81647027203377,22,12,1D
354.81647027203377,23,12,1D
354.81647027203377,24,12,1D
0.0,25,12,1D
0.0,26,12,1D
0.0,27,12,1D
0.0,28,12,1D
0.0,29,12,1D
184.18742986045504,30,12,1D
184.18742986045504,31,12,1D
184.18742986045504,32,12,1D
184.18742986045504,33,12,1D
184.18742986045504,34,12,1D
0.0,35,12,1D
0.0,36,12,1D
0.0,37,12,1D
0.0,38,12,1D
0.0,39,12,1D
437.5649302624389,40,12,1D
437.5649302624389,41,12,1D
437.5649302624389,42,12,1D
437.5649302624389,43,12,1D
437.5649302624389,44,12,1D
0.0,45,12,1D
0.0,46,12,1D
0.0,47,12,1D
0.0,48,12,1D
0.0,49,12,1D
405.8582805372032,50,12,1D
405.8582805372032,51,12,1D
405.8582805372032,52,12,1D
405.8582805372032,53,12,1D
405.8582805372032,54,12,1D
0.0,55,12,1D
0.0,56,12,1D
0.0,57,12,1D
0.0,58,12,1D
0.0,59,12,1D
460.6740007264717,60,12,1D
460.6740007264717,61,12,1D
460.6740007264717,62,12,1D
460.6740007264717,63,12,1D
460.6740007264717,64,12,1D
0.0,65,12,1D
0.0,66,12,1D
0.0,67,12,1D
0.0,68,12,1D
0.0,69,12,1D
411.5897905926308,70,12,1D
411.5897905926308,71,12,1D
411.5897905926308,72,12,1D
411.5897905926308,73,12,1D
411.5897905926308,74,12,1D
0.0,75,12,1D
0.0,76,12,1D
0.0,77,12,1D
0.0,78,12,1D
0.0,79,12,1D
659.7074543084615,80,12,1D
659.7074543084615,81,12,1D
659.7074543084615,82,12,1D
659.7074543084615,83,12,1D
659.7074543084615,84,12,1D
0.0,85,12,1D
0.0,86,12,1D
0.0,87,12,1D
0.0,88,12,1D
0.0,89,12,1D
521.4323988017354,90,12,1D
521.4323988017354,91,12,1D
521.4323988017354,92,12,1D
521.4323988017354,93,12,1D
521.4323988017354,94,12,1D
0.0,95,12,1D
0.0,96,12,1D
0.0,97,12,1D
0.0,98,12,1D
0.0,99,12,1D
435.5828146178061,100,12,1D
435.5828146178061,101,12,1D
435.5828146178061,102,12,1D
435.5828146178061,103,12,1D
435.5828146178061,104,12,1D
0.0,105,12,1D
0.0,106,12,1D
0.0,107,12,1D
0.0,108,12,1D
0.0,109,12,1D
497.5383537059466,110,12,1D
497.5383537059466,111,12,1D
497.5383537059466,112,12,1D
497.5383537059466,113,12,1D
497.5383537059466,114,12,1D
0.0,115,12,1D
0.0,116,12,1D
0.0,117,12,1D
0.0,118,12,1D
0.0,119,12,1D
307.79790208941154,120,12,1D
307.79790208941154,121,12,1D
307.79790208941154,122,12,1D
307.79790208941154,123,12,1D
307.79790208941154,124,12,1D
0.0,125,12,1D
0.0,126,12,1D
0.0,127,12,1D
0.0,128,12,1D
0.0,129,12,1D
329.0755735798928,130,12,1D
329.0755735798928,131,12,1D
329.0755735798928,132,12,1D
329.0755735798928,133,12,1D
329.0755735798928,134,12,1D
0.0,135,12,1D
0.0,136,12,1D
0.0,137,12,1D
0.0,138,12,1D
0.0,139,12,1D
414.030320384038,140,12,1D
414.030320384038,141,12,1D
414.030320384038,142,12,1D
414.030320384038,143,12,1D
414.030320384038,144,12,1D
0.0,145,12,1D
0.0,146,12,1D
0.0,147,12,1D
0.0,148,12,1D
0.0,149,12,1D
456.19820687185006,150,12,1D
456.19820687185006,151,12,1D
456.19820687185006,152,12,1D
456.19820687185006,153,12,1D
456.19820687185006,154,12,1D
0.0,155,12,1D
0.0,156,12,1D
0.0,157,12,1D
0.0,158,12,1D
0.0,159,12,1D
349.64378616029336,160,12,1D
349.64378616029336,161,12,1D
349.64378616029336,162,12,1D
349.64378616029336,163,12,1D
349.64378616029336,164,12,1D
0.0,165,12,1D
0.0,166,12,1D
0.0,167,12,1D
0.0,168,12,1D
0.0,169,12,1D
562.9064164017108,170,12,1D
562.9064164017108,171,12,1D
562.9064164017108,172,12,1D
562.9064164017108,173,12,1D
562.9064164017108,174,12,1D
0.0,175,12,1D
0.0,176,12,1D
0.0,177,12,1D
0.0,178,12,1D
0.0,179,12,1D
