Value,Iteration,Seed,Scheduler
4,1,8,1D
5,2,8,1D
8,3,8,1D
8,4,8,1D
12,5,8,1D
12,6,8,1D
14,7,8,1D
18,8,8,1D
18,9,8,1D
0,10,8,1D
3,11,8,1D
3,12,8,1D
4,13,8,1D
8,14,8,1D
8,15,8,1D
9,16,8,1D
12,17,8,1D
13,18,8,1D
15,19,8,1D
0,20,8,1D
3,21,8,1D
6,22,8,1D
6,23,8,1D
9,24,8,1D
11,25,8,1D
12,26,8,1D
14,27,8,1D
17,28,8,1D
19,29,8,1D
0,30,8,1D
3,31,8,1D
6,32,8,1D
8,33,8,1D
9,34,8,1D
9,35,8,1D
11,36,8,1D
14,37,8,1D
15,38,8,1D
16,39,8,1D
0,40,8,1D
1,41,8,1D
3,42,8,1D
6,43,8,1D
12,44,8,1D
13,45,8,1D
16,46,8,1D
19,47,8,1D
22,48,8,1D
22,49,8,1D
0,50,8,1D
3,51,8,1D
4,52,8,1D
7,53,8,1D
8,54,8,1D
12,55,8,1D
13,56,8,1D
16,57,8,1D
18,58,8,1D
19,59,8,1D
0,60,8,1D
1,61,8,1D
6,62,8,1D
8,63,8,1D
11,64,8,1D
13,65,8,1D
16,66,8,1D
18,67,8,1D
19,68,8,1D
19,69,8,1D
0,70,8,1D
1,71,8,1D
3,72,8,1D
4,73,8,1D
8,74,8,1D
12,75,8,1D
15,76,8,1D
20,77,8,1D
21,78,8,1D
24,79,8,1D
0,80,8,1D
2,81,8,1D
2,82,8,1D
5,83,8,1D
6,84,8,1D
9,85,8,1D
11,86,8,1D
13,87,8,1D
15,88,8,1D
16,89,8,1D
0,90,8,1D
2,91,8,1D
4,92,8,1D
7,93,8,1D
7,94,8,1D
9,95,8,1D
10,96,8,1D
10,97,8,1D
13,98,8,1D
16,99,8,1D
0,100,8,1D
1,101,8,1D
2,102,8,1D
5,103,8,1D
9,104,8,1D
10,105,8,1D
12,106,8,1D
14,107,8,1D
16,108,8,1D
17,109,8,1D
0,110,8,1D
1,111,8,1D
3,112,8,1D
5,113,8,1D
9,114,8,1D
15,115,8,1D
19,116,8,1D
19,117,8,1D
21,118,8,1D
26,119,8,1D
0,120,8,1D
2,121,8,1D
3,122,8,1D
5,123,8,1D
6,124,8,1D
8,125,8,1D
11,126,8,1D
12,127,8,1D
14,128,8,1D
14,129,8,1D
0,130,8,1D
3,131,8,1D
6,132,8,1D
7,133,8,1D
10,134,8,1D
13,135,8,1D
16,136,8,1D
16,137,8,1D
16,138,8,1D
17,139,8,1D
0,140,8,1D
1,141,8,1D
1,142,8,1D
5,143,8,1D
10,144,8,1D
12,145,8,1D
15,146,8,1D
17,147,8,1D
18,148,8,1D
20,149,8,1D
0,150,8,1D
1,151,8,1D
1,152,8,1D
2,153,8,1D
3,154,8,1D
4,155,8,1D
7,156,8,1D
9,157,8,1D
10,158,8,1D
12,159,8,1D
0,160,8,1D
2,161,8,1D
4,162,8,1D
5,163,8,1D
7,164,8,1D
11,165,8,1D
12,166,8,1D
12,167,8,1D
16,168,8,1D
17,169,8,1D
0,170,8,1D
3,171,8,1D
4,172,8,1D
5,173,8,1D
6,174,8,1D
6,175,8,1D
7,176,8,1D
8,177,8,1D
8,178,8,1D
10,179,8,1D
0,180,8,1D
2,181,8,1D
3,182,8,1D
6,183,8,1D
7,184,8,1D
7,185,8,1D
9,186,8,1D
10,187,8,1D
13,188,8,1D
14,189,8,1D
0,190,8,1D
3,191,8,1D
5,192,8,1D
8,193,8,1D
11,194,8,1D
12,195,8,1D
12,196,8,1D
12,197,8,1D
15,198,8,1D
15,199,8,1D
0,200,8,1D
4,1,8,4D
5,2,8,4D
8,3,8,4D
8,4,8,4D
12,5,8,4D
12,6,8,4D
14,7,8,4D
18,8,8,4D
18,9,8,4D
0,10,8,4D
3,11,8,4D
3,12,8,4D
4,13,8,4D
8,14,8,4D
8,15,8,4D
9,16,8,4D
12,17,8,4D
13,18,8,4D
15,19,8,4D
0,20,8,4D
3,21,8,4D
6,22,8,4D
6,23,8,4D
9,24,8,4D
11,25,8,4D
12,26,8,4D
14,27,8,4D
17,28,8,4D
19,29,8,4D
0,30,8,4D
3,31,8,4D
6,32,8,4D
8,33,8,4D
9,34,8,4D
9,35,8,4D
11,36,8,4D
14,37,8,4D
15,38,8,4D
16,39,8,4D
0,40,8,4D
1,41,8,4D
3,42,8,4D
6,43,8,4D
12,44,8,4D
13,45,8,4D
16,46,8,4D
19,47,8,4D
22,48,8,4D
22,49,8,4D
0,50,8,4D
3,51,8,4D
4,52,8,4D
7,53,8,4D
8,54,8,4D
12,55,8,4D
13,56,8,4D
16,57,8,4D
18,58,8,4D
19,59,8,4D
0,60,8,4D
1,61,8,4D
6,62,8,4D
8,63,8,4D
11,64,8,4D
13,65,8,4D
16,66,8,4D
18,67,8,4D
19,68,8,4D
19,69,8,4D
0,70,8,4D
1,71,8,4D
3,72,8,4D
4,73,8,4D
8,74,8,4D
12,75,8,4D
15,76,8,4D
20,77,8,4D
21,78,8,4D
24,79,8,4D
0,80,8,4D
2,81,8,4D
2,82,8,4D
5,83,8,4D
6,84,8,4D
9,85,8,4D
11,86,8,4D
13,87,8,4D
15,88,8,4D
16,89,8,4D
0,90,8,4D
2,91,8,4D
4,92,8,4D
7,93,8,4D
7,94,8,4D
9,95,8,4D
10,96,8,4D
10,97,8,4D
13,98,8,4D
16,99,8,4D
0,100,8,4D
1,101,8,4D
2,102,8,4D
5,103,8,4D
9,104,8,4D
10,105,8,4D
12,106,8,4D
14,107,8,4D
16,108,8,4D
17,109,8,4D
0,110,8,4D
1,111,8,4D
3,112,8,4D
5,113,8,4D
9,114,8,4D
15,115,8,4D
19,116,8,4D
19,117,8,4D
21,118,8,4D
26,119,8,4D
0,120,8,4D
2,121,8,4D
3,122,8,4D
5,123,8,4D
6,124,8,4D
8,125,8,4D
11,126,8,4D
12,127,8,4D
14,128,8,4D
14,129,8,4D
0,130,8,4D
3,131,8,4D
6,132,8,4D
7,133,8,4D
10,134,8,4D
13,135,8,4D
16,136,8,4D
16,137,8,4D
16,138,8,4D
17,139,8,4D
0,140,8,4D
1,141,8,4D
1,142,8,4D
5,143,8,4D
10,144,8,4D
12,145,8,4D
15,146,8,4D
17,147,8,4D
18,148,8,4D
20,149,8,4D
0,150,8,4D
1,151,8,4D
1,152,8,4D
2,153,8,4D
3,154,8,4D
4,155,8,4D
7,156,8,4D
9,157,8,4D
10,158,8,4D
12,159,8,4D
0,160,8,4D
2,161,8,4D
4,162,8,4D
5,163,8,4D
7,164,8,4D
11,165,8,4D
12,166,8,4D
12,167,8,4D
16,168,8,4D
17,169,8,4D
0,170,8,4D
3,171,8,4D
4,172,8,4D
5,173,8,4D
6,174,8,4D
6,175,8,4D
7,176,8,4D
8,177,8,4D
8,178,8,4D
10,179,8,4D
0,180,8,4D
2,181,8,4D
3,182,8,4D
6,183,8,4D
7,184,8,4D
7,185,8,4D
9,186,8,4D
10,187,8,4D
13,188,8,4D
14,189,8,4D
0,190,8,4D
3,191,8,4D
5,192,8,4D
8,193,8,4D
11,194,8,4D
12,195,8,4D
12,196,8,4D
12,197,8,4D
15,198,8,4D
15,199,8,4D
0,200,8,4D
0,1,8,Defult
0,2,8,Defult
0,3,8,Defult
0,4,8,Defult
0,5,8,Defult
0,6,8,Defult
0,7,8,Defult
0,8,8,Defult
0,9,8,Defult
0,10,8,Defult
0,11,8,Defult
0,12,8,Defult
0,13,8,Defult
0,14,8,Defult
0,15,8,Defult
0,16,8,Defult
0,17,8,Defult
0,18,8,Defult
0,19,8,Defult
0,20,8,Defult
0,21,8,Defult
0,22,8,Defult
0,23,8,Defult
0,24,8,Defult
0,25,8,Defult
0,26,8,Defult
0,27,8,Defult
0,28,8,Defult
0,29,8,Defult
0,30,8,Defult
0,31,8,Defult
0,32,8,Defult
0,33,8,Defult
0,34,8,Defult
0,35,8,Defult
0,36,8,Defult
0,37,8,Defult
0,38,8,Defult
0,39,8,Defult
0,40,8,Defult
0,41,8,Defult
0,42,8,Defult
0,43,8,Defult
0,44,8,Defult
0,45,8,Defult
0,46,8,Defult
0,47,8,Defult
0,48,8,Defult
0,49,8,Defult
0,50,8,Defult
0,51,8,Defult
0,52,8,Defult
0,53,8,Defult
0,54,8,Defult
0,55,8,Defult
0,56,8,Defult
0,57,8,Defult
0,58,8,Defult
0,59,8,Defult
0,60,8,Defult
0,61,8,Defult
0,62,8,Defult
0,63,8,Defult
0,64,8,Defult
0,65,8,Defult
0,66,8,Defult
0,67,8,Defult
0,68,8,Defult
0,69,8,Defult
0,70,8,Defult
0,71,8,Defult
0,72,8,Defult
0,73,8,Defult
0,74,8,Defult
0,75,8,Defult
0,76,8,Defult
0,77,8,Defult
0,78,8,Defult
0,79,8,Defult
0,80,8,Defult
0,81,8,Defult
0,82,8,Defult
0,83,8,Defult
0,84,8,Defult
0,85,8,Defult
0,86,8,Defult
0,87,8,Defult
0,88,8,Defult
0,89,8,Defult
0,90,8,Defult
0,91,8,Defult
0,92,8,Defult
0,93,8,Defult
0,94,8,Defult
0,95,8,Defult
0,96,8,Defult
0,97,8,Defult
0,98,8,Defult
0,99,8,Defult
0,100,8,Defult
0,101,8,Defult
0,102,8,Defult
0,103,8,Defult
0,104,8,Defult
0,105,8,Defult
0,106,8,Defult
0,107,8,Defult
0,108,8,Defult
0,109,8,Defult
0,110,8,Defult
0,111,8,Defult
0,112,8,Defult
0,113,8,Defult
0,114,8,Defult
0,115,8,Defult
0,116,8,Defult
0,117,8,Defult
0,118,8,Defult
0,119,8,Defult
0,120,8,Defult
0,121,8,Defult
0,122,8,Defult
0,123,8,Defult
0,124,8,Defult
0,125,8,Defult
0,126,8,Defult
0,127,8,Defult
0,128,8,Defult
0,129,8,Defult
0,130,8,Defult
0,131,8,Defult
0,132,8,Defult
0,133,8,Defult
0,134,8,Defult
0,135,8,Defult
0,136,8,Defult
0,137,8,Defult
0,138,8,Defult
0,139,8,Defult
0,140,8,Defult
0,141,8,Defult
0,142,8,Defult
0,143,8,Defult
0,144,8,Defult
0,145,8,Defult
0,146,8,Defult
0,147,8,Defult
0,148,8,Defult
0,149,8,Defult
0,150,8,Defult
0,151,8,Defult
0,152,8,Defult
0,153,8,Defult
0,154,8,Defult
