Value,Iteration,Seed,Scheduler
0.0,1,6,1D
0.0,2,6,1D
0.0,3,6,1D
0.0,4,6,1D
0.0,5,6,1D
0.0,6,6,1D
0.0,7,6,1D
0.0,8,6,1D
0.0,9,6,1D
423.7357354284581,10,6,1D
423.7357354284581,11,6,1D
423.7357354284581,12,6,1D
423.7357354284581,13,6,1D
423.7357354284581,14,6,1D
0.0,15,6,1D
0.0,16,6,1D
0.0,17,6,1D
0.0,18,6,1D
0.0,19,6,1D
288.38018473844795,20,6,1D
288.38018473844795,21,6,1D
288.38018473844795,22,6,1D
288.38018473844795,23,6,1D
288.38018473844795,24,6,1D
0.0,25,6,1D
0.0,26,6,1D
0.0,27,6,1D
0.0,28,6,1D
0.0,29,6,1D
379.4325110842464,30,6,1D
379.4325110842464,31,6,1D
379.4325110842464,32,6,1D
379.4325110842464,33,6,1D
379.4325110842464,34,6,1D
0.0,35,6,1D
0.0,36,6,1D
0.0,37,6,1D
0.0,38,6,1D
0.0,39,6,1D
224.22035538351585,40,6,1D
224.22035538351585,41,6,1D
224.22035538351585,42,6,1D
224.22035538351585,43,6,1D
224.22035538351585,44,6,1D
0.0,45,6,1D
0.0,46,6,1D
0.0,47,6,1D
0.0,48,6,1D
0.0,49,6,1D
402.21567109180046,50,6,1D
402.21567109180046,51,6,1D
402.21567109180046,52,6,1D
402.21567109180046,53,6,1D
402.21567109180046,54,6,1D
0.0,55,6,1D
0.0,56,6,1D
0.0,57,6,1D
0.0,58,6,1D
0.0,59,6,1D
491.0293542377148,60,6,1D
491.0293542377148,61,6,1D
491.0293542377148,62,6,1D
491.0293542377148,63,6,1D
491.0293542377148,64,6,1D
0.0,65,6,1D
0.0,66,6,1D
0.0,67,6,1D
0.0,68,6,1D
0.0,69,6,1D
637.0012671662734,70,6,1D
637.0012671662734,71,6,1D
637.0012671662734,72,6,1D
637.0012671662734,73,6,1D
637.0012671662734,74,6,1D
0.0,75,6,1D
0.0,76,6,1D
0.0,77,6,1D
0.0,78,6,1D
0.0,79,6,1D
382.62090040211785,80,6,1D
382.62090040211785,81,6,1D
382.62090040211785,82,6,1D
382.62090040211785,83,6,1D
382.62090040211785,84,6,1D
