Value,Iteration,Seed,Scheduler
5,1,13,1D
7,2,13,1D
9,3,13,1D
10,4,13,1D
11,5,13,1D
12,6,13,1D
17,7,13,1D
17,8,13,1D
17,9,13,1D
0,10,13,1D
2,11,13,1D
4,12,13,1D
4,13,13,1D
6,14,13,1D
7,15,13,1D
8,16,13,1D
8,17,13,1D
9,18,13,1D
9,19,13,1D
0,20,13,1D
2,21,13,1D
3,22,13,1D
4,23,13,1D
5,24,13,1D
6,25,13,1D
10,26,13,1D
12,27,13,1D
15,28,13,1D
16,29,13,1D
0,30,13,1D
1,31,13,1D
4,32,13,1D
5,33,13,1D
6,34,13,1D
7,35,13,1D
9,36,13,1D
11,37,13,1D
15,38,13,1D
16,39,13,1D
0,40,13,1D
2,41,13,1D
6,42,13,1D
10,43,13,1D
15,44,13,1D
16,45,13,1D
18,46,13,1D
19,47,13,1D
22,48,13,1D
23,49,13,1D
0,50,13,1D
4,51,13,1D
6,52,13,1D
8,53,13,1D
11,54,13,1D
12,55,13,1D
16,56,13,1D
16,57,13,1D
17,58,13,1D
17,59,13,1D
0,60,13,1D
2,61,13,1D
4,62,13,1D
7,63,13,1D
11,64,13,1D
11,65,13,1D
12,66,13,1D
13,67,13,1D
14,68,13,1D
16,69,13,1D
0,70,13,1D
1,71,13,1D
2,72,13,1D
6,73,13,1D
8,74,13,1D
10,75,13,1D
11,76,13,1D
13,77,13,1D
15,78,13,1D
18,79,13,1D
0,80,13,1D
7,81,13,1D
10,82,13,1D
10,83,13,1D
11,84,13,1D
15,85,13,1D
15,86,13,1D
17,87,13,1D
21,88,13,1D
22,89,13,1D
0,90,13,1D
1,91,13,1D
2,92,13,1D
7,93,13,1D
9,94,13,1D
10,95,13,1D
14,96,13,1D
17,97,13,1D
19,98,13,1D
25,99,13,1D
0,100,13,1D
2,101,13,1D
5,102,13,1D
5,103,13,1D
8,104,13,1D
10,105,13,1D
14,106,13,1D
17,107,13,1D
21,108,13,1D
21,109,13,1D
0,110,13,1D
0,111,13,1D
2,112,13,1D
3,113,13,1D
6,114,13,1D
10,115,13,1D
11,116,13,1D
11,117,13,1D
14,118,13,1D
16,119,13,1D
0,120,13,1D
3,121,13,1D
3,122,13,1D
4,123,13,1D
6,124,13,1D
6,125,13,1D
9,126,13,1D
11,127,13,1D
13,128,13,1D
14,129,13,1D
0,130,13,1D
1,131,13,1D
1,132,13,1D
1,133,13,1D
4,134,13,1D
5,135,13,1D
6,136,13,1D
8,137,13,1D
9,138,13,1D
12,139,13,1D
0,140,13,1D
2,141,13,1D
7,142,13,1D
10,143,13,1D
11,144,13,1D
13,145,13,1D
13,146,13,1D
16,147,13,1D
19,148,13,1D
22,149,13,1D
0,150,13,1D
1,151,13,1D
5,152,13,1D
6,153,13,1D
8,154,13,1D
9,155,13,1D
10,156,13,1D
11,157,13,1D
12,158,13,1D
13,159,13,1D
0,160,13,1D
2,161,13,1D
4,162,13,1D
5,163,13,1D
10,164,13,1D
15,165,13,1D
18,166,13,1D
18,167,13,1D
19,168,13,1D
21,169,13,1D
0,170,13,1D
4,171,13,1D
6,172,13,1D
9,173,13,1D
10,174,13,1D
11,175,13,1D
11,176,13,1D
14,177,13,1D
15,178,13,1D
16,179,13,1D
0,180,13,1D
2,181,13,1D
3,182,13,1D
6,183,13,1D
7,184,13,1D
9,185,13,1D
11,186,13,1D
11,187,13,1D
14,188,13,1D
16,189,13,1D
0,190,13,1D
1,191,13,1D
2,192,13,1D
3,193,13,1D
6,194,13,1D
9,195,13,1D
11,196,13,1D
13,197,13,1D
14,198,13,1D
15,199,13,1D
0,200,13,1D
5,1,13,4D
7,2,13,4D
9,3,13,4D
10,4,13,4D
11,5,13,4D
12,6,13,4D
17,7,13,4D
17,8,13,4D
17,9,13,4D
0,10,13,4D
2,11,13,4D
4,12,13,4D
4,13,13,4D
6,14,13,4D
7,15,13,4D
8,16,13,4D
8,17,13,4D
9,18,13,4D
9,19,13,4D
0,20,13,4D
2,21,13,4D
3,22,13,4D
4,23,13,4D
5,24,13,4D
6,25,13,4D
10,26,13,4D
12,27,13,4D
15,28,13,4D
16,29,13,4D
0,30,13,4D
1,31,13,4D
4,32,13,4D
5,33,13,4D
6,34,13,4D
7,35,13,4D
9,36,13,4D
11,37,13,4D
15,38,13,4D
16,39,13,4D
0,40,13,4D
2,41,13,4D
6,42,13,4D
10,43,13,4D
15,44,13,4D
16,45,13,4D
18,46,13,4D
19,47,13,4D
22,48,13,4D
23,49,13,4D
0,50,13,4D
4,51,13,4D
6,52,13,4D
8,53,13,4D
11,54,13,4D
12,55,13,4D
16,56,13,4D
16,57,13,4D
17,58,13,4D
17,59,13,4D
0,60,13,4D
2,61,13,4D
4,62,13,4D
7,63,13,4D
11,64,13,4D
11,65,13,4D
12,66,13,4D
13,67,13,4D
14,68,13,4D
16,69,13,4D
0,70,13,4D
1,71,13,4D
2,72,13,4D
6,73,13,4D
8,74,13,4D
10,75,13,4D
11,76,13,4D
13,77,13,4D
15,78,13,4D
18,79,13,4D
0,80,13,4D
7,81,13,4D
10,82,13,4D
10,83,13,4D
11,84,13,4D
15,85,13,4D
15,86,13,4D
17,87,13,4D
21,88,13,4D
22,89,13,4D
0,90,13,4D
1,91,13,4D
2,92,13,4D
7,93,13,4D
9,94,13,4D
10,95,13,4D
14,96,13,4D
17,97,13,4D
19,98,13,4D
25,99,13,4D
0,100,13,4D
2,101,13,4D
5,102,13,4D
5,103,13,4D
8,104,13,4D
10,105,13,4D
14,106,13,4D
17,107,13,4D
21,108,13,4D
21,109,13,4D
0,110,13,4D
0,111,13,4D
2,112,13,4D
3,113,13,4D
6,114,13,4D
10,115,13,4D
11,116,13,4D
11,117,13,4D
14,118,13,4D
16,119,13,4D
0,120,13,4D
3,121,13,4D
3,122,13,4D
4,123,13,4D
6,124,13,4D
6,125,13,4D
9,126,13,4D
11,127,13,4D
13,128,13,4D
14,129,13,4D
0,130,13,4D
1,131,13,4D
1,132,13,4D
1,133,13,4D
4,134,13,4D
5,135,13,4D
6,136,13,4D
8,137,13,4D
9,138,13,4D
12,139,13,4D
0,140,13,4D
2,141,13,4D
7,142,13,4D
10,143,13,4D
11,144,13,4D
13,145,13,4D
13,146,13,4D
16,147,13,4D
19,148,13,4D
22,149,13,4D
0,150,13,4D
1,151,13,4D
5,152,13,4D
6,153,13,4D
8,154,13,4D
9,155,13,4D
10,156,13,4D
11,157,13,4D
12,158,13,4D
13,159,13,4D
0,160,13,4D
2,161,13,4D
4,162,13,4D
5,163,13,4D
10,164,13,4D
15,165,13,4D
18,166,13,4D
18,167,13,4D
19,168,13,4D
21,169,13,4D
0,170,13,4D
4,171,13,4D
6,172,13,4D
9,173,13,4D
10,174,13,4D
11,175,13,4D
11,176,13,4D
14,177,13,4D
15,178,13,4D
16,179,13,4D
0,180,13,4D
2,181,13,4D
3,182,13,4D
6,183,13,4D
7,184,13,4D
9,185,13,4D
11,186,13,4D
11,187,13,4D
14,188,13,4D
16,189,13,4D
0,190,13,4D
1,191,13,4D
2,192,13,4D
3,193,13,4D
6,194,13,4D
9,195,13,4D
11,196,13,4D
13,197,13,4D
14,198,13,4D
15,199,13,4D
0,200,13,4D
0,1,13,Defult
0,2,13,Defult
0,3,13,Defult
0,4,13,Defult
0,5,13,Defult
0,6,13,Defult
0,7,13,Defult
0,8,13,Defult
0,9,13,Defult
0,10,13,Defult
0,11,13,Defult
0,12,13,Defult
0,13,13,Defult
0,14,13,Defult
0,15,13,Defult
0,16,13,Defult
0,17,13,Defult
0,18,13,Defult
0,19,13,Defult
0,20,13,Defult
0,21,13,Defult
0,22,13,Defult
0,23,13,Defult
0,24,13,Defult
0,25,13,Defult
0,26,13,Defult
0,27,13,Defult
0,28,13,Defult
0,29,13,Defult
0,30,13,Defult
0,31,13,Defult
0,32,13,Defult
0,33,13,Defult
0,34,13,Defult
0,35,13,Defult
0,36,13,Defult
0,37,13,Defult
0,38,13,Defult
0,39,13,Defult
0,40,13,Defult
0,41,13,Defult
0,42,13,Defult
0,43,13,Defult
0,44,13,Defult
0,45,13,Defult
0,46,13,Defult
0,47,13,Defult
0,48,13,Defult
0,49,13,Defult
0,50,13,Defult
0,51,13,Defult
0,52,13,Defult
0,53,13,Defult
0,54,13,Defult
0,55,13,Defult
0,56,13,Defult
0,57,13,Defult
0,58,13,Defult
0,59,13,Defult
0,60,13,Defult
0,61,13,Defult
0,62,13,Defult
0,63,13,Defult
0,64,13,Defult
0,65,13,Defult
0,66,13,Defult
0,67,13,Defult
0,68,13,Defult
0,69,13,Defult
0,70,13,Defult
0,71,13,Defult
0,72,13,Defult
0,73,13,Defult
0,74,13,Defult
0,75,13,Defult
0,76,13,Defult
0,77,13,Defult
0,78,13,Defult
0,79,13,Defult
0,80,13,Defult
0,81,13,Defult
0,82,13,Defult
0,83,13,Defult
0,84,13,Defult
0,85,13,Defult
0,86,13,Defult
0,87,13,Defult
0,88,13,Defult
0,89,13,Defult
0,90,13,Defult
0,91,13,Defult
0,92,13,Defult
0,93,13,Defult
0,94,13,Defult
0,95,13,Defult
0,96,13,Defult
0,97,13,Defult
0,98,13,Defult
0,99,13,Defult
0,100,13,Defult
0,101,13,Defult
0,102,13,Defult
0,103,13,Defult
0,104,13,Defult
0,105,13,Defult
0,106,13,Defult
0,107,13,Defult
0,108,13,Defult
0,109,13,Defult
0,110,13,Defult
0,111,13,Defult
0,112,13,Defult
0,113,13,Defult
0,114,13,Defult
0,115,13,Defult
0,116,13,Defult
0,117,13,Defult
0,118,13,Defult
0,119,13,Defult
0,120,13,Defult
0,121,13,Defult
0,122,13,Defult
0,123,13,Defult
0,124,13,Defult
0,125,13,Defult
0,126,13,Defult
0,127,13,Defult
0,128,13,Defult
0,129,13,Defult
0,130,13,Defult
0,131,13,Defult
0,132,13,Defult
0,133,13,Defult
0,134,13,Defult
0,135,13,Defult
0,136,13,Defult
0,137,13,Defult
0,138,13,Defult
0,139,13,Defult
0,140,13,Defult
0,141,13,Defult
0,142,13,Defult
0,143,13,Defult
0,144,13,Defult
0,145,13,Defult
0,146,13,Defult
0,147,13,Defult
0,148,13,Defult
0,149,13,Defult
0,150,13,Defult
0,151,13,Defult
0,152,13,Defult
0,153,13,Defult
0,154,13,Defult
0,155,13,Defult
0,156,13,Defult
0,157,13,Defult
0,158,13,Defult
0,159,13,Defult
0,160,13,Defult
0,161,13,Defult
0,162,13,Defult
