Value,Iteration,Seed,Scheduler
1,1,16,1D
2,2,16,1D
3,3,16,1D
4,4,16,1D
5,5,16,1D
5,6,16,1D
6,7,16,1D
8,8,16,1D
10,9,16,1D
0,10,16,1D
1,11,16,1D
4,12,16,1D
10,13,16,1D
15,14,16,1D
17,15,16,1D
21,16,16,1D
24,17,16,1D
27,18,16,1D
28,19,16,1D
0,20,16,1D
1,21,16,1D
4,22,16,1D
4,23,16,1D
10,24,16,1D
10,25,16,1D
10,26,16,1D
11,27,16,1D
12,28,16,1D
12,29,16,1D
0,30,16,1D
4,31,16,1D
7,32,16,1D
8,33,16,1D
12,34,16,1D
16,35,16,1D
18,36,16,1D
20,37,16,1D
20,38,16,1D
23,39,16,1D
0,40,16,1D
2,41,16,1D
3,42,16,1D
5,43,16,1D
7,44,16,1D
9,45,16,1D
9,46,16,1D
10,47,16,1D
15,48,16,1D
17,49,16,1D
0,50,16,1D
1,51,16,1D
4,52,16,1D
6,53,16,1D
11,54,16,1D
12,55,16,1D
16,56,16,1D
17,57,16,1D
18,58,16,1D
20,59,16,1D
0,60,16,1D
1,61,16,1D
2,62,16,1D
4,63,16,1D
7,64,16,1D
10,65,16,1D
11,66,16,1D
14,67,16,1D
17,68,16,1D
21,69,16,1D
0,70,16,1D
1,71,16,1D
4,72,16,1D
5,73,16,1D
7,74,16,1D
7,75,16,1D
7,76,16,1D
8,77,16,1D
11,78,16,1D
14,79,16,1D
0,80,16,1D
1,81,16,1D
3,82,16,1D
7,83,16,1D
7,84,16,1D
8,85,16,1D
11,86,16,1D
13,87,16,1D
17,88,16,1D
19,89,16,1D
0,90,16,1D
1,91,16,1D
5,92,16,1D
5,93,16,1D
8,94,16,1D
10,95,16,1D
12,96,16,1D
13,97,16,1D
15,98,16,1D
18,99,16,1D
0,100,16,1D
2,101,16,1D
5,102,16,1D
9,103,16,1D
10,104,16,1D
12,105,16,1D
16,106,16,1D
17,107,16,1D
19,108,16,1D
20,109,16,1D
0,110,16,1D
1,111,16,1D
2,112,16,1D
4,113,16,1D
7,114,16,1D
12,115,16,1D
14,116,16,1D
17,117,16,1D
17,118,16,1D
19,119,16,1D
0,120,16,1D
1,121,16,1D
4,122,16,1D
5,123,16,1D
6,124,16,1D
6,125,16,1D
6,126,16,1D
6,127,16,1D
8,128,16,1D
13,129,16,1D
0,130,16,1D
0,131,16,1D
2,132,16,1D
4,133,16,1D
7,134,16,1D
9,135,16,1D
13,136,16,1D
18,137,16,1D
19,138,16,1D
23,139,16,1D
0,140,16,1D
1,141,16,1D
4,142,16,1D
5,143,16,1D
8,144,16,1D
14,145,16,1D
17,146,16,1D
17,147,16,1D
21,148,16,1D
26,149,16,1D
0,150,16,1D
1,151,16,1D
4,152,16,1D
5,153,16,1D
5,154,16,1D
6,155,16,1D
8,156,16,1D
9,157,16,1D
9,158,16,1D
11,159,16,1D
0,160,16,1D
1,161,16,1D
3,162,16,1D
5,163,16,1D
5,164,16,1D
7,165,16,1D
11,166,16,1D
12,167,16,1D
14,168,16,1D
16,169,16,1D
0,170,16,1D
1,171,16,1D
4,172,16,1D
8,173,16,1D
8,174,16,1D
11,175,16,1D
13,176,16,1D
15,177,16,1D
17,178,16,1D
20,179,16,1D
