Time_Step,Energy_Consumed
1,361
2,895
3,1078
4,1601
5,2148
6,2543
7,2541
8,3260
9,3233
10,3132
11,2961
12,2934
13,2747
14,2744
15,2751
16,2823
17,2813
18,2816
19,2812
20,2811
21,2869
22,2835
23,2836
24,2835
25,2828
26,2737
27,2786
28,2773
29,2835
30,2812
31,2910
32,2901
33,2911
34,2823
35,2992
36,2806
37,2707
38,2661
39,2681
40,2538
41,2700
42,2793
43,2793
44,2756
45,2710
46,2684
47,2644
48,2695
49,2857
50,2906
51,2770
52,2717
53,2748
54,2543
55,2494
56,2639
57,2639
58,2557
59,2557
60,2650
61,2652
62,2698
63,2784
64,2837
65,2877
66,2882
67,3033
68,3096
69,3114
70,3031
71,3086
72,3019
73,2964
74,2893
75,3024
76,2952
77,2967
78,2921
79,3067
80,3038
81,2944
82,2876
83,2941
84,2937
85,2834
86,2836
87,2804
88,2786
89,2687
90,2789
91,2942
92,3048
93,2953
94,3106
95,2955
96,2808
97,2832
98,2832
99,2826
100,2948
101,2948
102,3024
103,3166
104,3069
105,2993
106,2997
107,2840
108,2786
109,2949
110,3050
111,3184
112,3190
113,3145
114,3042
115,2951
116,3095
117,3094
118,3103
119,3132
120,3255
121,2924
122,3020
123,3105
124,2967
125,2788
126,2837
127,2785
128,2908
129,3009
130,3163
131,3201
132,3102
133,2979
134,2966
135,2908
136,2821
137,2928
138,2837
139,2890
140,2985
141,3080
142,3122
143,3178
144,3080
145,2889
146,2794
147,2650
148,2548
149,2694
150,2885
151,3035
152,3130
153,3283
154,3094
155,3072
156,3055
157,3002
158,2893
159,2996
160,2875
161,2839
162,2748
163,2848
164,2846
165,3082
166,3029
167,3633
168,3632
169,3637
170,3540
171,4189
172,3906
173,3859
174,3709
175,3522
176,3290
177,3237
178,3235
179,3338
180,3658
181,3743
182,3873
183,3867
184,3858
185,3591
186,3493
187,3410
188,3322
189,3318
190,3309
191,3319
192,3352
193,3397
194,3355
195,3414
196,3494
197,3458
198,3557
199,3553
200,3636
