Time_Step,Energy_Consumed
1,921
2,1104
3,1282
4,1645
5,2189
6,2033
7,1984
8,2096
9,2099
10,2051
11,2119
12,2226
13,2190
14,2191
15,2097
16,2177
17,2325
18,2357
19,2313
20,2359
21,2258
22,2188
23,2086
24,2132
25,2195
26,2197
27,2249
28,2199
29,2180
30,2277
31,2220
32,2266
33,2734
34,2710
35,2641
36,2612
37,2463
38,2441
39,2572
40,2575
41,2570
42,2619
43,2549
44,2360
45,2308
46,2275
47,2226
48,2399
49,2535
50,2603
51,2668
52,2668
53,2504
54,2466
55,2310
56,2267
57,2361
58,2388
59,2339
60,2478
61,2472
62,2520
63,2476
64,2567
65,2520
66,2579
67,2580
68,2618
69,2563
70,2632
71,2627
72,2591
73,2597
74,2558
75,2541
76,2500
77,2497
78,2555
79,2696
80,2642
81,2671
82,2907
83,2705
84,2571
85,2678
86,2600
87,2483
88,2580
89,2527
90,2386
91,2553
92,2508
93,2411
94,2459
95,2690
96,2761
97,2852
98,3627
99,3623
100,3336
101,3143
102,3056
103,2897
104,2897
105,2897
106,2910
107,2908
108,2868
109,2868
110,2868
111,2869
112,2823
113,2836
114,2886
115,2886
116,2918
117,3010
118,3006
119,3045
120,3137
121,3201
122,3206
123,3157
124,3126
125,3085
126,2930
127,2954
128,3144
129,3193
130,3288
131,3381
132,3354
133,3213
134,3062
135,2916
136,3061
137,3067
138,3062
139,3209
140,3327
141,3179
142,3238
143,3277
144,3206
145,3271
146,3231
147,3116
148,3082
149,3198
150,3180
151,3282
152,3342
153,3336
154,3293
155,3174
156,3117
157,3069
158,3062
159,3139
160,3139
161,3182
162,3219
163,3232
164,3034
165,3125
166,3127
167,3084
168,3139
169,3161
170,3240
171,3192
172,3277
173,3306
174,3358
175,3191
176,3304
177,3218
178,3218
179,3165
180,3250
181,3088
182,3039
183,3188
184,3191
185,3196
186,3344
187,3387
188,3331
189,3463
190,3461
191,3521
192,3478
193,3303
194,3324
195,3361
196,3256
197,3446
198,3448
199,3286
200,3256
