Time_Step,Energy_Consumed
1,182
2,369
3,732
4,732
5,1101
6,1634
7,1581
8,1581
9,2185
10,2190
11,2136
12,2350
13,2326
14,2124
15,2204
16,2156
17,2076
18,2058
19,2207
20,2116
21,2081
22,2122
23,2118
24,2029
25,1934
26,1981
27,1980
28,2028
29,2012
30,2012
31,1976
32,2044
33,2074
34,2074
35,2339
36,2388
37,2367
38,2727
39,2719
40,2533
41,2621
42,2634
43,2458
44,2664
45,2627
46,2579
47,2570
48,2569
49,2327
50,2384
51,2399
52,2357
53,2417
54,2542
55,2624
56,2691
57,2686
58,2848
59,2723
60,2689
61,2512
62,2566
63,2601
64,2649
65,2579
66,2632
67,2668
68,2619
69,2662
70,2671
71,2624
72,2628
73,2609
74,2619
75,2692
76,2682
77,2587
78,2788
79,2924
80,2817
81,2920
82,4026
83,3774
84,3581
85,3573
86,3530
87,3276
88,3318
89,3367
90,3514
91,3550
92,3503
93,3510
94,3542
95,3490
96,3460
97,3456
98,3519
99,3484
100,3391
101,3623
102,3632
103,3610
104,3566
105,3811
106,3514
107,3563
108,3579
109,3617
110,3367
111,3374
112,3324
113,3263
114,3179
115,3187
116,3268
117,3263
118,3365
119,3463
120,3458
121,3353
122,3501
123,3308
124,3289
125,3387
126,3416
127,3331
128,3380
129,3399
130,3343
131,3333
132,3325
133,3422
134,3420
135,3374
136,3466
137,3404
138,3311
139,3305
140,3373
141,3320
142,3332
143,3370
144,3426
145,3468
146,3383
147,3488
148,3455
149,3450
150,3439
151,3582
152,3559
153,3550
154,3459
155,3372
156,3327
157,3197
158,3251
159,3237
160,3321
161,3287
162,3390
163,3333
164,3475
165,3584
166,3564
167,3589
168,3587
169,3593
170,3452
171,3468
172,3463
173,3514
174,3330
175,3317
176,3403
177,3374
178,3372
179,3457
180,3366
181,3220
182,3231
183,3225
184,3192
185,3278
186,3413
187,3395
188,3547
189,3581
190,3539
191,3462
192,3434
193,3246
194,3258
195,3348
196,3346
197,3380
198,3357
199,3310
200,3219
