Time_Step,Energy_Consumed
1,548
2,548
3,1813
4,1813
5,1989
6,1886
7,1938
8,1748
9,1884
10,1941
11,2358
12,2729
13,2633
14,2546
15,2525
16,2391
17,2331
18,2383
19,2378
20,2439
21,2509
22,2414
23,2363
24,2368
25,2277
26,2195
27,2296
28,2406
29,2405
30,2531
31,2529
32,2521
33,2466
34,2556
35,2546
36,2922
37,2873
38,2776
39,2638
40,2676
41,2517
42,2522
43,2606
44,3084
45,2931
46,2893
47,2931
48,2983
49,2726
50,2997
51,2952
52,2914
53,2822
54,2862
55,2638
56,2640
57,2687
58,2643
59,2565
60,2563
61,2557
62,2605
63,2605
64,2556
65,2506
66,2524
67,2476
68,2660
69,2812
70,3059
71,3001
72,3011
73,2906
74,2754
75,2566
76,2654
77,2638
78,2608
79,2748
80,2783
81,2843
82,2753
83,2757
84,2757
85,2689
86,2624
87,2812
88,2808
89,2922
90,2947
91,2966
92,2778
93,2922
94,2763
95,2727
96,2625
97,2718
98,2617
99,2574
100,2653
101,2749
102,2749
103,2794
104,2877
105,2837
106,2927
107,3092
108,3026
109,2891
110,2793
111,2659
112,2548
113,2730
114,2730
115,2776
116,2823
117,2722
118,2528
119,2666
120,2755
121,2701
122,2655
123,2776
124,2681
125,2679
126,2677
127,2677
128,2497
129,2541
130,2436
131,2554
132,2554
133,2645
134,2715
135,2735
136,2666
137,2803
138,2765
139,2699
140,2992
141,2949
142,2854
143,2850
144,2803
145,2822
146,2849
147,3004
148,2955
149,2938
150,2726
151,2788
152,2670
153,2851
154,2916
155,2819
156,2681
157,2749
158,2636
159,2597
160,2682
161,2726
162,2632
163,2657
164,2940
165,2980
166,3074
167,3067
168,3252
169,3109
170,3021
171,2934
172,2983
173,2931
174,2782
175,2780
176,2927
177,2918
178,2826
179,2782
180,2696
181,2548
182,2511
183,2511
184,2705
185,2705
186,2703
187,2747
188,2796
189,2651
190,2757
191,2754
192,2763
193,2833
194,2930
195,2966
196,2921
197,2912
198,2952
199,2948
200,2806
