Time_Step,Energy_Consumed
1,183
2,366
3,366
4,546
5,546
6,540
7,534
8,1097
9,1460
10,1822
11,2017
12,2389
13,2569
14,2472
15,2422
16,2443
17,2296
18,2162
19,2254
20,2350
21,2424
22,2700
23,2675
24,2627
25,2546
26,2375
27,2233
28,2228
29,2243
30,2513
31,2540
32,2627
33,2584
34,2534
35,2245
36,2326
37,2324
38,2447
39,2480
40,2489
41,2609
42,2668
43,2639
44,2694
45,2918
46,2715
47,2571
48,2567
49,2469
50,2330
51,2362
52,2398
53,2409
54,2548
55,2592
56,2596
57,2606
58,2598
59,2460
60,2517
61,2428
62,2478
63,2431
64,2435
65,2375
66,2426
67,2490
68,2547
69,2588
70,2679
71,2727
72,2709
73,2800
74,2813
75,2784
76,2871
77,2834
78,2712
79,2711
80,2657
81,2555
82,2494
83,2571
84,2470
85,2465
86,2425
87,2381
88,2232
89,2276
90,2232
91,2232
92,2325
93,2471
94,2478
95,2575
96,2633
97,2728
98,2680
99,2730
100,2775
101,2716
102,2673
103,2647
104,2650
105,2508
106,2603
107,2511
108,2482
109,2426
110,2527
111,2389
112,2356
113,2358
114,2568
115,2558
116,2650
117,2717
118,2742
119,2579
120,2593
121,2635
122,2586
123,2810
124,2763
125,2708
126,2660
127,2622
128,2410
129,2408
130,2408
131,2436
132,2464
133,2426
134,2421
135,2505
136,2482
137,2501
138,2507
139,2599
140,2556
141,2523
142,2527
143,2477
144,2392
145,2419
146,2496
147,2445
148,2533
149,2641
150,2612
151,2477
152,2586
153,2584
154,2477
155,2388
156,2493
157,2484
158,2447
159,2486
160,2486
161,2425
162,2558
163,2657
164,2705
165,2705
166,2758
167,2621
168,2516
169,2535
170,2535
171,2438
172,2430
173,2429
174,2274
175,2417
176,2461
177,2419
178,2517
179,2569
180,2475
181,2637
182,2639
183,2499
184,2591
185,2647
186,2528
187,2480
188,2584
189,2570
190,2515
191,2428
192,2472
193,2463
194,2427
195,2464
196,2492
197,2468
198,2373
199,2334
200,2314
