Time_Step,Energy_Consumed
1,324
2,692
3,871
4,1942
5,2493
6,2437
7,2337
8,2328
9,2255
10,2201
11,2293
12,2376
13,2444
14,2300
15,2393
16,2301
17,2350
18,2369
19,2450
20,2408
21,2494
22,2513
23,2546
24,2912
25,2840
26,3079
27,3063
28,2907
29,2868
30,2846
31,2792
32,2855
33,2940
34,2885
35,2921
36,2897
37,2752
38,2768
39,2633
40,2765
41,2652
42,2672
43,2805
44,2947
45,2872
46,2872
47,2845
48,2699
49,2601
50,2735
51,2788
52,2786
53,2791
54,2837
55,2611
56,2558
57,2650
58,2608
59,2546
60,2545
61,2655
62,2609
63,2611
64,2627
65,2709
66,2648
67,2558
68,2652
69,2701
70,2664
71,2815
72,2905
73,2869
74,2901
75,2946
76,2878
77,2980
78,2967
79,2927
80,2785
81,2800
82,2650
83,2787
84,2905
85,2949
86,2957
87,2915
88,2822
89,2722
90,2812
91,2759
92,2904
93,2948
94,2998
95,2864
96,2950
97,2805
98,2659
99,2704
100,2749
101,2699
102,2789
103,2958
104,2816
105,2914
106,3010
107,2965
108,2756
109,2700
110,2557
111,2559
112,2608
113,2700
114,2785
115,2869
116,2633
117,2592
118,2604
119,2571
120,2575
121,2619
122,2610
123,2506
124,2562
125,2618
126,2574
127,2675
128,2731
129,2669
130,2583
131,2695
132,2649
133,2637
134,2687
135,2767
136,2803
137,2704
138,2709
139,2613
140,2475
141,2527
142,2633
143,2584
144,2628
145,2724
146,2572
147,2466
148,2582
149,2598
150,2597
151,2649
152,2698
153,2747
154,2784
155,2738
156,2734
157,2777
158,2658
159,2720
160,2769
161,2758
162,2804
163,2758
164,2644
165,2605
166,2613
167,2528
168,2573
169,2719
170,2713
171,2771
172,2850
173,2983
174,2933
175,2975
176,2972
177,2933
178,2804
179,2711
180,2718
181,2664
182,2702
183,2791
184,2792
185,2690
186,2702
187,2664
188,2632
189,2676
190,2779
191,2673
192,2622
193,2617
194,2570
195,2547
196,2547
197,2546
198,2491
199,2522
200,2486
