Time_Step,Energy_Consumed
1,357
2,357
3,723
4,1064
5,1242
6,1206
7,1249
8,1245
9,1172
10,1187
11,1185
12,1479
13,1843
14,2391
15,2561
16,2739
17,2909
18,2763
19,2676
20,2748
21,2701
22,2521
23,2523
24,2508
25,2450
26,2554
27,2586
28,2637
29,2693
30,2693
31,2766
32,2767
33,2770
34,2762
35,2697
36,2515
37,2423
38,2422
39,2383
40,2384
41,2386
42,2436
43,2437
44,2472
45,2521
46,2476
47,2476
48,2420
49,2426
50,2516
51,2516
52,2515
53,2471
54,2422
55,2380
56,2473
57,2472
58,2519
59,2523
60,2524
61,2471
62,2472
63,2553
64,2597
65,2610
66,2707
67,2764
68,2783
69,2690
70,2636
71,2647
72,2582
73,2695
74,2858
75,2852
76,2754
77,3107
78,2847
79,2684
80,2641
81,2687
82,2534
83,2585
84,2628
85,2694
86,2799
87,2783
88,2781
89,2834
90,2808
91,2734
92,2685
93,2694
94,2634
95,2631
96,2504
97,2462
98,2548
99,2556
100,2607
101,2753
102,2781
103,2771
104,2826
105,2777
106,2769
107,2786
108,2652
109,2601
110,2673
111,2634
112,2687
113,2742
114,2745
115,2726
116,2675
117,2682
118,2670
119,2678
120,2590
121,2589
122,2624
123,2763
124,2799
125,2742
126,2695
127,2598
128,2416
129,2321
130,2445
131,2587
132,2634
133,2774
134,2871
135,2747
136,2605
137,2715
138,2822
139,2820
140,2862
141,2953
142,2867
143,2620
144,2623
145,2823
146,2817
147,2758
148,2861
149,2814
150,2702
151,2832
152,2807
153,2886
154,2880
155,2893
156,2736
157,2843
158,2833
159,2788
160,2703
161,2693
162,2606
163,2522
164,2675
165,2617
166,2569
167,2578
168,2539
169,2465
170,2635
171,2635
172,2576
173,2527
174,2527
175,2357
176,2357
177,2407
178,2504
179,2466
180,2519
181,2563
182,2610
183,2686
184,2693
185,2926
186,2969
187,2928
188,2755
189,2751
190,2513
191,2426
192,2413
193,2538
194,2536
195,2639
196,2682
197,2681
198,2693
199,2651
200,2705
