Time_Step,Energy_Consumed
1,736
2,913
3,1458
4,1458
5,2173
6,1973
7,2028
8,2089
9,2089
10,2117
11,2398
12,2300
13,2145
14,2319
15,2112
16,2014
17,2177
18,2177
19,2088
20,2176
21,2264
22,2237
23,2188
24,2247
25,2263
26,2175
27,2133
28,2247
29,2202
30,2098
31,2201
32,2236
33,2221
34,2181
35,2181
36,2116
37,2116
38,2061
39,2052
40,2098
41,2051
42,2019
43,2114
44,2345
45,2348
46,2720
47,2877
48,2900
49,2619
50,2658
51,2660
52,2584
53,2563
54,2612
55,2727
56,2627
57,2726
58,2665
59,2661
60,2502
61,2509
62,2621
63,2636
64,2708
65,2767
66,2831
67,2661
68,2624
69,2507
70,2404
71,2331
72,2340
73,2337
74,2499
75,2698
76,2789
77,3064
78,3055
79,3043
80,2993
81,2958
82,2723
83,2833
84,2726
85,2737
86,2728
87,2835
88,2776
89,2777
90,2660
91,2664
92,2658
93,2698
94,2654
95,2704
96,2669
97,2568
98,2586
99,2701
100,2700
101,2686
102,2732
103,2717
104,2797
105,2754
106,2790
107,2851
108,2800
109,2654
110,2750
111,2712
112,2710
113,2719
114,2862
115,3001
116,3284
117,3179
118,3167
119,3206
120,3068
121,2955
122,2995
123,3007
124,2835
125,2786
126,2847
127,2855
128,2854
129,2795
130,2698
131,2682
132,2785
133,2737
134,2876
135,3013
136,3037
137,2886
138,2837
139,2747
140,2752
141,2662
142,2662
143,2854
144,3051
145,3007
146,3084
147,3184
148,3020
149,2876
150,2943
151,2860
152,2760
153,2776
154,2724
155,2607
156,2689
157,2755
158,2764
159,2814
160,2875
161,2838
162,2864
163,2866
164,2855
165,2948
166,2899
167,2807
168,2949
169,2909
170,2893
171,2976
172,3006
173,2858
174,2853
175,2667
176,2588
177,2586
178,2537
179,2584
180,2692
181,2723
182,2736
183,2879
184,2837
185,2729
186,2737
187,2744
188,2747
189,2738
190,2738
191,2785
192,2834
193,2828
194,2929
195,2989
196,2850
197,2753
198,2735
199,2594
200,2578
