Time_Step,Energy_Consumed
1,183
2,183
3,896
4,896
5,1436
6,1983
7,2715
8,2908
9,3808
10,3979
11,3785
12,3749
13,3565
14,3486
15,3360
16,3537
17,3464
18,3601
19,3537
20,3488
21,3417
22,3401
23,3308
24,3221
25,3359
26,3391
27,3513
28,3515
29,3559
30,3463
31,3371
32,3419
33,3408
34,3549
35,3608
36,3753
37,3672
38,3585
39,3400
40,3385
41,3286
42,3220
43,3273
44,3333
45,3361
46,3470
47,3535
48,3571
49,3511
50,3456
51,3582
52,3482
53,3393
54,3437
55,3457
56,3130
57,3071
58,3120
59,3122
60,3092
61,3184
62,3276
63,3275
64,3229
65,3385
66,3385
67,3531
68,3613
69,3613
70,3543
71,3495
72,3356
73,3360
74,3456
75,3549
76,3636
77,3582
78,3606
79,3641
80,3563
81,3624
82,3579
83,3511
84,3435
85,3285
86,3337
87,3475
88,3385
89,3562
90,3611
91,3367
92,3329
93,3426
94,3350
95,3301
96,3347
97,3291
98,3236
99,3173
100,3268
101,3271
102,3227
103,3226
104,3327
105,3366
106,3603
107,3681
108,3743
109,3602
110,3517
111,3438
112,3388
113,3371
114,3413
115,3364
116,3157
117,3310
118,3404
119,3400
120,3503
121,3659
122,3673
123,3542
124,3589
125,3486
126,3400
127,3358
128,3449
129,3441
130,3484
131,3515
132,3429
133,3338
134,3293
135,3342
136,3288
137,3314
138,3361
139,3324
140,3366
141,3409
142,3364
143,3365
144,3499
145,3418
146,3421
147,3555
148,3726
149,3637
150,3682
151,3689
152,3649
153,3519
154,3623
155,3613
156,3599
157,3642
158,3835
159,3728
160,3974
161,3980
162,3895
163,3711
164,3767
165,3483
166,3603
167,3656
168,3690
169,3594
170,3727
171,3764
172,3611
173,3621
174,3769
175,3726
176,3691
177,3740
178,3598
179,3400
180,3303
181,3296
182,3295
183,3392
184,3445
185,3468
186,3428
187,3468
188,3421
189,3368
190,3392
191,3274
192,3186
193,3184
194,3317
195,3314
196,3265
197,3265
198,3308
199,3412
200,3325
