Time_Step,Energy_Consumed
1,367
2,550
3,1089
4,1271
5,1820
6,1721
7,1992
8,1898
9,1995
10,2358
11,2358
12,2319
13,2276
14,2336
15,2176
16,2235
17,2132
18,2219
19,2014
20,2074
21,2015
22,2110
23,2172
24,2220
25,2388
26,2759
27,2935
28,2930
29,3109
30,2897
31,2863
32,2757
33,2735
34,2685
35,2643
36,2625
37,2599
38,2529
39,2486
40,2516
41,2514
42,2580
43,2762
44,2849
45,2900
46,2950
47,2881
48,2690
49,2701
50,2623
51,2524
52,2569
53,2526
54,2519
55,2548
56,2701
57,2700
58,2809
59,2891
60,2803
61,2694
62,2885
63,2860
64,2780
65,3077
66,3033
67,2842
68,2802
69,2904
70,2679
71,2679
72,2793
73,2805
74,2610
75,2558
76,2759
77,2605
78,2549
79,2637
80,2617
81,2507
82,2704
83,2845
84,2856
85,2911
86,2913
87,3039
88,2938
89,2976
90,2967
91,2983
92,2691
93,2775
94,2840
95,2892
96,2863
97,2929
98,3026
99,2981
100,3024
101,3033
102,2927
103,2881
104,2724
105,2768
106,2778
107,2737
108,2656
109,2793
110,2854
111,3002
112,3095
113,3085
114,2948
115,2797
116,2550
117,2568
118,2535
119,2535
120,2440
121,2440
122,2495
123,2678
124,2678
125,2775
126,2879
127,2807
128,2573
129,2724
130,2627
131,2567
132,2533
133,2533
134,2459
135,2557
136,2626
137,2618
138,2667
139,2828
140,2821
141,2708
142,2852
143,2979
144,2793
145,2863
146,2916
147,2720
148,2597
149,2598
150,2527
151,2631
152,2631
153,2682
154,2721
155,2684
156,2735
157,2788
158,2814
159,2758
160,2818
161,2610
162,2636
163,2546
164,2510
165,2397
166,2539
167,2501
168,2616
169,2616
170,2659
171,2609
172,2670
173,2556
174,2666
175,2672
176,2630
177,2599
178,2693
179,2634
180,2636
181,2695
182,2624
183,2533
184,2639
185,2705
186,2742
187,2919
188,2931
189,3299
190,3450
191,3386
192,3209
193,3293
194,2902
195,2818
196,2850
197,2961
198,3070
199,3116
200,3066
