Time_Step,Energy_Consumed
1,539
2,915
3,1281
4,1653
5,1840
6,2028
7,1968
8,1958
9,1977
10,2319
11,2128
12,2288
13,2653
14,2530
15,2495
16,2637
17,2477
18,2384
19,2472
20,2380
21,2379
22,2471
23,2420
24,2489
25,2635
26,2543
27,2624
28,2692
29,2693
30,2598
31,2596
32,2428
33,2440
34,2328
35,2277
36,2460
37,2869
38,2840
39,2794
40,2814
41,2808
42,2529
43,2529
44,2625
45,2758
46,2534
47,2485
48,2489
49,2637
50,2484
51,2714
52,2765
53,2770
54,2585
55,2685
56,2642
57,2591
58,2668
59,2658
60,2696
61,2653
62,2653
63,2613
64,2713
65,2620
66,2519
67,2669
68,2633
69,2484
70,2528
71,2585
72,2580
73,2561
74,2760
75,2755
76,2797
77,2748
78,2804
79,2756
80,2672
81,2625
82,2578
83,2521
84,2493
85,2584
86,2489
87,2622
88,2589
89,2655
90,2710
91,2806
92,2777
93,2924
94,2923
95,2866
96,3081
97,2928
98,2826
99,2740
100,2651
101,2523
102,2620
103,2621
104,2519
105,2710
106,2704
107,2699
108,2691
109,2872
110,2775
111,2826
112,2886
113,2848
114,2772
115,2723
116,2677
117,2570
118,2646
119,2638
120,2670
121,2719
122,2896
123,2988
124,3048
125,3263
126,3432
127,3307
128,3226
129,3161
130,3095
131,3117
132,3115
133,3128
134,3122
135,3030
136,2876
137,2926
138,2777
139,2740
140,2918
141,3096
142,3169
143,3261
144,3255
145,3214
146,3129
147,3009
148,3108
149,3216
150,3209
151,3192
152,3094
153,3038
154,2974
155,2999
156,2923
157,2973
158,2982
159,2923
160,2827
161,3024
162,3018
163,2967
164,2939
165,2959
166,3068
167,3080
168,3081
169,3130
170,3272
171,3103
172,3091
173,3042
174,2993
175,2808
176,2763
177,2719
178,2767
179,2890
180,3011
181,3006
182,3055
183,3099
184,3068
185,2952
186,2973
187,3172
188,3261
189,3260
190,3265
191,3307
192,3265
193,3126
194,3228
195,3231
196,3183
197,3117
198,3183
199,2990
200,2990
