Time_Step,Energy_Consumed
1,546
2,728
3,728
4,728
5,910
6,854
7,1079
8,1257
9,1791
10,2145
11,2057
12,1918
13,2011
14,1981
15,1900
16,1992
17,2299
18,2252
19,2200
20,2192
21,2100
22,2123
23,2033
24,2032
25,2124
26,2183
27,2074
28,2154
29,2247
30,2153
31,2143
32,2056
33,2181
34,2088
35,2187
36,2271
37,2330
38,2217
39,2263
40,2225
41,2092
42,2210
43,2176
44,2125
45,2064
46,2207
47,2262
48,2260
49,2305
50,2494
51,2443
52,2211
53,2195
54,2285
55,2233
56,2245
57,2325
58,2285
59,2164
60,2262
61,2202
62,2222
63,2265
64,2247
65,2224
66,2359
67,2259
68,2376
69,2434
70,2313
71,2162
72,2262
73,2102
74,2080
75,2123
76,2095
77,2042
78,2184
79,2108
80,2159
81,2212
82,2165
83,2023
84,2073
85,2071
86,2064
87,2108
88,2150
89,2258
90,2306
91,2308
92,2738
93,2696
94,2648
95,2508
96,2513
97,2267
98,2313
99,2462
100,2538
101,2485
102,2525
103,2572
104,2357
105,2330
106,2373
107,2286
108,2349
109,2542
110,2539
111,2600
112,2695
113,2630
114,2436
115,2439
116,2429
117,2352
118,2306
119,2361
120,2408
121,2468
122,2447
123,2468
124,2498
125,2458
126,2401
127,2357
128,2335
129,2256
130,2345
131,2248
132,2482
133,2480
134,2475
135,2420
136,2513
137,2478
138,2578
139,2680
140,2590
141,2645
142,2501
143,2510
144,2458
145,2551
146,2483
147,2592
148,2497
149,2594
150,2907
151,3284
152,3218
153,3198
154,3117
155,2889
156,2751
157,2780
158,2790
159,2720
160,2724
161,2773
162,2722
163,2815
164,3084
165,3085
166,2985
167,2995
168,3099
169,2922
170,3039
171,3082
172,3084
173,2935
174,2953
175,2814
176,2771
177,2775
178,2752
179,2692
180,2863
181,2999
182,2970
183,2959
184,3038
185,2983
186,2937
187,3058
188,3204
189,3084
190,3140
191,3050
192,2866
193,2809
194,2809
195,2687
196,2879
197,2879
198,2779
199,2786
200,2762
