Time_Step,Energy_Consumed
1,363
2,723
3,1449
4,1632
5,1632
6,1537
7,1540
8,1443
9,1500
10,1608
11,1839
12,1744
13,1776
14,1761
15,1787
16,1690
17,1801
18,1752
19,1816
20,1762
21,2357
22,2299
23,2733
24,3081
25,3451
26,3416
27,3596
28,3404
29,3456
30,3310
31,3333
32,3380
33,3481
34,3390
35,3537
36,3356
37,3307
38,3156
39,3078
40,2935
41,3007
42,2959
43,3092
44,2974
45,3028
46,3044
47,3088
48,3145
49,3181
50,3087
51,3077
52,3123
53,3081
54,3117
55,3219
56,3240
57,3154
58,3193
59,3218
60,3299
61,3382
62,3399
63,3406
64,3411
65,3374
66,3236
67,3257
68,3109
69,3108
70,3098
71,3187
72,3202
73,3303
74,3246
75,3289
76,3206
77,3100
78,3053
79,3053
80,3120
81,3163
82,3280
83,3229
84,3221
85,3087
86,2994
87,2937
88,3039
89,3077
90,3017
91,3136
92,3211
93,3241
94,3257
95,3254
96,3312
97,3318
98,3196
99,3255
100,3253
101,3116
102,3131
103,3153
104,3243
105,3317
106,3325
107,3325
108,3390
109,3209
110,3088
111,3084
112,3025
113,3032
114,3121
115,3214
116,3321
117,3319
118,3202
119,3108
120,3074
121,3029
122,2978
123,2992
124,2959
125,2936
126,2928
127,2884
128,2984
129,3054
130,3061
131,3004
132,3183
133,3033
134,2943
135,3099
136,3154
137,3066
138,3278
139,3322
140,3349
141,3406
142,3361
143,3298
144,3301
145,3235
146,3218
147,3172
148,3168
149,3174
150,3060
151,3001
152,3043
153,2947
154,2894
155,3040
156,2963
157,3152
158,3147
159,3295
160,3214
161,3272
162,3094
163,3099
164,3087
165,3111
166,3134
167,3173
168,3236
169,3233
170,3147
171,3366
172,3376
173,3313
174,3223
175,3174
176,3096
177,3043
178,3038
179,3033
180,3077
181,2948
182,2941
183,3037
184,3149
185,3207
186,3205
187,3296
188,3286
189,3172
190,3209
191,3167
192,3135
193,3145
194,3109
195,3139
196,3187
197,3269
198,3438
199,3438
200,3322
