Time_Step,Energy_Consumed
1,900
2,1264
3,1631
4,1811
5,2004
6,1832
7,1956
8,1857
9,1811
10,1857
11,1871
12,1736
13,1736
14,1828
15,1774
16,1742
17,1657
18,1706
19,1614
20,1563
21,1613
22,1666
23,1666
24,1716
25,1758
26,1893
27,1933
28,2021
29,1991
30,2000
31,1824
32,1879
33,1801
34,1824
35,1819
36,1873
37,1820
38,1950
39,1937
40,1891
41,1879
42,1974
43,1991
44,2763
45,2953
46,2955
47,2809
48,2718
49,2494
50,2659
51,2742
52,2786
53,2755
54,2881
55,2706
56,2712
57,2624
58,2590
59,2422
60,2467
61,2375
62,2469
63,2555
64,2743
65,2652
66,2608
67,2557
68,2448
69,2353
70,2453
71,2450
72,2450
73,2608
74,2613
75,2600
76,2616
77,2664
78,2577
79,2638
80,2686
81,3068
82,3257
83,3159
84,3051
85,3107
86,2800
87,2733
88,2926
89,2935
90,2831
91,2890
92,2870
93,2921
94,2959
95,2900
96,3038
97,3116
98,2965
99,3164
100,3136
101,3029
102,3034
103,2941
104,2770
105,2858
106,2936
107,2938
108,3094
109,2968
110,2977
111,2809
112,2752
113,2640
114,2781
115,2879
116,2907
117,2820
118,2919
119,2869
120,2674
121,2792
122,2792
123,2693
124,2691
125,2691
126,2683
127,2776
128,2818
129,2772
130,2983
131,2890
132,2797
133,2711
134,2811
135,2628
136,2631
137,2729
138,2782
139,2777
140,2848
141,2890
142,3006
143,3099
144,3010
145,3000
146,2910
147,2846
148,2810
149,2910
150,2861
151,2914
152,2940
153,2872
154,2812
155,2832
156,2823
157,2699
158,2701
159,2656
160,2641
161,2689
162,2731
163,2735
164,2917
165,3119
166,3178
167,3084
168,3083
169,2949
170,2702
171,2746
172,2831
173,2926
174,2880
175,2929
176,2734
177,2782
178,2660
179,2662
180,2613
181,2703
182,2619
183,2740
184,2745
185,2829
186,2823
187,2774
188,2739
189,2781
190,2807
191,2765
192,2808
193,2746
194,2770
195,2776
196,2832
197,2881
198,2890
199,2819
200,2904
