Time_Step,Energy_Consumed
1,538
2,1450
3,1633
4,1956
5,2496
6,2404
7,2162
8,2164
9,2338
10,2290
11,2332
12,2379
13,2370
14,2273
15,2227
16,2295
17,2297
18,2298
19,2193
20,2149
21,2086
22,2086
23,2087
24,2203
25,2315
26,2473
27,2473
28,2508
29,2474
30,2496
31,2346
32,2519
33,2538
34,2883
35,2801
36,2702
37,2539
38,2614
39,2538
40,2527
41,2568
42,2509
43,2385
44,2320
45,2328
46,2337
47,2474
48,2520
49,2576
50,2666
51,2668
52,2710
53,2707
54,2728
55,2630
56,2668
57,2541
58,2667
59,2644
60,2646
61,2658
62,2750
63,2573
64,2565
65,2757
66,2795
67,2651
68,2663
69,2771
70,2728
71,2588
72,2636
73,2632
74,2523
75,2331
76,2522
77,2632
78,2752
79,2662
80,2713
81,2706
82,2662
83,2587
84,2587
85,2629
86,2445
87,2431
88,2337
89,2484
90,2528
91,2620
92,2569
93,2778
94,2681
95,2776
96,2774
97,2816
98,2656
99,2803
100,2571
101,2682
102,2717
103,2803
104,2655
105,2792
106,2702
107,2669
108,2586
109,2537
110,2448
111,2494
112,2538
113,2486
114,2486
115,2481
116,2496
117,2408
118,2493
119,2693
120,2650
121,2516
122,2610
123,2615
124,2467
125,2653
126,2719
127,2763
128,2673
129,2725
130,2689
131,2891
132,2749
133,2797
134,2854
135,2704
136,2428
137,2476
138,2580
139,2547
140,2647
141,2753
142,2706
143,2607
144,2708
145,2754
146,2661
147,2709
148,2870
149,2741
150,2788
151,3081
152,3819
153,3746
154,4198
155,4005
156,3847
157,3599
158,3551
159,3267
160,3310
161,3405
162,3472
163,3427
164,3496
165,3453
166,3472
167,3553
168,3638
169,3617
170,3817
171,3806
172,3704
173,3757
174,3797
175,3641
176,3538
177,3669
178,3580
179,3578
180,3666
181,3671
182,3539
183,3531
184,3483
185,3450
186,3496
187,3476
188,3387
189,3547
190,3546
191,3539
192,3510
193,3613
194,3463
195,3537
196,3538
197,3494
198,3547
199,3638
200,3466
