Time_Step,Energy_Consumed
1,356
2,719
3,1432
4,1800
5,2348
6,2306
7,2316
8,2529
9,2522
10,2429
11,2539
12,2480
13,2271
14,2276
15,2316
16,2252
17,2277
18,2274
19,2328
20,2277
21,2327
22,2377
23,2333
24,2279
25,2342
26,2352
27,2373
28,2449
29,2547
30,2488
31,2469
32,2420
33,2344
34,2249
35,2249
36,2338
37,2245
38,2434
39,2420
40,2522
41,2403
42,2445
43,2356
44,2311
45,2209
46,2212
47,2366
48,2381
49,2433
50,2387
51,2281
52,2085
53,2015
54,1979
55,2024
56,2024
57,2024
58,1979
59,2062
60,2017
61,2228
62,2272
63,2462
64,2451
65,2559
66,2433
67,2715
68,2673
69,2586
70,2530
71,2494
72,2302
73,2289
74,2397
75,2437
76,2513
77,2689
78,2708
79,2693
80,2873
81,2799
82,2671
83,2572
84,2436
85,2298
86,2341
87,2334
88,2279
89,2372
90,2372
91,2278
92,2329
93,2464
94,2504
95,2596
96,2692
97,2752
98,2661
99,2692
100,2690
101,2726
102,2652
103,2696
104,2568
105,2610
106,2577
107,2499
108,2603
109,2567
110,2535
111,2484
112,2504
113,2448
114,2574
115,2655
116,2651
117,2676
118,2630
119,2684
120,2561
121,2676
122,2775
123,2779
124,2599
125,2674
126,2605
127,2571
128,2521
129,2629
130,2817
131,2771
132,2830
133,2955
134,2952
135,2631
136,2844
137,2783
138,2658
139,2595
140,2745
141,2532
142,2473
143,2537
144,2523
145,2426
146,2426
147,2554
148,2657
149,2764
150,2752
151,3407
152,3274
153,3203
154,3243
155,3436
156,3242
157,3289
158,3288
159,3155
160,3032
161,2956
162,2954
163,2961
164,2919
165,2851
166,2958
167,3061
168,3006
169,3052
170,3105
171,3118
172,3067
173,3104
174,3197
175,3149
176,3098
177,3001
178,3010
179,2915
180,2916
181,2972
182,2928
183,2791
184,2883
185,2834
186,2740
187,2834
188,2878
189,2842
190,2935
191,2877
192,2783
193,2879
194,2923
195,3003
196,3107
197,3199
198,3170
199,3121
200,2997
