Value,Iteration,Seed,Scheduler
2,1,5,1D
4,2,5,1D
5,3,5,1D
7,4,5,1D
12,5,5,1D
12,6,5,1D
13,7,5,1D
14,8,5,1D
17,9,5,1D
0,10,5,1D
2,11,5,1D
6,12,5,1D
8,13,5,1D
10,14,5,1D
13,15,5,1D
13,16,5,1D
14,17,5,1D
18,18,5,1D
19,19,5,1D
0,20,5,1D
0,21,5,1D
4,22,5,1D
6,23,5,1D
10,24,5,1D
11,25,5,1D
13,26,5,1D
13,27,5,1D
13,28,5,1D
16,29,5,1D
0,30,5,1D
2,31,5,1D
4,32,5,1D
8,33,5,1D
11,34,5,1D
12,35,5,1D
17,36,5,1D
21,37,5,1D
23,38,5,1D
25,39,5,1D
0,40,5,1D
0,41,5,1D
1,42,5,1D
2,43,5,1D
3,44,5,1D
6,45,5,1D
8,46,5,1D
12,47,5,1D
14,48,5,1D
14,49,5,1D
0,50,5,1D
3,51,5,1D
4,52,5,1D
6,53,5,1D
7,54,5,1D
7,55,5,1D
10,56,5,1D
11,57,5,1D
13,58,5,1D
16,59,5,1D
0,60,5,1D
1,61,5,1D
2,62,5,1D
3,63,5,1D
9,64,5,1D
11,65,5,1D
13,66,5,1D
14,67,5,1D
14,68,5,1D
17,69,5,1D
0,70,5,1D
5,71,5,1D
7,72,5,1D
8,73,5,1D
12,74,5,1D
14,75,5,1D
16,76,5,1D
16,77,5,1D
19,78,5,1D
25,79,5,1D
0,80,5,1D
1,81,5,1D
2,82,5,1D
5,83,5,1D
11,84,5,1D
14,85,5,1D
16,86,5,1D
22,87,5,1D
25,88,5,1D
27,89,5,1D
0,90,5,1D
3,91,5,1D
5,92,5,1D
6,93,5,1D
8,94,5,1D
10,95,5,1D
11,96,5,1D
14,97,5,1D
16,98,5,1D
16,99,5,1D
0,100,5,1D
6,101,5,1D
8,102,5,1D
13,103,5,1D
14,104,5,1D
18,105,5,1D
25,106,5,1D
29,107,5,1D
30,108,5,1D
32,109,5,1D
0,110,5,1D
1,111,5,1D
5,112,5,1D
6,113,5,1D
11,114,5,1D
11,115,5,1D
12,116,5,1D
14,117,5,1D
17,118,5,1D
19,119,5,1D
0,120,5,1D
1,121,5,1D
3,122,5,1D
4,123,5,1D
6,124,5,1D
6,125,5,1D
8,126,5,1D
14,127,5,1D
15,128,5,1D
20,129,5,1D
0,130,5,1D
2,131,5,1D
5,132,5,1D
6,133,5,1D
11,134,5,1D
13,135,5,1D
17,136,5,1D
18,137,5,1D
24,138,5,1D
25,139,5,1D
0,140,5,1D
0,141,5,1D
0,142,5,1D
0,143,5,1D
3,144,5,1D
4,145,5,1D
6,146,5,1D
8,147,5,1D
9,148,5,1D
10,149,5,1D
0,150,5,1D
1,151,5,1D
3,152,5,1D
7,153,5,1D
13,154,5,1D
15,155,5,1D
16,156,5,1D
16,157,5,1D
19,158,5,1D
21,159,5,1D
0,160,5,1D
3,161,5,1D
3,162,5,1D
6,163,5,1D
7,164,5,1D
7,165,5,1D
8,166,5,1D
9,167,5,1D
12,168,5,1D
13,169,5,1D
0,170,5,1D
5,171,5,1D
6,172,5,1D
9,173,5,1D
11,174,5,1D
15,175,5,1D
17,176,5,1D
22,177,5,1D
24,178,5,1D
27,179,5,1D
0,180,5,1D
1,181,5,1D
4,182,5,1D
5,183,5,1D
7,184,5,1D
9,185,5,1D
9,186,5,1D
10,187,5,1D
13,188,5,1D
13,189,5,1D
0,190,5,1D
1,191,5,1D
3,192,5,1D
8,193,5,1D
10,194,5,1D
14,195,5,1D
17,196,5,1D
21,197,5,1D
22,198,5,1D
23,199,5,1D
0,200,5,1D
