Value,Iteration,Seed,Scheduler
406.6490361278258,1,10,1D
406.6490361278258,2,10,1D
406.6490361278258,3,10,1D
406.6490361278258,4,10,1D
406.6490361278258,5,10,1D
0.0,6,10,1D
0.0,7,10,1D
0.0,8,10,1D
0.0,9,10,1D
0.0,10,10,1D
442.35370803241705,11,10,1D
442.35370803241705,12,10,1D
442.35370803241705,13,10,1D
442.35370803241705,14,10,1D
442.35370803241705,15,10,1D
0.0,16,10,1D
0.0,17,10,1D
0.0,18,10,1D
0.0,19,10,1D
0.0,20,10,1D
332.048734504177,21,10,1D
332.048734504177,22,10,1D
332.048734504177,23,10,1D
332.048734504177,24,10,1D
332.048734504177,25,10,1D
0.0,26,10,1D
0.0,27,10,1D
0.0,28,10,1D
0.0,29,10,1D
0.0,30,10,1D
335.50842862894086,31,10,1D
335.50842862894086,32,10,1D
335.50842862894086,33,10,1D
335.50842862894086,34,10,1D
335.50842862894086,35,10,1D
0.0,36,10,1D
0.0,37,10,1D
0.0,38,10,1D
0.0,39,10,1D
0.0,40,10,1D
261.6847484180014,41,10,1D
261.6847484180014,42,10,1D
261.6847484180014,43,10,1D
261.6847484180014,44,10,1D
261.6847484180014,45,10,1D
0.0,46,10,1D
0.0,47,10,1D
0.0,48,10,1D
0.0,49,10,1D
0.0,50,10,1D
303.43366928966554,51,10,1D
303.43366928966554,52,10,1D
303.43366928966554,53,10,1D
303.43366928966554,54,10,1D
303.43366928966554,55,10,1D
0.0,56,10,1D
0.0,57,10,1D
0.0,58,10,1D
0.0,59,10,1D
0.0,60,10,1D
572.6671063126603,61,10,1D
572.6671063126603,62,10,1D
572.6671063126603,63,10,1D
572.6671063126603,64,10,1D
572.6671063126603,65,10,1D
0.0,66,10,1D
0.0,67,10,1D
0.0,68,10,1D
0.0,69,10,1D
0.0,70,10,1D
475.39874395650384,71,10,1D
475.39874395650384,72,10,1D
475.39874395650384,73,10,1D
475.39874395650384,74,10,1D
475.39874395650384,75,10,1D
0.0,76,10,1D
0.0,77,10,1D
0.0,78,10,1D
0.0,79,10,1D
0.0,80,10,1D
272.4390213129882,81,10,1D
272.4390213129882,82,10,1D
272.4390213129882,83,10,1D
272.4390213129882,84,10,1D
272.4390213129882,85,10,1D
0.0,86,10,1D
0.0,87,10,1D
0.0,88,10,1D
0.0,89,10,1D
0.0,90,10,1D
291.8825587691834,91,10,1D
291.8825587691834,92,10,1D
291.8825587691834,93,10,1D
291.8825587691834,94,10,1D
291.8825587691834,95,10,1D
0.0,96,10,1D
0.0,97,10,1D
0.0,98,10,1D
0.0,99,10,1D
0.0,100,10,1D
364.32221068267376,101,10,1D
364.32221068267376,102,10,1D
364.32221068267376,103,10,1D
364.32221068267376,104,10,1D
364.32221068267376,105,10,1D
0.0,106,10,1D
0.0,107,10,1D
0.0,108,10,1D
0.0,109,10,1D
0.0,110,10,1D
319.8912671215995,111,10,1D
319.8912671215995,112,10,1D
319.8912671215995,113,10,1D
319.8912671215995,114,10,1D
319.8912671215995,115,10,1D
0.0,116,10,1D
0.0,117,10,1D
0.0,118,10,1D
0.0,119,10,1D
0.0,120,10,1D
448.7462425427675,121,10,1D
448.7462425427675,122,10,1D
448.7462425427675,123,10,1D
448.7462425427675,124,10,1D
