Value,Iteration,Seed,Scheduler
4,1,24,1D
6,2,24,1D
11,3,24,1D
13,4,24,1D
17,5,24,1D
20,6,24,1D
21,7,24,1D
23,8,24,1D
27,9,24,1D
0,10,24,1D
1,11,24,1D
5,12,24,1D
7,13,24,1D
9,14,24,1D
10,15,24,1D
12,16,24,1D
16,17,24,1D
20,18,24,1D
21,19,24,1D
0,20,24,1D
0,21,24,1D
2,22,24,1D
4,23,24,1D
7,24,24,1D
9,25,24,1D
10,26,24,1D
12,27,24,1D
12,28,24,1D
14,29,24,1D
0,30,24,1D
1,31,24,1D
3,32,24,1D
5,33,24,1D
6,34,24,1D
8,35,24,1D
8,36,24,1D
8,37,24,1D
10,38,24,1D
15,39,24,1D
0,40,24,1D
1,41,24,1D
2,42,24,1D
3,43,24,1D
4,44,24,1D
5,45,24,1D
9,46,24,1D
11,47,24,1D
12,48,24,1D
14,49,24,1D
0,50,24,1D
3,51,24,1D
6,52,24,1D
8,53,24,1D
11,54,24,1D
13,55,24,1D
13,56,24,1D
20,57,24,1D
24,58,24,1D
24,59,24,1D
0,60,24,1D
5,61,24,1D
9,62,24,1D
12,63,24,1D
14,64,24,1D
17,65,24,1D
21,66,24,1D
22,67,24,1D
26,68,24,1D
27,69,24,1D
0,70,24,1D
3,71,24,1D
4,72,24,1D
10,73,24,1D
13,74,24,1D
14,75,24,1D
17,76,24,1D
20,77,24,1D
22,78,24,1D
24,79,24,1D
0,80,24,1D
0,81,24,1D
2,82,24,1D
5,83,24,1D
5,84,24,1D
6,85,24,1D
6,86,24,1D
8,87,24,1D
10,88,24,1D
13,89,24,1D
0,90,24,1D
4,91,24,1D
7,92,24,1D
9,93,24,1D
12,94,24,1D
13,95,24,1D
16,96,24,1D
19,97,24,1D
25,98,24,1D
25,99,24,1D
0,100,24,1D
3,101,24,1D
5,102,24,1D
5,103,24,1D
5,104,24,1D
7,105,24,1D
7,106,24,1D
9,107,24,1D
14,108,24,1D
16,109,24,1D
0,110,24,1D
2,111,24,1D
5,112,24,1D
6,113,24,1D
7,114,24,1D
9,115,24,1D
10,116,24,1D
13,117,24,1D
16,118,24,1D
17,119,24,1D
0,120,24,1D
0,121,24,1D
1,122,24,1D
3,123,24,1D
4,124,24,1D
4,125,24,1D
6,126,24,1D
11,127,24,1D
12,128,24,1D
14,129,24,1D
0,130,24,1D
2,131,24,1D
3,132,24,1D
4,133,24,1D
4,134,24,1D
7,135,24,1D
11,136,24,1D
11,137,24,1D
12,138,24,1D
13,139,24,1D
0,140,24,1D
2,141,24,1D
3,142,24,1D
3,143,24,1D
5,144,24,1D
12,145,24,1D
15,146,24,1D
15,147,24,1D
20,148,24,1D
21,149,24,1D
0,150,24,1D
1,151,24,1D
5,152,24,1D
6,153,24,1D
7,154,24,1D
9,155,24,1D
11,156,24,1D
16,157,24,1D
22,158,24,1D
24,159,24,1D
0,160,24,1D
3,161,24,1D
8,162,24,1D
9,163,24,1D
10,164,24,1D
10,165,24,1D
14,166,24,1D
17,167,24,1D
19,168,24,1D
19,169,24,1D
0,170,24,1D
0,171,24,1D
2,172,24,1D
6,173,24,1D
9,174,24,1D
10,175,24,1D
13,176,24,1D
16,177,24,1D
19,178,24,1D
21,179,24,1D
0,180,24,1D
1,181,24,1D
8,182,24,1D
9,183,24,1D
12,184,24,1D
13,185,24,1D
13,186,24,1D
14,187,24,1D
15,188,24,1D
16,189,24,1D
0,190,24,1D
2,191,24,1D
5,192,24,1D
6,193,24,1D
12,194,24,1D
12,195,24,1D
15,196,24,1D
17,197,24,1D
19,198,24,1D
23,199,24,1D
0,200,24,1D
4,1,24,4D
6,2,24,4D
11,3,24,4D
13,4,24,4D
17,5,24,4D
20,6,24,4D
21,7,24,4D
23,8,24,4D
27,9,24,4D
0,10,24,4D
1,11,24,4D
5,12,24,4D
7,13,24,4D
9,14,24,4D
10,15,24,4D
12,16,24,4D
16,17,24,4D
20,18,24,4D
21,19,24,4D
0,20,24,4D
0,21,24,4D
2,22,24,4D
4,23,24,4D
7,24,24,4D
9,25,24,4D
