Value,Iteration,Seed,Scheduler
5,1,4,1D
6,2,4,1D
7,3,4,1D
9,4,4,1D
12,5,4,1D
14,6,4,1D
14,7,4,1D
17,8,4,1D
19,9,4,1D
0,10,4,1D
3,11,4,1D
5,12,4,1D
8,13,4,1D
10,14,4,1D
10,15,4,1D
15,16,4,1D
18,17,4,1D
21,18,4,1D
22,19,4,1D
0,20,4,1D
3,21,4,1D
4,22,4,1D
5,23,4,1D
7,24,4,1D
9,25,4,1D
12,26,4,1D
14,27,4,1D
14,28,4,1D
16,29,4,1D
0,30,4,1D
2,31,4,1D
5,32,4,1D
9,33,4,1D
11,34,4,1D
14,35,4,1D
15,36,4,1D
15,37,4,1D
19,38,4,1D
23,39,4,1D
0,40,4,1D
1,41,4,1D
2,42,4,1D
4,43,4,1D
4,44,4,1D
6,45,4,1D
7,46,4,1D
7,47,4,1D
13,48,4,1D
16,49,4,1D
0,50,4,1D
2,51,4,1D
2,52,4,1D
5,53,4,1D
7,54,4,1D
7,55,4,1D
8,56,4,1D
10,57,4,1D
13,58,4,1D
14,59,4,1D
0,60,4,1D
1,61,4,1D
4,62,4,1D
6,63,4,1D
9,64,4,1D
11,65,4,1D
13,66,4,1D
16,67,4,1D
19,68,4,1D
21,69,4,1D
0,70,4,1D
2,71,4,1D
4,72,4,1D
7,73,4,1D
8,74,4,1D
11,75,4,1D
12,76,4,1D
14,77,4,1D
18,78,4,1D
22,79,4,1D
0,80,4,1D
2,81,4,1D
6,82,4,1D
6,83,4,1D
7,84,4,1D
11,85,4,1D
11,86,4,1D
13,87,4,1D
15,88,4,1D
15,89,4,1D
0,90,4,1D
4,91,4,1D
5,92,4,1D
5,93,4,1D
6,94,4,1D
12,95,4,1D
17,96,4,1D
20,97,4,1D
25,98,4,1D
26,99,4,1D
0,100,4,1D
1,101,4,1D
2,102,4,1D
4,103,4,1D
5,104,4,1D
5,105,4,1D
6,106,4,1D
7,107,4,1D
8,108,4,1D
9,109,4,1D
0,110,4,1D
1,111,4,1D
1,112,4,1D
2,113,4,1D
4,114,4,1D
4,115,4,1D
6,116,4,1D
8,117,4,1D
9,118,4,1D
12,119,4,1D
0,120,4,1D
3,121,4,1D
5,122,4,1D
5,123,4,1D
7,124,4,1D
8,125,4,1D
8,126,4,1D
11,127,4,1D
15,128,4,1D
18,129,4,1D
0,130,4,1D
2,131,4,1D
4,132,4,1D
5,133,4,1D
5,134,4,1D
5,135,4,1D
10,136,4,1D
12,137,4,1D
13,138,4,1D
16,139,4,1D
0,140,4,1D
2,141,4,1D
6,142,4,1D
8,143,4,1D
10,144,4,1D
14,145,4,1D
15,146,4,1D
16,147,4,1D
17,148,4,1D
21,149,4,1D
0,150,4,1D
3,151,4,1D
5,152,4,1D
6,153,4,1D
9,154,4,1D
10,155,4,1D
12,156,4,1D
13,157,4,1D
14,158,4,1D
19,159,4,1D
0,160,4,1D
3,161,4,1D
5,162,4,1D
6,163,4,1D
7,164,4,1D
10,165,4,1D
13,166,4,1D
14,167,4,1D
16,168,4,1D
17,169,4,1D
0,170,4,1D
2,171,4,1D
5,172,4,1D
8,173,4,1D
10,174,4,1D
11,175,4,1D
15,176,4,1D
16,177,4,1D
19,178,4,1D
20,179,4,1D
0,180,4,1D
1,181,4,1D
1,182,4,1D
7,183,4,1D
8,184,4,1D
11,185,4,1D
15,186,4,1D
16,187,4,1D
21,188,4,1D
25,189,4,1D
0,190,4,1D
5,191,4,1D
5,192,4,1D
6,193,4,1D
11,194,4,1D
15,195,4,1D
18,196,4,1D
22,197,4,1D
23,198,4,1D
24,199,4,1D
0,200,4,1D
5,1,4,4D
6,2,4,4D
7,3,4,4D
9,4,4,4D
12,5,4,4D
14,6,4,4D
14,7,4,4D
17,8,4,4D
19,9,4,4D
0,10,4,4D
3,11,4,4D
5,12,4,4D
8,13,4,4D
10,14,4,4D
10,15,4,4D
15,16,4,4D
18,17,4,4D
21,18,4,4D
22,19,4,4D
0,20,4,4D
3,21,4,4D
4,22,4,4D
5,23,4,4D
7,24,4,4D
9,25,4,4D
12,26,4,4D
14,27,4,4D
14,28,4,4D
16,29,4,4D
0,30,4,4D
2,31,4,4D
5,32,4,4D
9,33,4,4D
11,34,4,4D
14,35,4,4D
15,36,4,4D
15,37,4,4D
19,38,4,4D
23,39,4,4D
0,40,4,4D
1,41,4,4D
2,42,4,4D
4,43,4,4D
4,44,4,4D
6,45,4,4D
7,46,4,4D
7,47,4,4D
13,48,4,4D
16,49,4,4D
0,50,4,4D
2,51,4,4D
2,52,4,4D
5,53,4,4D
7,54,4,4D
7,55,4,4D
8,56,4,4D
10,57,4,4D
13,58,4,4D
14,59,4,4D
0,60,4,4D
1,61,4,4D
4,62,4,4D
6,63,4,4D
9,64,4,4D
11,65,4,4D
13,66,4,4D
16,67,4,4D
19,68,4,4D
21,69,4,4D
0,70,4,4D
2,71,4,4D
4,72,4,4D
7,73,4,4D
8,74,4,4D
11,75,4,4D
12,76,4,4D
14,77,4,4D
18,78,4,4D
22,79,4,4D
0,80,4,4D
2,81,4,4D
6,82,4,4D
6,83,4,4D
7,84,4,4D
11,85,4,4D
11,86,4,4D
13,87,4,4D
15,88,4,4D
15,89,4,4D
0,90,4,4D
4,91,4,4D
5,92,4,4D
5,93,4,4D
6,94,4,4D
12,95,4,4D
17,96,4,4D
20,97,4,4D
25,98,4,4D
26,99,4,4D
0,100,4,4D
1,101,4,4D
2,102,4,4D
4,103,4,4D
5,104,4,4D
5,105,4,4D
6,106,4,4D
7,107,4,4D
8,108,4,4D
9,109,4,4D
0,110,4,4D
1,111,4,4D
1,112,4,4D
2,113,4,4D
4,114,4,4D
4,115,4,4D
6,116,4,4D
8,117,4,4D
