Value,Iteration,Seed,Scheduler
3,1,14,1D
8,2,14,1D
9,3,14,1D
11,4,14,1D
14,5,14,1D
15,6,14,1D
15,7,14,1D
16,8,14,1D
21,9,14,1D
0,10,14,1D
2,11,14,1D
3,12,14,1D
4,13,14,1D
7,14,14,1D
8,15,14,1D
11,16,14,1D
12,17,14,1D
13,18,14,1D
14,19,14,1D
0,20,14,1D
2,21,14,1D
3,22,14,1D
4,23,14,1D
7,24,14,1D
9,25,14,1D
14,26,14,1D
15,27,14,1D
17,28,14,1D
19,29,14,1D
0,30,14,1D
2,31,14,1D
7,32,14,1D
9,33,14,1D
13,34,14,1D
14,35,14,1D
14,36,14,1D
15,37,14,1D
19,38,14,1D
21,39,14,1D
0,40,14,1D
1,41,14,1D
1,42,14,1D
2,43,14,1D
3,44,14,1D
4,45,14,1D
5,46,14,1D
8,47,14,1D
10,48,14,1D
12,49,14,1D
0,50,14,1D
1,51,14,1D
5,52,14,1D
7,53,14,1D
10,54,14,1D
11,55,14,1D
13,56,14,1D
14,57,14,1D
18,58,14,1D
20,59,14,1D
0,60,14,1D
2,61,14,1D
5,62,14,1D
6,63,14,1D
8,64,14,1D
13,65,14,1D
16,66,14,1D
16,67,14,1D
17,68,14,1D
21,69,14,1D
0,70,14,1D
0,71,14,1D
1,72,14,1D
2,73,14,1D
4,74,14,1D
4,75,14,1D
8,76,14,1D
11,77,14,1D
15,78,14,1D
15,79,14,1D
0,80,14,1D
4,81,14,1D
7,82,14,1D
9,83,14,1D
9,84,14,1D
11,85,14,1D
11,86,14,1D
13,87,14,1D
13,88,14,1D
16,89,14,1D
0,90,14,1D
2,91,14,1D
3,92,14,1D
8,93,14,1D
9,94,14,1D
14,95,14,1D
16,96,14,1D
18,97,14,1D
19,98,14,1D
23,99,14,1D
0,100,14,1D
4,101,14,1D
7,102,14,1D
10,103,14,1D
11,104,14,1D
14,105,14,1D
17,106,14,1D
19,107,14,1D
20,108,14,1D
20,109,14,1D
0,110,14,1D
3,111,14,1D
6,112,14,1D
6,113,14,1D
6,114,14,1D
7,115,14,1D
11,116,14,1D
12,117,14,1D
14,118,14,1D
18,119,14,1D
0,120,14,1D
1,121,14,1D
4,122,14,1D
6,123,14,1D
7,124,14,1D
11,125,14,1D
13,126,14,1D
17,127,14,1D
17,128,14,1D
19,129,14,1D
0,130,14,1D
6,131,14,1D
7,132,14,1D
8,133,14,1D
11,134,14,1D
11,135,14,1D
12,136,14,1D
14,137,14,1D
17,138,14,1D
20,139,14,1D
0,140,14,1D
3,141,14,1D
4,142,14,1D
5,143,14,1D
10,144,14,1D
13,145,14,1D
14,146,14,1D
16,147,14,1D
21,148,14,1D
23,149,14,1D
0,150,14,1D
4,151,14,1D
10,152,14,1D
13,153,14,1D
19,154,14,1D
19,155,14,1D
20,156,14,1D
21,157,14,1D
23,158,14,1D
23,159,14,1D
0,160,14,1D
3,161,14,1D
6,162,14,1D
7,163,14,1D
9,164,14,1D
9,165,14,1D
12,166,14,1D
16,167,14,1D
19,168,14,1D
20,169,14,1D
0,170,14,1D
3,171,14,1D
5,172,14,1D
9,173,14,1D
11,174,14,1D
12,175,14,1D
13,176,14,1D
18,177,14,1D
20,178,14,1D
22,179,14,1D
0,180,14,1D
1,181,14,1D
3,182,14,1D
5,183,14,1D
6,184,14,1D
8,185,14,1D
10,186,14,1D
12,187,14,1D
12,188,14,1D
16,189,14,1D
0,190,14,1D
2,191,14,1D
3,192,14,1D
5,193,14,1D
6,194,14,1D
10,195,14,1D
12,196,14,1D
12,197,14,1D
15,198,14,1D
18,199,14,1D
0,200,14,1D
3,1,14,4D
8,2,14,4D
9,3,14,4D
11,4,14,4D
14,5,14,4D
15,6,14,4D
15,7,14,4D
16,8,14,4D
21,9,14,4D
0,10,14,4D
2,11,14,4D
3,12,14,4D
4,13,14,4D
7,14,14,4D
8,15,14,4D
11,16,14,4D
12,17,14,4D
13,18,14,4D
14,19,14,4D
0,20,14,4D
2,21,14,4D
3,22,14,4D
4,23,14,4D
7,24,14,4D
9,25,14,4D
14,26,14,4D
15,27,14,4D
17,28,14,4D
19,29,14,4D
0,30,14,4D
2,31,14,4D
7,32,14,4D
9,33,14,4D
13,34,14,4D
14,35,14,4D
14,36,14,4D
15,37,14,4D
19,38,14,4D
21,39,14,4D
0,40,14,4D
1,41,14,4D
1,42,14,4D
2,43,14,4D
3,44,14,4D
4,45,14,4D
5,46,14,4D
8,47,14,4D
10,48,14,4D
12,49,14,4D
0,50,14,4D
1,51,14,4D
5,52,14,4D
7,53,14,4D
10,54,14,4D
11,55,14,4D
13,56,14,4D
14,57,14,4D
18,58,14,4D
20,59,14,4D
0,60,14,4D
2,61,14,4D
5,62,14,4D
6,63,14,4D
8,64,14,4D
13,65,14,4D
16,66,14,4D
16,67,14,4D
17,68,14,4D
21,69,14,4D
0,70,14,4D
0,71,14,4D
1,72,14,4D
2,73,14,4D
4,74,14,4D
4,75,14,4D
8,76,14,4D
11,77,14,4D
15,78,14,4D
15,79,14,4D
0,80,14,4D
4,81,14,4D
7,82,14,4D
9,83,14,4D
9,84,14,4D
11,85,14,4D
11,86,14,4D
13,87,14,4D
13,88,14,4D
16,89,14,4D
0,90,14,4D
2,91,14,4D
3,92,14,4D
8,93,14,4D
9,94,14,4D
14,95,14,4D
16,96,14,4D
18,97,14,4D
19,98,14,4D
23,99,14,4D
0,100,14,4D
4,101,14,4D
7,102,14,4D
10,103,14,4D
11,104,14,4D
14,105,14,4D
17,106,14,4D
19,107,14,4D
20,108,14,4D
20,109,14,4D
0,110,14,4D
3,111,14,4D
6,112,14,4D
6,113,14,4D
6,114,14,4D
7,115,14,4D
11,116,14,4D
12,117,14,4D
14,118,14,4D
18,119,14,4D
0,120,14,4D
1,121,14,4D
4,122,14,4D
6,123,14,4D
7,124,14,4D
11,125,14,4D
13,126,14,4D
17,127,14,4D
17,128,14,4D
19,129,14,4D
0,130,14,4D
6,131,14,4D
7,132,14,4D
8,133,14,4D
11,134,14,4D
11,135,14,4D
12,136,14,4D
14,137,14,4D
17,138,14,4D
20,139,14,4D
0,140,14,4D
3,141,14,4D
4,142,14,4D
5,143,14,4D
10,144,14,4D
13,145,14,4D
14,146,14,4D
16,147,14,4D
21,148,14,4D
23,149,14,4D
0,150,14,4D
4,151,14,4D
10,152,14,4D
13,153,14,4D
19,154,14,4D
19,155,14,4D
20,156,14,4D
21,157,14,4D
23,158,14,4D
23,159,14,4D
0,160,14,4D
3,161,14,4D
6,162,14,4D
7,163,14,4D
9,164,14,4D
9,165,14,4D
12,166,14,4D
16,167,14,4D
19,168,14,4D
20,169,14,4D
0,170,14,4D
3,171,14,4D
5,172,14,4D
9,173,14,4D
11,174,14,4D
12,175,14,4D
13,176,14,4D
18,177,14,4D
20,178,14,4D
22,179,14,4D
0,180,14,4D
1,181,14,4D
3,182,14,4D
5,183,14,4D
6,184,14,4D
8,185,14,4D
10,186,14,4D
12,187,14,4D
12,188,14,4D
16,189,14,4D
0,190,14,4D
2,191,14,4D
3,192,14,4D
5,193,14,4D
6,194,14,4D
10,195,14,4D
12,196,14,4D
12,197,14,4D
15,198,14,4D
18,199,14,4D
0,200,14,4D
0,1,14,Defult
0,2,14,Defult
0,3,14,Defult
0,4,14,Defult
0,5,14,Defult
0,6,14,Defult
0,7,14,Defult
0,8,14,Defult
0,9,14,Defult
0,10,14,Defult
0,11,14,Defult
0,12,14,Defult
0,13,14,Defult
0,14,14,Defult
0,15,14,Defult
0,16,14,Defult
0,17,14,Defult
0,18,14,Defult
0,19,14,Defult
0,20,14,Defult
0,21,14,Defult
0,22,14,Defult
0,23,14,Defult
0,24,14,Defult
0,25,14,Defult
0,26,14,Defult
0,27,14,Defult
0,28,14,Defult
0,29,14,Defult
0,30,14,Defult
0,31,14,Defult
0,32,14,Defult
0,33,14,Defult
0,34,14,Defult
0,35,14,Defult
0,36,14,Defult
0,37,14,Defult
0,38,14,Defult
0,39,14,Defult
0,40,14,Defult
0,41,14,Defult
0,42,14,Defult
0,43,14,Defult
0,44,14,Defult
0,45,14,Defult
0,46,14,Defult
0,47,14,Defult
0,48,14,Defult
0,49,14,Defult
0,50,14,Defult
0,51,14,Defult
0,52,14,Defult
0,53,14,Defult
0,54,14,Defult
0,55,14,Defult
0,56,14,Defult
0,57,14,Defult
0,58,14,Defult
0,59,14,Defult
0,60,14,Defult
0,61,14,Defult
0,62,14,Defult
0,63,14,Defult
0,64,14,Defult
0,65,14,Defult
0,66,14,Defult
0,67,14,Defult
0,68,14,Defult
0,69,14,Defult
0,70,14,Defult
0,71,14,Defult
0,72,14,Defult
0,73,14,Defult
0,74,14,Defult
0,75,14,Defult
0,76,14,Defult
0,77,14,Defult
0,78,14,Defult
0,79,14,Defult
0,80,14,Defult
0,81,14,Defult
0,82,14,Defult
0,83,14,Defult
0,84,14,Defult
0,85,14,Defult
0,86,14,Defult
0,87,14,Defult
0,88,14,Defult
0,89,14,Defult
0,90,14,Defult
0,91,14,Defult
0,92,14,Defult
0,93,14,Defult
0,94,14,Defult
0,95,14,Defult
0,96,14,Defult
0,97,14,Defult
0,98,14,Defult
0,99,14,Defult
0,100,14,Defult
