Time_Step,Energy_Consumed
1,60499
2,60548
3,60685
4,60733
5,60880
6,60781
7,60918
8,60824
9,60921
10,61016
11,61016
12,60977
13,60934
14,60994
15,60834
16,60893
17,60790
18,60877
19,60672
20,60732
21,60673
22,60768
23,60830
24,60878
25,61046
26,61149
27,61191
28,61186
29,61231
30,61019
31,60985
32,60879
33,60857
34,60807
35,60765
36,60747
37,60721
38,60651
39,60608
40,60638
41,60636
42,60702
43,60884
44,60971
45,61022
46,61072
47,61003
48,60812
49,60823
50,60745
51,60646
52,60691
53,60648
54,60641
55,60670
56,60823
57,60822
58,60931
59,61013
60,60925
61,60816
62,61007
63,60982
64,60902
65,61199
66,61155
67,60964
68,60924
69,61026
70,60801
71,60801
72,60915
73,60927
74,60732
75,60680
76,60881
77,60727
78,60671
79,60759
80,60739
81,60629
82,60826
83,60967
84,60978
85,61033
86,61035
87,61161
88,61060
89,61098
90,61089
91,61105
92,60813
93,60897
94,60962
95,61014
96,60985
97,61051
98,61148
99,61103
100,61146
101,61155
102,61049
103,61003
104,60846
105,60890
106,60900
107,60859
108,60778
109,60915
110,60976
111,61124
112,61217
113,61207
114,61070
115,60919
116,60672
117,60690
118,60657
119,60657
120,60562
121,60562
122,60617
123,60800
124,60800
125,60897
126,61001
127,60929
128,60695
129,60846
130,60749
131,60689
132,60655
133,60655
134,60581
135,60679
136,60748
137,60740
138,60789
139,60950
140,60943
141,60830
142,60974
143,61101
144,60915
145,60985
146,61038
147,60842
148,60719
149,60720
150,60649
151,60753
152,60753
153,60804
154,60843
155,60806
156,60857
157,60910
158,60936
159,60880
160,60940
161,60732
162,60758
163,60668
164,60632
165,60519
166,60661
167,60623
168,60738
169,60738
170,60781
171,60731
172,60792
173,60678
174,60788
175,60794
176,60752
177,60721
178,60815
179,60756
180,60758
181,60817
182,60746
183,60655
184,60761
185,60827
186,60864
187,61041
188,61053
189,61287
190,61304
191,61240
192,61063
193,61147
194,60756
195,60672
196,60704
197,60815
198,60924
199,60970
200,60920
