Time_Step,Energy_Consumed
1,60602
2,60707
3,60760
4,60809
5,60899
6,60848
7,60986
8,61127
9,61078
10,61084
11,61129
12,60934
13,60789
14,61146
15,61192
16,61194
17,61191
18,61230
19,60983
20,61041
21,61049
22,61142
23,61054
24,61046
25,60889
26,60683
27,60634
28,60791
29,60774
30,60731
31,60775
32,60745
33,60634
34,60617
35,60710
36,60848
37,60842
38,60796
39,60772
40,60779
41,60646
42,60635
43,60717
44,60758
45,60658
46,60609
47,60800
48,60805
49,60720
50,60857
51,60906
52,60774
53,60687
54,60786
55,60692
56,60734
57,60767
58,60964
59,60953
60,61001
61,60983
62,60985
63,60788
64,60856
65,60915
66,60935
67,60894
68,60894
69,60930
70,60823
71,60825
72,60730
73,60790
74,60781
75,60831
76,60889
77,60889
78,60976
79,60793
80,60700
81,60641
82,60687
83,60540
84,60540
85,60627
86,60621
87,60618
88,60756
89,60852
90,60833
91,60845
92,60802
93,60706
94,60661
95,60593
96,60615
97,60702
98,60706
99,60698
100,60775
101,60697
102,60659
103,60778
104,60878
105,60890
106,60972
107,60972
108,60935
109,60792
110,60762
111,61031
112,61124
113,61039
114,61088
115,61119
116,60820
117,60771
118,60869
119,60917
120,60918
121,60927
122,60883
123,60793
124,60800
125,60752
126,60734
127,60685
128,60682
129,60578
130,60676
131,60633
132,60682
133,60729
134,60879
135,60846
136,60901
137,60852
138,60799
139,60696
140,60588
141,60581
142,60630
143,60631
144,60788
145,60888
146,60851
147,60902
148,60998
149,60794
150,60935
151,60921
152,60821
153,60730
154,60869
155,60872
156,60831
157,60831
158,60832
159,60744
160,60713
161,60713
162,60852
163,60847
164,60947
165,60734
166,60734
167,60692
168,60745
169,60690
170,60857
171,60958
172,60911
173,60923
174,60969
175,60844
176,60929
177,60879
178,60868
179,60973
180,61110
181,60924
182,61121
183,61103
184,60902
185,60913
186,61004
187,60852
188,60845
189,60930
190,60740
191,60736
192,60791
193,60718
194,60587
195,60773
196,60923
197,61016
198,61059
199,61246
200,61177
