Time_Step,Energy_Consumed
1,60442
2,60533
3,60673
4,60717
5,60887
6,61022
7,61162
8,61022
9,61158
10,61075
11,61057
12,60878
13,60924
14,60901
15,60946
16,60926
17,61060
18,61156
19,61144
20,61058
21,61057
22,60915
23,60935
24,60790
25,60874
26,60785
27,60790
28,60742
29,60833
30,60798
31,60798
32,60749
33,60635
34,60590
35,60495
36,60588
37,60641
38,60721
39,60995
40,61038
41,60955
42,60992
43,60965
44,60727
45,60724
46,60754
47,60819
48,60810
49,60818
50,60778
51,60825
52,60714
53,60766
54,60725
55,60810
56,60765
57,60769
58,60845
59,60796
60,60797
61,60706
62,60751
63,60623
64,60781
65,60923
66,61054
67,61056
68,61213
69,61111
70,61087
71,61056
72,61153
73,61137
74,61123
75,60971
76,60973
77,60928
78,61023
79,61109
80,61105
81,61143
82,61024
83,60834
84,60779
85,60830
86,60718
87,60734
88,60734
89,60710
90,60662
91,60676
92,60681
93,60633
94,60687
95,60732
96,60786
97,60737
98,60799
99,60696
100,60650
101,60646
102,60735
103,60631
104,60679
105,60718
106,60684
107,60691
108,60923
109,60974
110,60885
111,60827
112,60731
113,60638
114,60539
115,60635
116,60721
117,60821
118,60786
119,60906
120,60863
121,60872
122,60916
123,60861
124,60785
125,60930
126,60963
127,60865
128,60869
129,61000
130,60941
131,60972
132,61082
133,61078
134,60998
135,61209
136,61152
137,61045
138,61049
139,60954
140,60706
141,60604
142,60615
143,60748
144,60894
145,60835
146,60981
147,61178
148,61135
149,61049
150,61078
151,60932
152,60675
153,60710
154,60650
155,60813
156,60855
157,60899
158,60825
159,60912
160,60825
161,60884
162,61046
163,61145
164,61085
165,60937
166,60980
167,60992
168,60929
169,60993
170,61172
171,61073
172,60855
173,60818
174,60940
175,60797
176,60802
177,60852
178,60749
179,60596
180,60560
181,60607
182,60601
183,60709
184,60850
185,60901
186,60895
187,61137
188,61029
189,60864
190,61049
191,60958
192,60862
193,60913
194,60877
195,60782
196,60827
197,60685
198,60682
199,60769
200,60766
