Time_Step,Energy_Consumed
1,60614
2,60705
3,60934
4,61040
5,61132
6,61020
7,60985
8,60950
9,60844
10,60832
11,60816
12,60822
13,60628
14,60733
15,60812
16,60726
17,60720
18,60931
19,60978
20,60905
21,60965
22,60953
23,60784
24,60632
25,60697
26,60777
27,60876
28,60834
29,60834
30,60906
31,60810
32,60764
33,60808
34,60952
35,60825
36,60881
37,60784
38,60873
39,60862
40,60812
41,60712
42,60801
43,60715
44,60632
45,60586
46,60629
47,60679
48,60791
49,60846
50,60930
51,60887
52,60841
53,60969
54,60959
55,60875
56,60927
57,60925
58,60785
59,60733
60,60868
61,60872
62,60834
63,60730
64,60687
65,60552
66,60540
67,60546
68,60553
69,60602
70,60692
71,60648
72,60661
73,60657
74,60657
75,60658
76,60745
77,60716
78,60719
79,60804
80,60810
81,60723
82,60776
83,60973
84,60976
85,60915
86,61091
87,61048
88,60874
89,60781
90,60801
91,60714
92,60831
93,60759
94,60836
95,60780
96,60794
97,60652
98,60805
99,60823
100,60883
101,60877
102,60849
103,60784
104,60673
105,60750
106,60762
107,60806
108,60767
109,60846
110,60752
111,60670
112,60715
113,60710
114,60742
115,60786
116,60867
117,60938
118,61151
119,61062
120,61099
121,61137
122,61072
123,61006
124,61007
125,60934
126,60887
127,60929
128,60738
129,60747
130,60696
131,60597
132,60559
133,60647
134,60722
135,60812
136,60952
137,60943
138,60959
139,60890
140,60800
141,60732
142,60686
143,60635
144,60883
145,61019
146,61127
147,61208
148,61301
149,61028
150,61026
151,61061
152,61070
153,61049
154,61068
155,60980
156,60923
157,60879
158,60807
159,60747
160,60760
161,60698
162,60841
163,60930
164,61133
165,61123
166,61162
167,61055
168,61083
169,60989
170,60940
171,60983
172,61117
173,60993
174,60933
175,60933
176,60849
177,60633
178,60635
179,60639
180,60817
181,60776
182,60969
183,60965
184,61088
185,61055
186,61300
187,61185
188,61141
189,61094
190,60949
191,60728
192,60636
193,60731
194,60704
195,60704
196,60627
197,60691
198,60649
199,60625
200,60673
