Time_Step,Energy_Consumed
1,60400
2,60585
3,60635
4,60737
5,60786
6,60930
7,60793
8,60935
9,61002
10,61039
11,60954
12,61060
13,60868
14,60786
15,60700
16,60820
17,60743
18,60882
19,60944
20,60990
21,60908
22,60931
23,60986
24,60970
25,61042
26,61051
27,61139
28,60945
29,60861
30,60872
31,60766
32,60726
33,60775
34,60775
35,60792
36,60933
37,60938
38,60993
39,61085
40,61033
41,60892
42,60833
43,60782
44,60740
45,60790
46,60989
47,60999
48,60946
49,60875
50,60818
51,60716
52,60655
53,60753
54,60832
55,60877
56,60879
57,60880
58,60782
59,60838
60,60796
61,60746
62,60773
63,60863
64,60758
65,60807
66,60860
67,60946
68,60900
69,60979
70,60977
71,61072
72,61049
73,61046
74,61053
75,61005
76,60893
77,60893
78,60977
79,60989
80,60956
81,60964
82,60879
83,60852
84,60789
85,60878
86,60785
87,60736
88,60765
89,60672
90,60582
91,60582
92,60713
93,60636
94,60687
95,60733
96,60901
97,60770
98,60854
99,60850
100,60905
101,60780
102,60816
103,60741
104,60789
105,60719
106,60872
107,60836
108,60823
109,60851
110,60860
111,60664
112,60918
113,60912
114,60947
115,60944
116,60982
117,60778
118,60738
119,60631
120,60588
121,60550
122,60590
123,60636
124,60675
125,60746
126,60795
127,60793
128,60844
129,60807
130,60872
131,61037
132,60949
133,61043
134,61043
135,60994
136,60830
137,60915
138,60793
139,60740
140,60604
141,60600
142,60600
143,60580
144,60770
145,60812
146,60812
147,60823
148,60880
149,60889
150,60887
151,60978
152,61075
153,61071
154,60960
155,61015
156,60971
157,60912
158,60859
159,60868
160,60868
161,60869
162,60908
163,60859
164,60802
165,60737
166,60867
167,60786
168,60888
169,60901
170,60924
171,60805
172,60961
173,60900
174,60847
175,60794
176,60783
177,60675
178,60678
179,60825
180,60874
181,60831
182,60734
183,60736
184,60589
185,60593
186,60601
187,60607
188,60605
189,60726
190,60908
191,60948
192,61012
193,61060
194,61090
195,60855
196,60944
197,60964
198,60962
199,60811
200,60950
