Time_Step,Energy_Consumed
1,60449
2,60498
3,60498
4,60544
5,60544
6,60538
7,60532
8,60693
9,60788
10,60882
11,60943
12,61047
13,61093
14,60996
15,60946
16,60967
17,60820
18,60686
19,60778
20,60874
21,60948
22,61090
23,61065
24,61017
25,60936
26,60765
27,60623
28,60618
29,60633
30,60903
31,60930
32,61017
33,60974
34,60924
35,60635
36,60716
37,60714
38,60837
39,60870
40,60879
41,60999
42,61058
43,61029
44,61084
45,61174
46,60971
47,60827
48,60823
49,60725
50,60586
51,60618
52,60654
53,60665
54,60804
55,60848
56,60852
57,60862
58,60854
59,60716
60,60773
61,60684
62,60734
63,60687
64,60691
65,60631
66,60682
67,60746
68,60803
69,60844
70,60935
71,60983
72,60965
73,61056
74,61069
75,61040
76,61127
77,61090
78,60968
79,60967
80,60913
81,60811
82,60750
83,60827
84,60726
85,60721
86,60681
87,60637
88,60488
89,60532
90,60488
91,60488
92,60581
93,60727
94,60734
95,60831
96,60889
97,60984
98,60936
99,60986
100,61031
101,60972
102,60929
103,60903
104,60906
105,60764
106,60859
107,60767
108,60738
109,60682
110,60783
111,60645
112,60612
113,60614
114,60824
115,60814
116,60906
117,60973
118,60998
119,60835
120,60849
121,60891
122,60842
123,61066
124,61019
125,60964
126,60916
127,60878
128,60666
129,60664
130,60664
131,60692
132,60720
133,60682
134,60677
135,60761
136,60738
137,60757
138,60763
139,60855
140,60812
141,60779
142,60783
143,60733
144,60648
145,60675
146,60752
147,60701
148,60789
149,60897
150,60868
151,60733
152,60842
153,60840
154,60733
155,60644
156,60749
157,60740
158,60703
159,60742
160,60742
161,60681
162,60814
163,60913
164,60961
165,60961
166,61014
167,60877
168,60772
169,60791
170,60791
171,60694
172,60686
173,60685
174,60530
175,60673
176,60717
177,60675
178,60773
179,60825
180,60731
181,60893
182,60895
183,60755
184,60847
185,60903
186,60784
187,60736
188,60840
189,60826
190,60771
191,60684
192,60728
193,60719
194,60683
195,60720
196,60748
197,60724
198,60629
199,60590
200,60570
