Time_Step,Energy_Consumed
1,60506
2,60605
3,60745
4,60855
5,60941
6,60835
7,60785
8,60802
9,60777
10,60813
11,60857
12,60985
13,60858
14,60868
15,60805
16,60989
17,60870
18,60918
19,60876
20,60911
21,60683
22,60808
23,60817
24,60848
25,60853
26,61099
27,60960
28,60917
29,60877
30,61013
31,60809
32,60815
33,60771
34,60727
35,60587
36,60591
37,60591
38,60640
39,60723
40,60628
41,60787
42,60842
43,60885
44,60802
45,60849
46,60785
47,60822
48,60884
49,60975
50,61068
51,61164
52,61114
53,61086
54,61134
55,61128
56,61089
57,61177
58,61160
59,61153
60,61153
61,61143
62,60963
63,60995
64,60908
65,60867
66,60715
67,60765
68,60668
69,60623
70,60752
71,60805
72,60915
73,60975
74,61020
75,60828
76,60971
77,61052
78,61026
79,60981
80,61049
81,60844
82,60740
83,60816
84,60865
85,60865
86,60988
87,60960
88,60806
89,60889
90,60890
91,60935
92,60882
93,60882
94,60848
95,60797
96,60602
97,60670
98,60670
99,60751
100,60763
101,60917
102,61177
103,61314
104,61274
105,61257
106,61343
107,61225
108,61323
109,61289
110,61339
111,61225
112,61051
113,60816
114,60823
115,60865
116,60930
117,61117
118,61202
119,61136
120,61188
121,61074
122,60839
123,60841
124,60908
125,60934
126,60907
127,60958
128,60915
129,60895
130,60718
131,60853
132,60758
133,60870
134,60861
135,60920
136,60786
137,60830
138,60783
139,60747
140,60735
141,60786
142,60792
143,60782
144,60734
145,60704
146,60645
147,60696
148,60688
149,60825
150,60772
151,60729
152,60715
153,60668
154,60669
155,60713
156,60812
157,60725
158,60819
159,60681
160,60690
161,60678
162,60770
163,60678
164,60815
165,60808
166,60764
167,60773
168,60780
169,60687
170,60770
171,60856
172,60755
173,60919
174,60972
175,60944
176,60861
177,60905
178,60730
179,60764
180,60817
181,60945
182,60943
183,61043
184,61140
185,61126
186,61048
187,61006
188,60864
189,60721
190,60839
191,60841
192,60894
193,60940
194,61000
195,60890
196,60911
197,60858
198,60900
199,60850
200,60803
