Time_Step,Energy_Consumed
1,60489
2,60489
3,60587
4,60660
5,60704
6,60668
7,60711
8,60707
9,60634
10,60649
11,60647
12,60807
13,60903
14,61049
15,61085
16,61129
17,61165
18,61019
19,60932
20,61004
21,60957
22,60777
23,60779
24,60764
25,60706
26,60810
27,60842
28,60893
29,60949
30,60949
31,61022
32,61023
33,61026
34,61018
35,60953
36,60771
37,60679
38,60678
39,60639
40,60640
41,60642
42,60692
43,60693
44,60728
45,60777
46,60732
47,60732
48,60676
49,60682
50,60772
51,60772
52,60771
53,60727
54,60678
55,60636
56,60729
57,60728
58,60775
59,60779
60,60780
61,60727
62,60728
63,60809
64,60853
65,60866
66,60963
67,61020
68,61039
69,60946
70,60892
71,60903
72,60838
73,60951
74,61114
75,61108
76,61010
77,61229
78,60969
79,60806
80,60763
81,60809
82,60656
83,60707
84,60750
85,60816
86,60921
87,60905
88,60903
89,60956
90,60930
91,60856
92,60807
93,60816
94,60756
95,60753
96,60626
97,60584
98,60670
99,60678
100,60729
101,60875
102,60903
103,60893
104,60948
105,60899
106,60891
107,60908
108,60774
109,60723
110,60795
111,60756
112,60809
113,60864
114,60867
115,60848
116,60797
117,60804
118,60792
119,60800
120,60712
121,60711
122,60746
123,60885
124,60921
125,60864
126,60817
127,60720
128,60538
129,60443
130,60567
131,60709
132,60756
133,60896
134,60993
135,60869
136,60727
137,60837
138,60944
139,60942
140,60984
141,61075
142,60989
143,60742
144,60745
145,60945
146,60939
147,60880
148,60983
149,60936
150,60824
151,60954
152,60929
153,61008
154,61002
155,61015
156,60858
157,60965
158,60955
159,60910
160,60825
161,60815
162,60728
163,60644
164,60797
165,60739
166,60691
167,60700
168,60661
169,60587
170,60757
171,60757
172,60698
173,60649
174,60649
175,60479
176,60479
177,60529
178,60626
179,60588
180,60641
181,60685
182,60732
183,60808
184,60815
185,61048
186,61091
187,61050
188,60877
189,60873
190,60635
191,60548
192,60535
193,60660
194,60658
195,60761
196,60804
197,60803
198,60815
199,60773
200,60827
