Time_Step,Energy_Consumed
1,60400
2,60476
3,60476
4,60535
5,60623
6,60718
7,60849
8,60942
9,60956
10,61018
11,61010
12,61042
13,60995
14,61012
15,60954
16,61025
17,60922
18,61010
19,60920
20,61005
21,60938
22,60948
23,60865
24,61056
25,60983
26,60892
27,60839
28,60886
29,60737
30,60677
31,60781
32,60715
33,60720
34,60773
35,60929
36,60876
37,61043
38,61126
39,61168
40,61066
41,61068
42,60933
43,60839
44,60897
45,60944
46,60982
47,61082
48,61082
49,60996
50,60851
51,60879
52,60810
53,60803
54,60775
55,60775
56,60656
57,60646
58,60671
59,60680
60,60898
61,60992
62,61012
63,61095
64,61049
65,60831
66,60805
67,60841
68,60825
69,60829
70,60875
71,60856
72,60900
73,60723
74,60872
75,60826
76,60934
77,60797
78,60953
79,60848
80,60848
81,60825
82,60835
83,60772
84,60726
85,60726
86,60766
87,60713
88,60668
89,60775
90,60819
91,60645
92,60817
93,60863
94,60758
95,60818
96,60913
97,60831
98,60834
99,60830
100,60767
101,60773
102,60742
103,60829
104,60927
105,61022
106,60970
107,60957
108,60864
109,60766
110,60765
111,60762
112,60820
113,60940
114,61000
115,60967
116,60977
117,60916
118,60749
119,60842
120,60978
121,61090
122,61096
123,61144
124,61039
125,60977
126,60854
127,60895
128,60896
129,60891
130,61001
131,61014
132,60976
133,60972
134,61160
135,60904
136,60977
137,61013
138,60973
139,60789
140,60801
141,60729
142,60909
143,61001
144,61006
145,61149
146,61090
147,60822
148,60765
149,60864
150,60725
151,60857
152,60900
153,60956
154,60761
155,60828
156,60696
157,60709
158,60618
159,60768
160,60655
161,60795
162,60739
163,60786
164,60636
165,60913
166,60773
167,60867
168,60940
169,60983
170,60749
171,60843
172,60798
173,60765
174,60823
175,60917
176,60866
177,60817
178,60727
179,60723
180,60822
181,60834
182,60885
183,60883
184,60889
185,60797
186,60844
187,60869
188,60825
189,60722
190,60626
191,60524
192,60448
193,60596
194,60682
195,60763
196,60822
197,60864
198,60815
199,60821
200,60930
