Time_Step,Energy_Consumed
1,60400
2,60503
3,60543
4,60644
5,60693
6,60738
7,60635
8,60595
9,60584
10,60761
11,60878
12,61095
13,61150
14,61060
15,60834
16,60672
17,60504
18,60498
19,60636
20,60723
21,60862
22,60813
23,60764
24,60728
25,60733
26,60696
27,60745
28,60832
29,60884
30,60880
31,60860
32,60907
33,60868
34,60836
35,60775
36,60693
37,60797
38,60749
39,60677
40,60783
41,60952
42,60839
43,60883
44,60974
45,60890
46,60807
47,60865
48,60821
49,60724
50,60771
51,60728
52,60635
53,60688
54,60697
55,60723
56,60765
57,60759
58,60817
59,60824
60,60747
61,60754
62,60896
63,60829
64,60828
65,60831
66,60784
67,60693
68,60649
69,60692
70,60688
71,60842
72,60891
73,60891
74,60940
75,60896
76,60845
77,60742
78,60786
79,60685
80,60892
81,60959
82,61067
83,61051
84,61049
85,60990
86,60930
87,60861
88,60877
89,60983
90,60925
91,60917
92,60964
93,61012
94,60952
95,60882
96,60982
97,60959
98,60925
99,61023
100,61091
101,60893
102,60888
103,61021
104,60968
105,61032
106,61124
107,61072
108,60974
109,61010
110,60902
111,60962
112,60913
113,60820
114,60739
115,60835
116,60721
117,60869
118,61095
119,61057
120,61020
121,61024
122,60965
123,60817
124,60900
125,60890
126,60843
127,60857
128,60917
129,60895
130,60993
131,61051
132,60990
133,60983
134,60866
135,60773
136,60773
137,61018
138,60973
139,60973
140,61127
141,61178
142,60989
143,60903
144,60946
145,60792
146,60723
147,60737
148,60872
149,60974
150,60896
151,60959
152,60875
153,60851
154,60736
155,60861
156,60763
157,60844
158,60733
159,60851
160,60765
161,60760
162,60747
163,60890
164,60841
165,60832
166,61017
167,60921
168,60862
169,60763
170,60802
171,60660
172,60719
173,60859
174,60859
175,60863
176,60880
177,60919
178,60857
179,60901
180,60808
181,60757
182,60748
183,60586
184,60716
185,60758
186,60845
187,60803
188,60943
189,60818
190,60925
191,60785
192,60924
193,60784
194,60778
195,60728
196,60943
197,60854
198,61047
199,61055
200,60956
