Time_Step,Energy_Consumed
1,60502
2,60604
3,60648
4,60734
5,60970
6,60868
7,60810
8,60819
9,60887
10,60779
11,60866
12,60974
13,61023
14,60961
15,60976
16,60889
17,60786
18,60874
19,60835
20,60712
21,60712
22,60866
23,60775
24,60904
25,60936
26,61031
27,60828
28,60729
29,60689
30,60637
31,60644
32,60743
33,60934
34,60941
35,60991
36,61134
37,61219
38,61135
39,61081
40,61183
41,60938
42,60813
43,60750
44,60708
45,60698
46,60793
47,60936
48,60989
49,60936
50,60794
51,60839
52,60681
53,60664
54,60707
55,60707
56,60710
57,60706
58,60723
59,60795
60,60795
61,60701
62,60709
63,60671
64,60852
65,60949
66,60997
67,60993
68,60934
69,60764
70,60764
71,60910
72,60933
73,60982
74,61041
75,61040
76,60892
77,60825
78,60904
79,60990
80,60947
81,60895
82,60951
83,60953
84,60962
85,61046
86,61090
87,61304
88,61315
89,61104
90,61037
91,61100
92,60925
93,60833
94,60857
95,60884
96,60783
97,60841
98,60879
99,60786
100,60832
101,61063
102,61019
103,61183
104,61231
105,61265
106,61324
107,61404
108,61211
109,61260
110,61131
111,60840
112,60825
113,60820
114,60961
115,60913
116,60908
117,60826
118,60912
119,60756
120,60756
121,60766
122,60766
123,60670
124,60681
125,60681
126,60717
127,60902
128,60902
129,61040
130,61088
131,61110
132,60950
133,60965
134,60979
135,61027
136,61093
137,61021
138,61276
139,61080
140,61076
141,60899
142,60854
143,60541
144,60643
145,60595
146,60690
147,60788
148,60832
149,60725
150,60833
151,60790
152,60789
153,60944
154,61188
155,61138
156,61130
157,61033
158,60985
159,60770
160,60844
161,60942
162,60942
163,60928
164,60901
165,60725
166,60641
167,60692
168,60671
169,60674
170,60859
171,61038
172,61040
173,61064
174,61109
175,61122
176,60964
177,61154
178,61103
179,61132
180,60934
181,60904
182,60795
183,60748
184,60717
185,60815
186,60766
187,60675
188,60762
189,60670
190,60678
191,60719
192,60777
193,60895
194,60983
195,61047
196,61134
197,61224
198,61029
199,61001
200,60917
