Time_Step,Energy_Consumed
1,60400
2,60482
3,60530
4,60659
5,60846
6,60874
7,60975
8,61013
9,60971
10,60784
11,60756
12,60669
13,60735
14,60929
15,60971
16,61107
17,61064
18,61055
19,60774
20,60872
21,60795
22,60966
23,60823
24,60823
25,60775
26,60760
27,60731
28,60983
29,61125
30,61077
31,61179
32,61124
33,61098
34,61047
35,61088
36,61044
37,60953
38,60727
39,60784
40,60747
41,60795
42,60746
43,60865
44,60802
45,60851
46,60753
47,60898
48,60828
49,60789
50,60788
51,60976
52,60859
53,60943
54,60938
55,60976
56,60838
57,60901
58,60858
59,60866
60,60823
61,60765
62,60825
63,60821
64,60869
65,60963
66,61141
67,61184
68,61147
69,61109
70,61064
71,60937
72,60885
73,60880
74,60821
75,60783
76,60728
77,60685
78,60688
79,60790
80,60837
81,60841
82,60931
83,60975
84,61015
85,61006
86,61047
87,61184
88,61135
89,61087
90,61075
91,61036
92,60773
93,60897
94,60803
95,60821
96,60825
97,60855
98,60928
99,60981
100,60879
101,60878
102,60831
103,60641
104,60636
105,60686
106,60715
107,60813
108,60764
109,60849
110,60887
111,60921
112,60918
113,61312
114,61310
115,61231
116,61350
117,61398
118,61057
119,61075
120,61071
121,60952
122,60860
123,60807
124,60766
125,60821
126,60758
127,60852
128,60968
129,60953
130,60940
131,60891
132,60786
133,60806
134,60849
135,60801
136,60895
137,60899
138,60763
139,60627
140,60678
141,60788
142,60741
143,60800
144,60889
145,60883
146,60725
147,60718
148,60687
149,60822
150,60853
151,60939
152,60949
153,60957
154,60777
155,60707
156,60682
157,60769
158,60842
159,60927
160,60926
161,60914
162,60830
163,60818
164,60790
165,60838
166,60827
167,60968
168,60966
169,60936
170,60989
171,61035
172,60955
173,60950
174,60968
175,60911
176,60781
177,60719
178,60672
179,60718
180,60716
181,60759
182,60843
183,60991
184,60856
185,61062
186,61068
187,61029
188,61007
189,61007
190,60833
191,60984
192,60942
193,60817
194,60862
195,60841
196,60771
197,60843
198,60849
199,60863
200,60762
