Time_Step,Energy_Consumed
1,60444
2,60489
3,60538
4,60583
5,60642
6,60598
7,60602
8,60656
9,60700
10,60784
11,60833
12,60918
13,61096
14,61214
15,61168
16,61298
17,61302
18,61178
19,61029
20,60932
21,60795
22,60792
23,60635
24,60828
25,60828
26,60786
27,60702
28,60762
29,60511
30,60716
31,60928
32,61026
33,61015
34,61190
35,61185
36,61060
37,61004
38,60955
39,60933
40,60892
41,60893
42,60853
43,60945
44,60889
45,60814
46,60726
47,60717
48,60875
49,60886
50,60802
51,60848
52,60942
53,60801
54,60911
55,60959
56,61073
57,60979
58,60914
59,60795
60,60791
61,60681
62,60686
63,60735
64,60778
65,60886
66,60880
67,60975
68,61027
69,61061
70,60964
71,60960
72,60951
73,60850
74,60767
75,60712
76,60672
77,60586
78,60688
79,60724
80,60855
81,60910
82,60953
83,60992
84,60863
85,60781
86,60859
87,60858
88,60871
89,60964
90,60964
91,60879
92,60958
93,60760
94,60809
95,60848
96,60895
97,60769
98,60840
99,60841
100,60938
101,60936
102,61034
103,61147
104,61045
105,60962
106,61054
107,60961
108,60879
109,60891
110,60844
111,60703
112,60698
113,60686
114,60773
115,60956
116,61001
117,61100
118,61010
119,60960
120,60772
121,60736
122,60743
123,60792
124,60751
125,60701
126,60648
127,60498
128,60553
129,60768
130,60858
131,60858
132,60946
133,60929
134,60811
135,60838
136,61032
137,61165
138,61127
139,61165
140,61235
141,61083
142,61002
143,61002
144,60960
145,61049
146,61149
147,61009
148,61162
149,61272
150,61078
151,60981
152,61133
153,60980
154,60728
155,60695
156,60742
157,60636
158,60587
159,60695
160,60920
161,60873
162,60920
163,61031
164,60923
165,60746
166,60884
167,60841
168,60828
169,60922
170,60825
171,60690
172,60774
173,60860
174,60766
175,60919
176,60971
177,60922
178,60830
179,60975
180,61056
181,61064
182,60979
183,61022
184,61008
185,60958
186,60932
187,60978
188,60885
189,60842
190,60816
191,60838
192,60792
193,60806
194,60896
195,60883
196,60779
197,61058
198,61154
199,61163
200,61115
