Time_Step,Energy_Consumed
1,60533
2,60634
3,60727
4,60817
5,60817
6,60793
7,60873
8,60878
9,60832
10,60881
11,60961
12,60872
13,60863
14,60921
15,61013
16,61077
17,61035
18,61091
19,61077
20,60936
21,60683
22,60683
23,60591
24,60503
25,60597
26,60643
27,60676
28,60820
29,60864
30,60922
31,61004
32,60972
33,60897
34,60853
35,60929
36,60889
37,60923
38,60875
39,61021
40,60943
41,60957
42,60969
43,61042
44,60939
45,60845
46,60787
47,60690
48,60698
49,60708
50,60652
51,60668
52,60712
53,60557
54,60693
55,60749
56,60689
57,60645
58,60776
59,60731
60,60675
61,60675
62,60804
63,60877
64,60824
65,61049
66,61350
67,61419
68,61262
69,61265
70,61040
71,60792
72,60684
73,60847
74,60843
75,61035
76,61084
77,61045
78,60968
79,60971
80,60969
81,61063
82,61012
83,60938
84,60885
85,60745
86,60681
87,60819
88,60803
89,60763
90,60801
91,60714
92,60618
93,60618
94,60761
95,60823
96,60827
97,60785
98,60833
99,60877
100,60881
101,60933
102,60933
103,60842
104,60806
105,60749
106,60689
107,60821
108,61013
109,60904
110,60907
111,60965
112,60833
113,60831
114,60865
115,60898
116,60799
117,60904
118,60806
119,60778
120,60818
121,60969
122,60913
123,60958
124,60910
125,60962
126,60906
127,60857
128,60778
129,60824
130,60880
131,60885
132,60930
133,60960
134,61095
135,61022
136,61057
137,61055
138,60967
139,60924
140,60825
141,60690
142,60777
143,60950
144,60918
145,60850
146,60850
147,60854
148,60730
149,60765
150,60770
151,60816
152,60725
153,60728
154,60587
155,60783
156,60737
157,60721
158,60968
159,60968
160,60873
161,60965
162,61030
163,60782
164,60856
165,60753
166,60802
167,60750
168,60838
169,60897
170,60853
171,60805
172,60821
173,60828
174,60695
175,60848
176,60843
177,60846
178,60745
179,60804
180,60651
181,60657
182,60699
183,60698
184,60790
185,60790
186,60790
187,60689
188,60694
189,60543
190,60736
191,60745
192,60970
193,61006
194,61178
195,61078
196,61233
197,61105
198,61064
199,60941
200,60939
