Time_Step,Energy_Consumed
1,60603
2,60691
3,60924
4,61020
5,61183
6,61108
7,61063
8,60929
9,61030
10,61002
11,60918
12,61068
13,61042
14,60943
15,60856
16,60905
17,60907
18,61017
19,60965
20,61003
21,60910
22,60805
23,60706
24,60799
25,60796
26,60845
27,60849
28,60765
29,60724
30,60681
31,60676
32,60684
33,60783
34,60738
35,60791
36,60747
37,60645
38,60632
39,60799
40,60863
41,60921
42,60964
43,60927
44,60745
45,60637
46,60764
47,60813
48,60810
49,60843
50,60946
51,60920
52,60976
53,61032
54,61097
55,61046
56,60887
57,61100
58,61187
59,61051
60,61050
61,61292
62,61134
63,61086
64,61182
65,61233
66,61181
67,61027
68,61053
69,61007
70,60997
71,60963
72,60972
73,61047
74,61135
75,61038
76,61004
77,61082
78,60936
79,60889
80,60845
81,60723
82,60674
83,60695
84,60604
85,60647
86,60647
87,60652
88,60625
89,60773
90,60868
91,61066
92,61125
93,61119
94,61110
95,61018
96,60961
97,60970
98,61191
99,61052
100,61084
101,61075
102,61014
103,60709
104,60709
105,60716
106,60584
107,60582
108,60825
109,60913
110,60968
111,61074
112,61095
113,60902
114,60858
115,60806
116,60742
117,60749
118,60845
119,60848
120,60849
121,60807
122,60726
123,60668
124,60670
125,60581
126,60653
127,60853
128,60814
129,60844
130,60947
131,60965
132,60766
133,60776
134,60697
135,60733
136,60827
137,60782
138,60743
139,60786
140,60674
141,60577
142,60632
143,60612
144,60669
145,60975
146,61026
147,60971
148,61180
149,61110
150,60777
151,60692
152,60870
153,60711
154,60724
155,60821
156,60863
157,60897
158,61107
159,61180
160,61189
161,61246
162,61263
163,61049
164,60976
165,60870
166,60904
167,60822
168,60864
169,60821
170,60916
171,60730
172,60669
173,60761
174,60900
175,60858
176,61008
177,61062
178,61014
179,60973
180,61077
181,60963
182,61151
183,61065
184,61108
185,61000
186,60964
187,60682
188,60681
189,60589
190,60693
191,60790
192,60882
193,60897
194,61108
195,60955
196,60997
197,60916
198,60950
199,60884
200,60884
