Time_Step,Energy_Consumed
1,60651
2,60700
3,60744
4,60839
5,60981
6,60825
7,60776
8,60888
9,60891
10,60843
11,60911
12,61018
13,60982
14,60983
15,60889
16,60969
17,60983
18,61015
19,60971
20,61017
21,60916
22,60846
23,60744
24,60790
25,60853
26,60855
27,60907
28,60857
29,60838
30,60935
31,60878
32,60924
33,61124
34,61100
35,61031
36,61002
37,60853
38,60831
39,60962
40,60965
41,60960
42,61009
43,60939
44,60750
45,60698
46,60665
47,60616
48,60789
49,60925
50,60993
51,61058
52,61058
53,60894
54,60856
55,60700
56,60657
57,60751
58,60778
59,60729
60,60868
61,60862
62,60910
63,60866
64,60957
65,60910
66,60969
67,60970
68,61008
69,60953
70,61022
71,61017
72,60981
73,60987
74,60948
75,60931
76,60890
77,60887
78,60945
79,61086
80,61032
81,61061
82,61163
83,60961
84,60827
85,60934
86,60856
87,60739
88,60836
89,60783
90,60642
91,60809
92,60764
93,60667
94,60715
95,60946
96,61017
97,61108
98,61347
99,61343
100,61056
101,60863
102,60776
103,60617
104,60617
105,60617
106,60630
107,60628
108,60588
109,60588
110,60588
111,60589
112,60543
113,60556
114,60606
115,60606
116,60638
117,60730
118,60726
119,60765
120,60857
121,60921
122,60926
123,60877
124,60846
125,60805
126,60650
127,60674
128,60864
129,60913
130,61008
131,61101
132,61074
133,60933
134,60782
135,60636
136,60781
137,60787
138,60782
139,60929
140,61047
141,60899
142,60958
143,60997
144,60926
145,60991
146,60951
147,60836
148,60802
149,60918
150,60900
151,61002
152,61062
153,61056
154,61013
155,60894
156,60837
157,60789
158,60782
159,60859
160,60859
161,60902
162,60939
163,60952
164,60754
165,60845
166,60847
167,60804
168,60859
169,60881
170,60960
171,60912
172,60997
173,61026
174,61078
175,60911
176,61024
177,60938
178,60938
179,60885
180,60970
181,60808
182,60759
183,60908
184,60911
185,60916
186,61064
187,61107
188,61051
189,61183
190,61181
191,61241
192,61198
193,61023
194,61044
195,61081
196,60976
197,61166
198,61168
199,61006
200,60976
