Time_Step,Energy_Consumed
1,60630
2,60726
3,60825
4,60871
5,60930
6,60758
7,60882
8,60783
9,60737
10,60783
11,60797
12,60662
13,60662
14,60754
15,60700
16,60668
17,60583
18,60632
19,60540
20,60489
21,60539
22,60592
23,60592
24,60642
25,60684
26,60819
27,60859
28,60947
29,60917
30,60926
31,60750
32,60805
33,60727
34,60750
35,60745
36,60799
37,60746
38,60876
39,60863
40,60817
41,60805
42,60900
43,60917
44,61153
45,61209
46,61211
47,61065
48,60974
49,60750
50,60915
51,60998
52,61042
53,61011
54,61137
55,60962
56,60968
57,60880
58,60846
59,60678
60,60723
61,60631
62,60725
63,60811
64,60999
65,60908
66,60864
67,60813
68,60704
69,60609
70,60709
71,60706
72,60706
73,60864
74,60869
75,60856
76,60872
77,60920
78,60833
79,60894
80,60942
81,61190
82,61245
83,61147
84,61039
85,61095
86,60788
87,60721
88,60914
89,60923
90,60819
91,60878
92,60858
93,60909
94,60947
95,60888
96,61026
97,61104
98,60953
99,61152
100,61124
101,61017
102,61022
103,60929
104,60758
105,60846
106,60924
107,60926
108,61082
109,60956
110,60965
111,60797
112,60740
113,60628
114,60769
115,60867
116,60895
117,60808
118,60907
119,60857
120,60662
121,60780
122,60780
123,60681
124,60679
125,60679
126,60671
127,60764
128,60806
129,60760
130,60971
131,60878
132,60785
133,60699
134,60799
135,60616
136,60619
137,60717
138,60770
139,60765
140,60836
141,60878
142,60994
143,61087
144,60998
145,60988
146,60898
147,60834
148,60798
149,60898
150,60849
151,60902
152,60928
153,60860
154,60800
155,60820
156,60811
157,60687
158,60689
159,60644
160,60629
161,60677
162,60719
163,60723
164,60905
165,61107
166,61166
167,61072
168,61071
169,60937
170,60690
171,60734
172,60819
173,60914
174,60868
175,60917
176,60722
177,60770
178,60648
179,60650
180,60601
181,60691
182,60607
183,60728
184,60733
185,60817
186,60811
187,60762
188,60727
189,60769
190,60795
191,60753
192,60796
193,60734
194,60758
195,60764
196,60820
197,60869
198,60878
199,60807
200,60892
